1.2589e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
1.5849e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
1.9953e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
2.5119e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
3.1623e-08   0.0000e+00   6.9609e+21   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   6.9609e+21
3.9811e-08   0.0000e+00   5.6351e+21   6.3803e+14   0.0000e+00   3.0774e+21   0.0000e+00   5.0416e+20   0.0000e+00   0.0000e+00   9.2166e+21
5.0119e-08   0.0000e+00   4.5618e+21   6.4418e+14   0.0000e+00   2.4444e+21   0.0000e+00   3.3418e+20   0.0000e+00   0.0000e+00   7.3403e+21
6.3096e-08   0.0000e+00   3.6929e+21   6.5038e+14   0.0000e+00   1.9416e+21   0.0000e+00   2.2151e+20   0.0000e+00   0.0000e+00   5.8560e+21
7.9433e-08   0.0000e+00   2.9895e+21   6.5665e+14   1.5008e+21   9.3581e+20   0.0000e+00   1.7596e+20   0.0000e+00   0.0000e+00   5.6021e+21
1.0000e-07   0.0000e+00   2.4201e+21   6.6297e+14   1.2651e+21   4.5105e+20   0.0000e+00   1.3977e+20   4.4637e+16   0.0000e+00   4.2760e+21
1.2589e-07   0.0000e+00   1.9592e+21   8.5811e+14   1.0663e+21   3.5828e+20   2.4163e+20   1.1103e+20   4.9236e+16   0.0000e+00   3.7365e+21
1.5849e-07   0.0000e+00   1.5526e+21   1.1107e+15   8.9885e+20   1.9779e+20   1.7139e+20   6.2996e+19   5.4309e+16   0.0000e+00   2.8836e+21
1.9953e-07   0.0000e+00   1.2303e+21   2.2926e+15   6.9151e+20   1.0918e+20   1.2156e+20   5.0052e+19   5.9905e+16   0.0000e+00   2.2027e+21
2.5119e-07   0.0000e+00   9.7494e+20   2.9013e+15   5.3200e+20   5.7449e+18   8.6479e+19   3.0138e+19   6.6077e+16   0.0000e+00   1.6294e+21
3.1623e-07   8.8783e+13   7.0139e+20   3.6716e+15   3.7583e+20   4.7929e+18   6.1523e+19   2.3943e+19   9.8459e+16   0.0000e+00   1.1676e+21
3.9811e-07   9.4540e+14   5.0459e+20   7.2520e+15   2.6551e+20   1.8187e+17   4.0640e+19   1.7986e+19   1.4671e+17   0.0000e+00   8.2906e+20
5.0119e-07   4.7130e+15   2.6044e+20   8.9409e+15   1.8757e+20   2.3849e+15   2.6846e+19   1.3511e+19   3.5156e+17   0.0000e+00   4.8873e+20
6.3096e-07   3.1172e+16   1.4765e+20   1.1023e+16   1.2240e+20   1.6747e+13   1.2707e+19   1.0149e+19   7.0023e+17   4.5612e+18   2.9820e+20
7.9433e-07   3.8577e+16   8.3704e+19   1.3342e+16   7.9868e+19   1.1761e+11   8.3285e+18   7.6241e+18   7.9591e+17   3.6233e+18   1.8400e+20
1.0000e-06   6.5359e+16   2.9911e+19   1.6150e+16   5.2117e+19   9.3421e+10   5.4588e+18   6.0563e+18   9.0466e+17   3.2510e+18   9.7780e+19
1.2589e-06   1.1073e+17   1.4120e+19   1.9084e+16   2.9769e+19   1.5086e+02   3.5780e+18   3.8014e+18   9.2261e+17   2.9169e+18   5.5238e+19
1.5849e-06   4.3967e+16   1.0346e+19   2.2550e+16   1.7004e+19   0.0000e+00   2.1765e+18   3.0189e+18   9.4092e+17   1.8090e+18   3.5362e+19
1.9953e-06   3.2035e+17   7.5804e+18   3.7404e+16   1.0051e+19   0.0000e+00   1.3238e+18   3.4931e+18   8.5692e+17   1.1218e+18   2.4784e+19
2.5119e-06   5.5612e+17   4.9641e+18   5.7699e+16   5.9407e+18   0.0000e+00   6.0633e+17   1.8662e+18   7.8042e+17   5.5836e+17   1.5330e+19
3.1623e-06   7.5105e+17   2.6644e+18   8.1442e+16   2.4394e+18   0.0000e+00   2.2966e+17   5.1301e+17   6.4990e+17   3.0744e+17   7.6363e+18
3.9811e-06   8.7923e+17   1.1291e+18   1.0317e+17   7.4600e+17   0.0000e+00   1.0647e+17   4.0747e+17   4.4244e+17   8.9626e+16   3.9035e+18
