1.2589e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
1.5849e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
1.9953e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
2.5119e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   1.2780e+22   0.0000e+00   0.0000e+00   0.0000e+00   1.2780e+22
3.1623e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   9.0179e+21   0.0000e+00   0.0000e+00   0.0000e+00   9.0179e+21
3.9811e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   6.3633e+21   0.0000e+00   0.0000e+00   0.0000e+00   6.3633e+21
5.0119e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   1.1453e+23   4.4901e+21   0.0000e+00   0.0000e+00   0.0000e+00   1.1902e+23
6.3096e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   9.0969e+22   3.1683e+21   8.9891e+20   0.0000e+00   0.0000e+00   9.5036e+22
7.9433e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   7.8357e+22   2.2357e+21   6.9127e+20   0.0000e+00   0.0000e+00   8.1284e+22
1.0000e-07   0.0000e+00   0.0000e+00   0.0000e+00   2.9258e+21   6.7494e+22   1.5775e+21   5.3159e+20   0.0000e+00   4.1443e+20   7.2944e+22
1.2589e-07   0.0000e+00   0.0000e+00   0.0000e+00   1.8929e+21   5.8138e+22   1.1132e+21   4.0881e+20   1.6743e+21   5.4933e+20   6.3777e+22
1.5849e-07   0.0000e+00   0.0000e+00   0.0000e+00   1.2247e+21   3.4231e+22   6.8984e+20   3.2466e+20   1.3085e+21   3.6786e+20   3.8146e+22
1.9952e-07   0.0000e+00   0.0000e+00   0.0000e+00   7.9231e+20   2.0153e+22   4.2749e+20   2.4317e+20   1.0226e+21   2.4634e+20   2.2885e+22
2.5119e-07   3.4708e+14   0.0000e+00   0.0000e+00   5.8481e+20   1.0859e+22   2.6490e+20   1.8213e+20   7.9910e+20   1.6496e+20   1.2855e+22
3.1623e-07   5.0717e+15   0.0000e+00   0.0000e+00   4.3166e+20   5.8509e+21   1.8691e+20   2.8582e+20   5.7990e+20   1.1930e+20   7.4545e+21
3.9811e-07   2.0142e+15   0.0000e+00   1.7055e+11   3.4946e+20   1.7126e+21   1.3188e+20   1.1209e+20   4.2083e+20   8.6279e+19   2.8131e+21
5.0119e-07   6.8448e+16   0.0000e+00   1.5524e+11   2.6994e+20   3.8236e+20   1.1573e+20   1.0485e+20   2.4724e+20   6.2398e+19   1.1826e+21
6.3096e-07   5.3714e+17   0.0000e+00   1.4130e+11   2.0852e+20   3.0604e+19   9.2626e+19   8.3284e+19   1.5935e+20   4.5127e+19   6.2004e+20
7.9433e-07   2.4435e+18   0.0000e+00   2.1832e+11   1.6107e+20   2.4311e+19   7.4135e+19   9.2375e+19   1.0270e+20   3.2636e+19   4.8967e+20
1.0000e-06   7.5150e+18   0.0000e+00   3.3732e+11   1.1118e+20   2.5580e+18   4.9473e+19   1.0246e+20   4.8732e+19   2.5925e+19   3.4784e+20
1.2589e-06   7.9553e+18   0.0000e+00   9.3353e+11   7.6740e+19   2.0318e+18   3.2293e+19   1.1364e+20   3.0210e+19   2.3840e+19   2.8671e+20
1.5849e-06   8.4215e+18   0.0000e+00   1.3778e+12   4.6421e+19   2.1779e+17   2.1079e+19   6.0730e+19   1.8728e+19   2.1922e+19   1.7752e+20
1.9953e-06   3.3456e+18   0.0000e+00   2.0336e+12   2.8078e+19   3.0250e+15   1.2122e+19   4.8252e+19   1.2889e+19   6.2752e+18   1.1097e+20
2.5119e-06   1.4610e+19   0.0000e+00   5.2217e+12   1.4641e+19   2.4303e+12   6.9712e+18   9.4514e+19   8.8710e+18   4.9838e+18   1.4459e+20
3.1623e-06   1.4631e+19   1.1404e+13   1.2991e+13   7.6348e+18   1.6812e+09   2.2641e+18   7.9109e+19   6.0096e+18   6.3267e+18   1.1598e+20
3.9811e-06   1.0039e+19   8.4645e+13   3.0364e+13   2.0944e+18   1.1629e+06   5.8938e+17   5.3634e+19   3.6236e+18   4.3553e+18   7.4336e+19
