1	n	0.0001	0.72	g	1	5.8200E-09	5.9000E-09	7.9300E-11	2.1100E-08	2.8300E-10	1.8700E+00
1	n	0.0001	0.72	n	1	-3.2500E-42	-3.2500E-42	0.0000E+00	-1.1600E-41	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	p	1	-5.6400E-03	2.1000E-01	2.1600E-01	7.5000E-01	7.7000E-01	-1.1600E-02
1	n	0.0001	0.72	D	2	1.2000E-18	1.2000E-18	0.0000E+00	4.3000E-18	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	He	3	7.3400E-05	7.3400E-05	0.0000E+00	2.6200E-04	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	He	4	5.3000E-03	6.9700E-02	6.4400E-02	2.4900E-01	2.3000E-01	3.4300E-02
1	n	0.0001	0.72	Li	7	-4.0100E-10	1.2100E-10	5.2200E-10	4.3200E-10	1.8700E-09	-6.3500E-01
1	n	0.0001	0.72	Be	7	4.8800E-12	4.8800E-12	0.0000E+00	1.7400E-11	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	B	8	3.3800E-27	3.3800E-27	0.0000E+00	1.2100E-26	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	C	12	2.5000E-04	2.5500E-04	4.2400E-06	9.0900E-04	1.5200E-05	1.7800E+00
1	n	0.0001	0.72	C	13	1.9700E-07	2.4800E-07	5.1100E-08	8.8600E-07	1.8200E-07	6.8600E-01
1	n	0.0001	0.72	C	14	-1.6900E-11	-1.6900E-11	0.0000E+00	-6.0300E-11	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	N	13	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	N	14	4.0200E-06	5.5700E-06	1.5500E-06	1.9900E-05	5.5200E-06	5.5600E-01
1	n	0.0001	0.72	N	15	2.7300E-10	6.3800E-09	6.1100E-09	2.2800E-08	2.1800E-08	1.8900E-02
1	n	0.0001	0.72	O	14	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	O	15	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	O	16	1.1400E-05	2.4800E-05	1.3400E-05	8.8600E-05	4.8000E-05	2.6600E-01
1	n	0.0001	0.72	O	17	7.2500E-08	7.8000E-08	5.4400E-09	2.7800E-07	1.9400E-08	1.1600E+00
1	n	0.0001	0.72	O	18	-4.2600E-09	2.6100E-08	3.0300E-08	9.3100E-08	1.0800E-07	-6.5800E-02
1	n	0.0001	0.72	O	19	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	F	17	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	F	18	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	F	19	5.2900E-09	5.8600E-09	5.6700E-10	2.0900E-08	2.0300E-09	1.0100E+00
1	n	0.0001	0.72	F	20	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Ne	19	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Ne	20	1.8500E-07	2.4500E-06	2.2700E-06	8.7600E-06	8.1000E-06	3.3900E-02
1	n	0.0001	0.72	Ne	21	2.4600E-08	3.0400E-08	5.7800E-09	1.0900E-07	2.0600E-08	7.2100E-01
1	n	0.0001	0.72	Ne	22	1.1100E-06	1.2900E-06	1.8200E-07	4.6100E-06	6.5100E-07	8.4900E-01
1	n	0.0001	0.72	Ne	23	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Na	21	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Na	22	1.4500E-24	1.4500E-24	0.0000E+00	5.1900E-24	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Na	23	3.1500E-08	7.8200E-08	4.6800E-08	2.7900E-07	1.6700E-07	2.2300E-01
1	n	0.0001	0.72	Na	24	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Mg	23	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Mg	24	8.2500E-09	7.2900E-07	7.2100E-07	2.6000E-06	2.5800E-06	4.8600E-03
1	n	0.0001	0.72	Mg	25	1.9300E-09	9.6700E-08	9.4800E-08	3.4500E-07	3.3800E-07	8.6600E-03
1	n	0.0001	0.72	Mg	26	1.0800E-08	1.2000E-07	1.0900E-07	4.2700E-07	3.8800E-07	4.1200E-02
1	n	0.0001	0.72	Mg	27	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Al	25	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Al	26	1.2700E-10	1.2700E-10	0.0000E+00	4.5200E-10	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Al	26	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Al	27	3.2100E-09	8.4500E-08	8.1300E-08	3.0200E-07	2.9000E-07	1.6800E-02
1	n	0.0001	0.72	Al	28	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Si	27	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Si	28	5.6600E-09	9.2000E-07	9.1500E-07	3.2900E-06	3.2700E-06	2.6000E-03
1	n	0.0001	0.72	Si	29	5.1400E-10	4.8500E-08	4.8000E-08	1.7300E-07	1.7100E-07	4.5500E-03
1	n	0.0001	0.72	Si	30	1.7800E-09	3.4700E-08	3.3000E-08	1.2400E-07	1.1800E-07	2.2800E-02
1	n	0.0001	0.72	Si	31	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.0001	0.72	Si	32	5.7400E-16	5.7400E-16	0.0000E+00	2.0500E-15	0.0000E+00	0.0000E+00
