  1.2589D-08  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00
  1.5849D-08  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00
  1.9953D-08  0.0000D+00  7.4062D+22  0.0000D+00  0.0000D+00  1.6617D+25  0.0000D+00  0.0000D+00  0.0000D+00  6.8030D+23  1.7372D+25
  2.5119D-08  0.0000D+00  8.3812D+21  0.0000D+00  1.3233D+21  1.4910D+25  1.7611D+24  0.0000D+00  1.7619D+08  7.7503D+23  1.7456D+25
  3.1623D-08  0.0000D+00  4.3582D+20  0.0000D+00  2.2075D+21  8.9126D+24  1.6419D+24  4.9198D+24  2.4942D+07  8.0793D+23  1.6285D+25
  3.9811D-08  0.0000D+00  8.7775D+17  0.0000D+00  3.4372D+21  4.4877D+24  5.6115D+23  4.1335D+24  1.3682D+05  7.5753D+23  9.9434D+24
  5.0119D-08  0.0000D+00  2.3049D+08  0.0000D+00  4.9259D+21  1.8711D+24  1.8450D+23  2.9605D+24  6.2257D+01  6.2082D+23  5.6418D+24
  6.3096D-08  9.6272D+15  0.0000D+00  0.0000D+00  6.3611D+21  7.2592D+23  5.4021D+22  1.9819D+24  3.2170D-04  4.2859D+23  3.1968D+24
  7.9433D-08  6.8414D+16  0.0000D+00  0.0000D+00  7.2338D+21  3.4744D+23  1.2440D+22  1.2538D+24  1.8951D-13  2.3860D+23  1.8595D+24
  1.0000D-07  4.3520D+17  0.0000D+00  0.0000D+00  7.0791D+21  1.9080D+23  1.9177D+21  7.1991D+23  1.8238D-32  1.0339D+23  1.0231D+24
  1.2589D-07  2.4319D+18  0.0000D+00  0.0000D+00  5.8117D+21  9.9514D+22  1.8096D+20  3.5819D+23  0.0000D+00  3.6994D+22  5.0069D+23
  1.5849D-07  9.8967D+18  0.0000D+00  0.0000D+00  3.9392D+21  4.9036D+22  1.7228D+19  1.4970D+23  0.0000D+00  1.4959D+22  2.1766D+23
  1.9953D-07  3.1676D+19  0.0000D+00  0.0000D+00  2.2267D+21  2.4911D+22  1.0934D+19  5.4139D+22  0.0000D+00  8.6764D+21  8.9995D+22
  2.5119D-07  7.9030D+19  0.0000D+00  0.0000D+00  1.1251D+21  1.3107D+22  1.9531D+19  1.9756D+22  4.1351D+15  5.9736D+21  4.0060D+22
  3.1623D-07  1.5105D+20  0.0000D+00  0.0000D+00  5.8989D+20  6.8227D+21  3.3581D+19  8.3837D+21  3.6237D+15  4.3996D+21  2.0381D+22
  3.9811D-07  2.1887D+20  0.0000D+00  3.9413D+09  3.5346D+20  3.2225D+21  5.0486D+19  3.9029D+21  3.2042D+15  3.2046D+21  1.0953D+22
  5.0119D-07  2.3588D+20  0.0000D+00  1.1496D+10  2.4022D+20  1.2407D+21  6.6242D+19  1.8639D+21  1.7882D+16  2.2323D+21  5.8793D+21
  6.3096D-07  1.8923D+20  0.0000D+00  2.0241D+10  1.6902D+20  3.5318D+20  7.4222D+19  8.9300D+20  2.8001D+16  1.4945D+21  3.1732D+21
  7.9433D-07  1.2275D+20  0.0000D+00  5.0513D+10  1.0860D+20  6.4959D+19  6.8875D+19  4.0672D+20  2.4599D+16  9.4672D+20  1.7187D+21
  1.0000D-06  8.2967D+19  0.0000D+00  1.3797D+11  6.5840D+19  5.9928D+18  5.1255D+19  1.7284D+20  2.1509D+16  5.4662D+20  9.2554D+20
  1.2589D-06  7.2568D+19  0.0000D+00  3.7474D+11  4.7436D+19  1.7509D+17  2.9231D+19  7.1476D+19  1.8629D+16  2.7779D+20  4.9870D+20
  1.5849D-06  6.8923D+19  0.0000D+00  9.7690D+11  4.4142D+19  5.8983D+14  1.2064D+19  3.2824D+19  1.7861D+16  1.2184D+20  2.7981D+20
  1.9953D-06  5.8820D+19  1.2128D+12  2.4801D+12  4.1895D+19  1.2336D+10  3.3022D+18  1.7970D+19  2.0262D+16  4.6980D+19  1.6899D+20
  2.5119D-06  4.3083D+19  1.3359D+13  6.0562D+12  3.3313D+19  1.8193D-02  5.2290D+17  1.0369D+19  3.2698D+16  1.7408D+19  1.0473D+20
  3.1623D-06  2.7015D+19  9.0552D+13  1.4243D+13  2.0340D+19  0.0000D+00  5.4597D+16  5.6716D+18  5.1970D+16  7.0765D+18  6.0210D+19
  3.9811D-06  1.4392D+19  4.7042D+14  3.1897D+13  9.2227D+18  0.0000D+00  3.3647D+16  3.0038D+18  7.9426D+16  3.2252D+18  2.9957D+19
  5.0119D-06  6.3595D+18  1.8312D+15  6.7360D+13  3.2150D+18  0.0000D+00  4.2725D+16  1.6805D+18  1.0049D+17  1.4932D+18  1.2893D+19
  6.3096D-06  2.2968D+18  5.2941D+15  1.3269D+14  9.6223D+17  0.0000D+00  4.2806D+16  1.0445D+18  1.0198D+17  6.6097D+17  5.1148D+18
  7.9433D-06  7.3287D+17  1.1188D+16  2.4019D+14  3.1454D+17  0.0000D+00  3.1739D+16  6.8811D+17  8.1366D+16  2.9216D+17  2.1522D+18
  1.0000D-05  2.7249D+17  1.6968D+16  3.9300D+14  1.4340D+17  0.0000D+00  1.6602D+16  4.6040D+17  5.1837D+16  1.4222D+17  1.1043D+18
  1.2589D-05  1.2425D+17  1.8232D+16  5.7014D+14  7.4518D+16  0.0000D+00  5.8287D+15  2.9672D+17  2.8520D+16  7.4224D+16  6.2286D+17
  1.5849D-05  4.6753D+16  1.4035D+16  7.1946D+14  3.0234D+16  0.0000D+00  1.2540D+15  1.7422D+17  1.5444D+16  3.4722D+16  3.1738D+17
  1.9953D-05  1.2666D+16  8.4277D+15  7.7364D+14  8.0057D+15  0.0000D+00  1.4174D+14  8.5769D+16  8.5197D+15  1.2481D+16  1.3678D+17
  2.5119D-05  4.8212D+15  5.0466D+15  6.9354D+14  1.3240D+15  0.0000D+00  6.5572D+12  3.2865D+16  4.2148D+15  3.1249D+15  5.2097D+16
  3.1623D-05  4.5454D+15  3.8668D+15  5.0854D+14  1.3000D+14  0.0000D+00  9.3097D+10  9.2310D+15  1.7388D+15  4.9440D+14  2.0515D+16
  3.9811D-05  4.0237D+15  3.1144D+15  2.9775D+14  6.3855D+12  0.0000D+00  2.6425D+09  1.7229D+15  7.4261D+14  4.2470D+13  9.9502D+15
  5.0119D-05  2.5173D+15  1.9700D+15  1.3528D+14  1.0197D+11  0.0000D+00  1.0676D+08  1.8964D+14  4.7770D+14  1.5073D+12  5.2915D+15
  6.3096D-05  1.0988D+15  8.9914D+14  4.5948D+13  2.1911D+08  0.0000D+00  1.8301D+07  1.0555D+13  3.4402D+14  1.3255D+10  2.3984D+15
  7.9433D-05  3.1984D+14  3.2126D+14  1.0986D+13  9.0950D+03  0.0000D+00  2.5359D+04  2.2473D+11  1.8123D+14  1.0754D+07  8.3353D+14
  1.0000D-04  5.7524D+13  1.1221D+14  1.6690D+12  3.5391D-05  0.0000D+00  1.8921D+06  1.1163D+09  5.9319D+13  9.8279D+01  2.3072D+14
  1.2589D-04  5.7975D+12  4.1621D+13  1.3423D+11  1.6174D-26  0.0000D+00  1.1624D+06  3.7829D+05  1.1486D+13  4.6598D-08  5.9039D+13
  1.5849D-04  2.5990D+11  1.3001D+13  4.2349D+09  0.0000D+00  0.0000D+00  8.1537D+05  5.0467D-01  1.2006D+12  8.9922D-30  1.4466D+13
  1.9953D-04  3.2940D+09  2.7442D+12  3.1986D+07  0.0000D+00  0.0000D+00  5.1315D+05  1.1582D-12  5.3580D+10  0.0000D+00  2.8011D+12
  2.5119D-04  5.0801D+06  3.3674D+11  2.3987D+04  0.0000D+00  0.0000D+00  9.3827D+05  1.4456D-44  6.5452D+08  0.0000D+00  3.3740D+11
  3.1623D-04  1.6190D+02  1.9778D+10  2.8286D-01  0.0000D+00  0.0000D+00  2.5654D-16  0.0000D+00  9.6604D+05  0.0000D+00  1.9779D+10
  3.9811D-04  1.2493D-06  3.9396D+08  4.9946D-10  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  3.9552D+01  0.0000D+00  3.9396D+08
  5.0119D-04  4.5797D-25  1.4246D+06  1.2760D-28  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  5.1034D-07  0.0000D+00  1.4246D+06
  6.3096D-04  0.0000D+00  2.6837D+02  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  7.9811D-24  0.0000D+00  2.6837D+02
  7.9433D-04  0.0000D+00  1.6267D-04  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  0.0000D+00  1.6267D-04
