T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 1.70018521492566555738e+08 1.59643857314393844739e-22
1.00202778454699201194e-01 8.19638531145698856562e+05 1.69198882961420863867e+08 1.61395267143000018599e-22
1.00405968100415327049e-01 8.15691514498677104712e+05 1.68383191446922183037e+08 1.63165891135993050335e-22
1.00609569770955128987e-01 8.11762556331747560762e+05 1.67571428890590429306e+08 1.64955940085381215430e-22
1.00813584301816208666e-01 8.07844265604138490744e+05 1.66763584624986290932e+08 1.66765627095702207572e-22
1.01018012530190312570e-01 8.03950785792182548903e+05 1.65959633839194118977e+08 1.68595167609391035545e-22
1.01222855294966884721e-01 8.00081656085533089936e+05 1.65159552183108597994e+08 1.70444779432428816262e-22
1.01428113436736452857e-01 7.96222587149744271301e+05 1.64363329595958858728e+08 1.72314682760273451333e-22
1.01633787797794014618e-01 7.92387280563344713300e+05 1.63570942315395504236e+08 1.74205100204072680894e-22
1.01839879222142659643e-01 7.88568533143358188681e+05 1.62782373782252132893e+08 1.76116256817167319966e-22
1.02046388555496872486e-01 7.84766143256734940223e+05 1.61997607638995409012e+08 1.78048380121882326363e-22
1.02253316645286057573e-01 7.80986539254282950424e+05 1.61216621099741131067e+08 1.80001700136614375296e-22
1.02460664340658078042e-01 7.77222762461705948226e+05 1.60439398337279438972e+08 1.81976449403215964180e-22
1.02668432492482600282e-01 7.73474630036188056692e+05 1.59665923707243263721e+08 1.83972863014678281085e-22
1.02876621953354743799e-01 7.69748375370138674043e+05 1.58896175331873118877e+08 1.85991178643118620266e-22
1.03085233577598536781e-01 7.66037275693525909446e+05 1.58130138056179583073e+08 1.88031636568079139124e-22
1.03294268221270246766e-01 7.62341165629518451169e+05 1.57367796890550076962e+08 1.90094479705125765898e-22
1.03503726742162183161e-01 7.58672293771428638138e+05 1.56609124596778661013e+08 1.92179953634773871271e-22
1.03713609999806055662e-01 7.55011688452413771302e+05 1.55854112908326238394e+08 1.94288306631720602947e-22
1.03923918855476415946e-01 7.51371543822688632645e+05 1.55102741364503562450e+08 1.96419789694402808652e-22
1.04134654172194432431e-01 7.47751517502399743535e+05 1.54354989847001165152e+08 1.98574656574878831338e-22
1.04345816814731179312e-01 7.44145336086146533489e+05 1.53610844510915011168e+08 2.00753163809037961686e-22
1.04557407649611341927e-01 7.40558742730077938177e+05 1.52870285768184930086e+08 2.02955570747142390931e-22
1.04769427545116797229e-01 7.36991418191226664931e+05 1.52133294349993705750e+08 2.05182139584697855430e-22
1.04981877371289986089e-01 7.33437302960464032367e+05 1.51399857047033250332e+08 2.07433135393675213306e-22
1.05194757999937729687e-01 7.29907652854633750394e+05 1.50669949394178628922e+08 2.09708826154061535669e-22
1.05408070304634574055e-01 7.26385112417656695470e+05 1.49943564281760960817e+08 2.12009482785765632897e-22
1.05621815160726550964e-01 7.22886449593598372303e+05 1.49220677832167357206e+08 2.14335379180872585185e-22
1.05835993445334758389e-01 7.19400193022242165171e+05 1.48501277639145106077e+08 2.16686792236247888629e-22
1.06050606037358746692e-01 7.15931689730438170955e+05 1.47785345949414670467e+08 2.19064001886501608204e-22
1.06265653817480473786e-01 7.12486053694485686719e+05 1.47072859895720183849e+08 2.21467291137320507501e-22
1.06481137668167566424e-01 7.09046869546564295888e+05 1.46363813026173621416e+08 2.23896946099152591661e-22
1.06697058473677205970e-01 7.05630033220816403627e+05 1.45658182992952793837e+08 2.26353256021272510489e-22
1.06913417120059667242e-01 7.02229911002264823765e+05 1.44955953081950515509e+08 2.28836513326218323735e-22
1.07130214495161829591e-01 6.98846259777316357940e+05 1.44257106822173207998e+08 2.31347013644599534515e-22
1.07347451488631062677e-01 6.95478842809283290990e+05 1.43561627979363918304e+08 2.33885055850297455726e-22
1.07565128991918709800e-01 6.92127429594013956375e+05 1.42869500549769908190e+08 2.36450942096043380343e-22
1.07783247898283723876e-01 6.88791795720039284788e+05 1.42180708754049867392e+08 2.39044977849389601931e-22
1.08001809102796511586e-01 6.85471722731532179751e+05 1.41495237031318336725e+08 2.41667471929077799267e-22
1.08220813502342347312e-01 6.82166997991893207654e+05 1.40813070033326447010e+08 2.44318736541802057924e-22
1.08440261995625300551e-01 6.78877414552879869007e+05 1.40134192618773579597e+08 2.46999087319377672504e-22
1.08660155483171816382e-01 6.75607546175144496374e+05 1.39458585072598427534e+08 2.49708843356318127535e-22
1.08880494867334351450e-01 6.72347594776307931170e+05 1.38786237477822124958e+08 2.52448327247823595421e-22
1.09101281052295176477e-01 6.69106869310497422703e+05 1.38117130608511626720e+08 2.55217865128183208414e-22
1.09322514944070081633e-01 6.65885032199511188082e+05 1.37451245576312124729e+08 2.58017786709607749587e-22
1.09544197450511970882e-01 6.62672611772746313363e+05 1.36788572964539378881e+08 2.60848425321473625782e-22
1.09766329481314789396e-01 6.59478627879114472307e+05 1.36129094336660265923e+08 2.63710117950015456209e-22
1.09988911948017034637e-01 6.56302764271455002017e+05 1.35472791572388797998e+08 2.66603205278434644999e-22
1.10211945764005683768e-01 6.53135864549135323614e+05 1.34819655707839667797e+08 2.69528031727467054818e-22
1.10435431844519885147e-01 6.49991044157170574181e+05 1.34169664663682490587e+08 2.72484945496381146526e-22
1.10659371106654594308e-01 6.46854878843700163998e+05 1.33522809784838795662e+08 2.75474298604431599372e-22
1.10883764469364556882e-01 6.43740207869558944367e+05 1.32879069576969236135e+08 2.78496446932770809763e-22
1.11108612853467833559e-01 6.40633903535941964947e+05 1.32238435673433288932e+08 2.81551750266813049383e-22
1.11333917181649824646e-01 6.37548534609769820236e+05 1.31600887138823524117e+08 2.84640572339070701862e-22
1.11559678378466892168e-01 6.34475406952758086845e+05 1.30966411731870770454e+08 2.87763280872452421681e-22
1.11785897370350148505e-01 6.31418492097445065156e+05 1.30334993239773318172e+08 2.90920247624045455716e-22
1.12012575085609383807e-01 6.28373478960553999059e+05 1.29706619760812759399e+08 2.94111848429371688985e-22
1.12239712454436785238e-01 6.25344259473466896452e+05 1.29081275501339286566e+08 2.97338463247131285459e-22
1.12467310408910725616e-01 6.22330588330953731202e+05 1.28458944913008332253e+08 3.00600476204436604064e-22
1.12695369882999704703e-01 6.19328302852217573673e+05 1.27839616610156118870e+08 3.03898275642545417651e-22
1.12923891812565999060e-01 6.16345060113467392512e+05 1.27223271550042644143e+08 3.07232254163088027678e-22
1.13152877135369714368e-01 6.13372827596855466254e+05 1.26609898722445785999e+08 3.10602808674812442769e-22
1.13382326791072532424e-01 6.10419103988184942864e+05 1.25999479618457600474e+08 3.14010340440836665520e-22
1.13612241721241472026e-01 6.07476036912648007274e+05 1.25392003581544950604e+08 3.17455255126413024663e-22
1.13842622869352927406e-01 6.04547254465796984732e+05 1.24787456327079147100e+08 3.20937962847230601507e-22
1.14073471180796470748e-01 6.01632551288021844812e+05 1.24185823775791123509e+08 3.24458878218235814302e-22
1.14304787602878640818e-01 5.98731727419383008964e+05 1.23587092048371747136e+08 3.28018420402994905491e-22
1.14536573084826981406e-01 5.95848183885631151497e+05 1.22991243864486113191e+08 3.31617013163593394783e-22
1.14768828577793816081e-01 5.92974500731400563382e+05 1.22398269363754719496e+08 3.35255084911087356298e-22
1.15001555034860244997e-01 5.90117646718262694776e+05 1.21808151717036455870e+08 3.38933068756506378713e-22
1.15234753411040016791e-01 5.87273847843644791283e+05 1.21220877869192808867e+08 3.42651402562415496490e-22
1.15468424663283358855e-01 5.84442930608584196307e+05 1.20636434938584223390e+08 3.46410528995041499446e-22
1.15702569750481112920e-01 5.81624726201491663232e+05 1.20054810212382733822e+08 3.50210895576976974291e-22
1.15937189633468412664e-01 5.78822438239966053516e+05 1.19475987774142771959e+08 3.54052954740454696018e-22
1.16172285275028833174e-01 5.76032466019746265374e+05 1.18899955308123022318e+08 3.57937163881208449922e-22
1.16407857639898318358e-01 5.73254655339854303747e+05 1.18326700652783170342e+08 3.61863985412938480894e-22
1.16643907694768955707e-01 5.70492115645175566897e+05 1.17756208537138000131e+08 3.65833886822343248862e-22
1.16880436408293195139e-01 5.67741370999630540609e+05 1.17188467166138365865e+08 3.69847340724793662440e-22
1.17117444751087623755e-01 5.65005469847129774280e+05 1.16623461696291238070e+08 3.73904824920583304796e-22
1.17354933695737073673e-01 5.62281017278808518313e+05 1.16061180679012432694e+08 3.78006822451821843018e-22
1.17592904216798591066e-01 5.59571001815287978388e+05 1.15501609677197143435e+08 3.82153821659936168052e-22
1.17831357290805321947e-01 5.56872107590344501659e+05 1.14944737569606795907e+08 3.86346316243809122785e-22
1.18070293896270717138e-01 5.54190317114982637577e+05 1.14390547252491816878e+08 3.90584805318556335469e-22
1.18309715013692418051e-01 5.51516252799517940730e+05 1.13839030999692305923e+08 3.94869793474947600221e-22
1.18549621625556211857e-01 5.48858859781335340813e+05 1.13290172139910966158e+08 3.99201790839472757552e-22
1.18790014716340264211e-01 5.46214877282767207362e+05 1.12743957262628197670e+08 4.03581313135084330520e-22
1.19030895272519046668e-01 5.43581180269508273341e+05 1.12200376082358688116e+08 4.08008881742583015214e-22
1.19272264282567291849e-01 5.40960557345745386556e+05 1.11659415525012940168e+08 4.12485023762696948023e-22
1.19514122736964253924e-01 5.38352815312559483573e+05 1.11121062709700375795e+08 4.17010272078831709967e-22
1.19756471628197580515e-01 5.35757766006939928047e+05 1.10585304943693429232e+08 4.21585165420509923040e-22
1.19999311950767531543e-01 5.33175226190130226314e+05 1.10052129717503294349e+08 4.26210248427506927294e-22
1.20242644701191003787e-01 5.30605017436883295886e+05 1.09521524700066417456e+08 4.30886071714697114770e-22
1.20486470878005527685e-01 5.28046966027205809951e+05 1.08993477734039217234e+08 4.35613191937595921008e-22
1.20730791481773583329e-01 5.25500902840882888995e+05 1.08467976831198334694e+08 4.40392171858640168052e-22
1.20975607515086444610e-01 5.22969341451847110875e+05 1.07945007489746481180e+08 4.45223580414177418632e-22
1.21220919982568509088e-01 5.20446736166131682694e+05 1.07424560753580346704e+08 4.50107992782205954024e-22
1.21466729890881350307e-01 5.17938259011330199428e+05 1.06906622494569018483e+08 4.55045990450847790182e-22
1.21713038248727728474e-01 5.15443672932469751686e+05 1.06391178821636542678e+08 4.60038161287572223502e-22
1.21959846066855975844e-01 5.12957619171497412026e+05 1.05878221202465042472e+08 4.65085099609191159163e-22
1.22207154358063882493e-01 5.10485111385132709984e+05 1.05367736091079905629e+08 4.70187406252603370419e-22
1.22454964137203026198e-01 5.08023419689710659441e+05 1.04859712671390190721e+08 4.75345688646332545731e-22
1.22703276421182949640e-01 5.05574891213165072259e+05 1.04354137780177026987e+08 4.80560560882843042944e-22
1.22952092228975115584e-01 5.03139314746957563329e+05 1.03850998465430065989e+08 4.85832643791641249862e-22
1.23201412581617361641e-01 5.00714056749922630843e+05 1.03350284408680140972e+08 4.91162565013194336571e-22
1.23451238502217994220e-01 4.98298995673233410344e+05 1.02851985413006901741e+08 4.96550959073649284311e-22
1.23701571015959813082e-01 4.95896388693035347387e+05 1.02356089024313867092e+08 5.01998467460373255769e-22
1.23952411150104649384e-01 4.93506043699506670237e+05 1.01862582980614364147e+08 5.07505738698323300139e-22
1.24203759933997237574e-01 4.91127773522668576334e+05 1.01371455207091689110e+08 5.13073428427259686975e-22
1.24455618399069697921e-01 4.88761395824696170166e+05 1.00882693811266988516e+08 5.18702199479795533736e-22
1.24707987578845699850e-01 4.86404459128720045555e+05 1.00396289352138265967e+08 5.24392721960310750827e-22
1.24960868508944555888e-01 4.84059113655285967980e+05 9.99122302384829819202e+07 5.30145673324725696178e-22
1.25214262227085704193e-01 4.81727414906339196023e+05 9.94305028235766440630e+07 5.35961738461164443962e-22
1.25468169773092830255e-01 4.79404724325391114689e+05 9.89510980992512553930e+07 5.41841609771475599933e-22
1.25722592188898057985e-01 4.77093130575002578553e+05 9.84740049686762541533e+07 5.47785987253678277857e-22
1.25977530518546543270e-01 4.74794630497894017026e+05 9.79992103381783664227e+07 5.53795578585293458271e-22
1.26232985808200248723e-01 4.72504742296700773295e+05 9.75267055958816707134e+07 5.59871099207589411666e-22
1.26488959106142800914e-01 4.70227601271338993683e+05 9.70564779946103245020e+07 5.66013272410765448263e-22
1.26745451462783376151e-01 4.67960910871808766387e+05 9.65885170837385207415e+07 5.72222829420056973259e-22
1.27002463930661113611e-01 4.65704531534594367258e+05 9.61228125522039234638e+07 5.78500509482785357394e-22
1.27259997564449667262e-01 4.63460366277479159180e+05 9.56593521859264373779e+07 5.84847059956373875814e-22
1.27518053420961091637e-01 4.61226199904316861648e+05 9.51981259860221147537e+07 5.91263236397317207939e-22
1.27776632559150615798e-01 4.59001904598628112581e+05 9.47391240814234912395e+07 5.97749802651135249280e-22
1.28035736040120778911e-01 4.56789329203519911971e+05 9.42823347522199749947e+07 6.04307530943311235216e-22
1.28295364927125704613e-01 4.54588288577247702051e+05 9.38277464636427313089e+07 6.10937201971219819084e-22
1.28555520285575652917e-01 4.52396671735899639316e+05 9.33753497919068336487e+07 6.17639604997079805187e-22
1.28816203183041266822e-01 4.50216275364329398144e+05 9.29251335165425091982e+07 6.24415537941913951325e-22
1.29077414689258013203e-01 4.48045038618753023911e+05 9.24770884779237508774e+07 6.31265807480540855361e-22
1.29339155876130623701e-01 4.45884723883809521794e+05 9.20312037540399432182e+07 6.38191229137614630440e-22
1.29601427817737230308e-01 4.43735167318077117670e+05 9.15874685867218673229e+07 6.45192627384714813869e-22
1.29864231590334139321e-01 4.41596209330660989508e+05 9.11458723773912042379e+07 6.52270835738498170584e-22
1.30127568272360050194e-01 4.39467694485795625951e+05 9.07064046829054057598e+07 6.59426696859938063987e-22
1.30391438944440385406e-01 4.37349471410383994225e+05 9.02690552114950269461e+07 6.66661062654633902798e-22
1.30655844689391981150e-01 4.35241392703676363453e+05 8.98338138187913447618e+07 6.73974794374244454548e-22
1.30920786592227333944e-01 4.33143314847345754970e+05 8.94006705039439946413e+07 6.81368762719015591333e-22
1.31186265740159097026e-01 4.31055098118410503957e+05 8.89696154058255851269e+07 6.88843847941436416105e-22
1.31452283222604632273e-01 4.28976606503482267726e+05 8.85406387993220984936e+07 6.96400939951046715148e-22
1.31718840131190229048e-01 4.26909401262117899023e+05 8.81137293980599790812e+07 7.04040938420364891773e-22
1.31985937559755989179e-01 4.24851623143359727692e+05 8.76888777749166190624e+07 7.11764752892017349275e-22
1.32253576604359934787e-01 4.22803147361465787981e+05 8.72660746275551468134e+07 7.19573302887001614682e-22
1.32521758363282698978e-01 4.20765491612273734063e+05 8.68453091359428763390e+07 7.27467518014171036240e-22
1.32790483937031994488e-01 4.18736863098062458448e+05 8.64265722728448212147e+07 7.35448338080907388457e-22
1.33059754428347110089e-01 4.16718751228008186445e+05 8.60098535216168165207e+07 7.43516713204989942328e-22
1.33329570942203462502e-01 4.14709406288208381739e+05 8.55951441153286099434e+07 7.51673603927735009850e-22
1.33599934585817176069e-01 4.12710289836654264946e+05 8.51824338254919499159e+07 7.59919981328334586813e-22
1.33870846468649440375e-01 4.10719694140520470683e+05 8.47717141313514262438e+07 7.68256827139461802346e-22
1.34142307702411339720e-01 4.08740588577363756485e+05 8.43629735427740663290e+07 7.76685133864168001654e-22
1.34414319401068155235e-01 4.06769737763281620573e+05 8.39562038050107806921e+07 7.85205904894017859405e-22
1.34686882680844083326e-01 4.04808549386147700716e+05 8.35513952556246370077e+07 7.93820154628566719588e-22
1.34959998660226843104e-01 4.02858368619288667105e+05 8.31485368870053440332e+07 8.02528908596118659974e-22
1.35233668459972117271e-01 4.00916070795053325128e+05 8.27476208162102848291e+07 8.11333203575815028105e-22
1.35507893203108326086e-01 3.98983024668720609043e+05 8.23486377915415614843e+07 8.20234087721074231551e-22
1.35782674014941040497e-01 3.97059100414404238109e+05 8.19515786911271512508e+07 8.29232620684365479148e-22
1.36058012023057811613e-01 3.95145593995488132350e+05 8.15564330971316695213e+07 8.38329873743378539337e-22
1.36333908357332611594e-01 3.93240929169759212527e+05 8.11631921679619103670e+07 8.47526929928546915675e-22
1.36610364149930663125e-01 3.91344986701946589164e+05 8.07718471812599599361e+07 8.56824884151999671155e-22
1.36887380535312852547e-01 3.89457650559836125467e+05 8.03823895307001173496e+07 8.66224843337895069657e-22
1.37164958650240614846e-01 3.87580169448802131228e+05 7.99948093612513095140e+07 8.75727926554224619759e-22
1.37443099633780374536e-01 3.85712389197423122823e+05 7.96090969720538854599e+07 8.85335265146019624380e-22
1.37721804627308430646e-01 3.83852827367473801132e+05 7.92252441446864157915e+07 8.95048002870069039989e-22
1.38001074774515591903e-01 3.82002698729373805691e+05 7.88432414459570348263e+07 9.04867296031049809836e-22
1.38280911221411645373e-01 3.80160556770512775984e+05 7.84630808891865164042e+07 9.14794313619218065595e-22
1.38561315116330435737e-01 3.78327593888487841468e+05 7.80847532952980250120e+07 9.24830237449569602907e-22
1.38842287609934222914e-01 3.76504949213553278241e+05 7.77082483460844755173e+07 9.34976262302535834667e-22
1.39123829855218678064e-01 3.74689925610294798389e+05 7.73335584204741865396e+07 9.45233596066233089565e-22
1.39405943007517463261e-01 3.72882435414332489017e+05 7.69606759850598573685e+07 9.55603459880257168476e-22
1.39688628224506949937e-01 3.71084861961420974694e+05 7.65895911230984330177e+07 9.66087088281062467241e-22
1.39971886666211159378e-01 3.69297042146745836362e+05 7.62202940809516906738e+07 9.76685729348950304192e-22
1.40255719495006231368e-01 3.67516401755929808132e+05 7.58527776791957616806e+07 9.87400644856646327959e-22
1.40540127875625447951e-01 3.65744058963180053979e+05 7.54870336202325820923e+07 9.98233110419507254490e-22
1.40825112975163951878e-01 3.63981082326458476018e+05 7.51230525379061251879e+07 1.00918441564741053582e-21
1.41110675963083409545e-01 3.62226154691000760067e+05 7.47608263832151293755e+07 1.02025586429826846800e-21
1.41396818011216979238e-01 3.60480325503654486965e+05 7.44003460577114820480e+07 1.03144877443325438302e-21
1.41683540293773974073e-01 3.58742309917729580775e+05 7.40416037477937489748e+07 1.04276447857370913939e-21
1.41970843987344802484e-01 3.57013138527346076444e+05 7.36845906092664003372e+07 1.05420432385979129406e-21
1.42258730270905769943e-01 3.55291557944955129642e+05 7.33292990513214468956e+07 1.06576967221086173965e-21
