T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 3.31971853230497121811e+08 3.81207992511295919215e-23
1.00202778454699201194e-01 1.71948848553097154945e+06 3.30252364744966149330e+08 3.85529162825918358540e-23
1.00405968100415327049e-01 1.71059104690412967466e+06 3.28541773698062002659e+08 3.89899315534003379554e-23
1.00609569770955128987e-01 1.70173765871357754804e+06 3.26840036039348423481e+08 3.94319005870825703084e-23
1.00813584301816208666e-01 1.69291278809214010835e+06 3.25147123251256287098e+08 3.98788795365449291456e-23
1.01018012530190312570e-01 1.68414603585547930561e+06 3.23462977215400815010e+08 4.03309251912048998870e-23
1.01222855294966884721e-01 1.67543637752660224214e+06 3.21787540837874233723e+08 4.07880949842078871570e-23
1.01428113436736452857e-01 1.66675384244654467329e+06 3.20120786995427668095e+08 4.12504469997228205557e-23
1.01633787797794014618e-01 1.65812707613673899323e+06 3.18462659919290900230e+08 4.17180399803223078619e-23
1.01839879222142659643e-01 1.64954095384237985127e+06 3.16813118965448498726e+08 4.21909333344458075235e-23
1.02046388555496872486e-01 1.64099501326360949315e+06 3.15172123952184915543e+08 4.26691871439469547900e-23
1.02253316645286057573e-01 1.63250265144751849584e+06 3.13539621300737380981e+08 4.31528621717272925554e-23
1.02460664340658078042e-01 1.62404927316694706678e+06 3.11915572027570426464e+08 4.36420198694562012038e-23
1.02668432492482600282e-01 1.61563445757188461721e+06 3.10299937569998562336e+08 4.41367223853776563435e-23
1.02876621953354743799e-01 1.60727118179439031519e+06 3.08692666388204157352e+08 4.46370325722071469592e-23
1.03085233577598536781e-01 1.59894536089094984345e+06 3.07093721027313232422e+08 4.51430139951158681412e-23
1.03294268221270246766e-01 1.59065661247231625021e+06 3.05503064414840936661e+08 4.56547309398074898729e-23
1.03503726742162183161e-01 1.58243044759742915630e+06 3.03920633967243492603e+08 4.61722484206851038670e-23
1.03713609999806055662e-01 1.57422724510021670721e+06 3.02346406722143292427e+08 4.66956321891116163255e-23
1.03923918855476415946e-01 1.56607239936819253489e+06 3.00780334322775125504e+08 4.72249487417629401008e-23
1.04134654172194432431e-01 1.55796514786100829951e+06 2.99222369174914121628e+08 4.77602653290765723465e-23
1.04345816814731179312e-01 1.54989237606977159157e+06 2.97672476798844337463e+08 4.83016499637960102217e-23
1.04557407649611341927e-01 1.54186600721845333464e+06 2.96130610791625857353e+08 4.88491714296106813897e-23
1.04769427545116797229e-01 1.53388532975621474907e+06 2.94596725461869657040e+08 4.94028992898961559393e-23
1.04981877371289986089e-01 1.52593769033275567926e+06 2.93070787771536886692e+08 4.99629038965509486770e-23
1.05194757999937729687e-01 1.51804646586518455297e+06 2.91552741305671691895e+08 5.05292563989356482023e-23
1.05408070304634574055e-01 1.51017551586405234411e+06 2.90042565789807617664e+08 5.11020287529110931374e-23
1.05621815160726550964e-01 1.50235966987700061873e+06 2.88540206119930624962e+08 5.16812937299820548518e-23
1.05835993445334758389e-01 1.49457503920726943761e+06 2.87045631080723345280e+08 5.22671249265410076539e-23
1.06050606037358746692e-01 1.48683269767030561343e+06 2.85558798383053064346e+08 5.28595967732193685534e-23
1.06265653817480473786e-01 1.47914321926307911053e+06 2.84079655163789987564e+08 5.34587845443438614833e-23
1.06481137668167566424e-01 1.47147248322786553763e+06 2.82608182680562138557e+08 5.40647643674997809786e-23
1.06697058473677205970e-01 1.46385344888237956911e+06 2.81144329231679737568e+08 5.46776132332029067976e-23
1.06913417120059667242e-01 1.45627438010394875892e+06 2.79688054851575791836e+08 5.52974090046813331424e-23
1.07130214495161829591e-01 1.44873473258206457831e+06 2.78239320118993699551e+08 5.59242304277675122298e-23
1.07347451488631062677e-01 1.44123397597630904056e+06 2.76798086143017411232e+08 5.65581571409030865453e-23
1.07565128991918709800e-01 1.43377159359276946634e+06 2.75364314549424648285e+08 5.71992696852570034876e-23
1.07783247898283723876e-01 1.42634708207049709745e+06 2.73937967467354178429e+08 5.78476495149578763089e-23
1.08001809102796511586e-01 1.41895995107445539907e+06 2.72519007516279697418e+08 5.85033790074426484665e-23
1.08220813502342347312e-01 1.41160972299037314951e+06 2.71107397793289303780e+08 5.91665414739225017807e-23
1.08440261995625300551e-01 1.40429593263170402497e+06 2.69703101860657572746e+08 5.98372211699681007796e-23
1.08660155483171816382e-01 1.39702800105278589763e+06 2.68306073859604775906e+08 6.05155033062133033643e-23
