T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 1.64968793679142832756e+09 2.08395583157885435295e-25
1.00202778454699201194e-01 9.94040021589346043766e+06 1.63974753657553482056e+09 2.10937256770578680200e-25
1.00405968100415327049e-01 9.88055288016787357628e+06 1.62986698369536685944e+09 2.13509929562317225056e-25
1.00609569770955128987e-01 9.82105438356763310730e+06 1.62004592931179928780e+09 2.16113979609249798183e-25
1.00813584301816208666e-01 9.76181439282251708210e+06 1.61028411491897678375e+09 2.18749789598644991228e-25
1.01018012530190312570e-01 9.70300291285541467369e+06 1.60058111200612139702e+09 2.21417746885135495532e-25
1.01222855294966884721e-01 9.64461307538739778101e+06 1.59093649893073391914e+09 2.24118243547640589545e-25
1.01428113436736452857e-01 9.58647154744579829276e+06 1.58135002738328814507e+09 2.26851676446981387316e-25
1.01633787797794014618e-01 9.52874243310292251408e+06 1.57182128495018529892e+09 2.29618447284208225325e-25
1.01839879222142659643e-01 9.47133795690751820803e+06 1.56234994699327778816e+09 2.32418962659628708246e-25
1.02046388555496872486e-01 9.41425475769549608231e+06 1.55293569223558235168e+09 2.35253634132561989806e-25
1.02253316645286057573e-01 9.35756892678392492235e+06 1.54357812330879831314e+09 2.38122878281819518337e-25
1.02460664340658078042e-01 9.30119597901845909655e+06 1.53427692732977986336e+09 2.41027116766925149911e-25
1.02668432492482600282e-01 9.24513282502146810293e+06 1.52503179450475835800e+09 2.43966776390079817757e-25
1.02876621953354743799e-01 9.18945298666492104530e+06 1.51584234151809334755e+09 2.46942289158883109837e-25
1.03085233577598536781e-01 9.13407514067899622023e+06 1.50670826637741446495e+09 2.49954092349820984053e-25
1.03294268221270246766e-01 9.07899644905905984342e+06 1.49762926992835545540e+09 2.53002628572522835316e-25
1.03503726742162183161e-01 9.02436174870000220835e+06 1.48860490817965555191e+09 2.56088345834809771339e-25
1.03713609999806055662e-01 8.96994425925546698272e+06 1.47963496392040014267e+09 2.59211697608533592048e-25
1.03923918855476415946e-01 8.91588811355824396014e+06 1.47071907580684185028e+09 2.62373142896209503190e-25
1.04134654172194432431e-01 8.86218816455548070371e+06 1.46185688764228630066e+09 2.65573146298479619748e-25
