T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 7.00729226197771906853e+08 8.30272485616928035507e-30
1.00202778454699201194e-01 3.95356615966928983107e+06 6.96775660038102626801e+08 8.40074593492552265341e-30
1.00405968100415327049e-01 3.93127990784762380645e+06 6.92844380130254983902e+08 8.49992423703549033073e-30
1.00609569770955128987e-01 3.90911471494353516027e+06 6.88935265415311455727e+08 8.60027342448827585575e-30
1.00813584301816208666e-01 3.88703476169318333268e+06 6.85048230653618216515e+08 8.70180732056392292907e-30
1.01018012530190312570e-01 3.86510787690665433183e+06 6.81183122776711583138e+08 8.80453991173750242865e-30
1.01222855294966884721e-01 3.84333151091175153852e+06 6.77339791265799880028e+08 8.90848534960591040997e-30
1.01428113436736452857e-01 3.82163674898431776091e+06 6.73518154516815543175e+08 9.01365795283713172311e-30
1.01633787797794014618e-01 3.80008914071059273556e+06 6.69718065376104950905e+08 9.12007220914266008706e-30
1.01839879222142659643e-01 3.77865384776546014473e+06 6.65939411528339505196e+08 9.22774277727334787417e-30
1.02046388555496872486e-01 3.75732966854950413108e+06 6.62182081859789967537e+08 9.33668448903839974025e-30
1.02253316645286057573e-01 3.73614712207565223798e+06 6.58445934737714290619e+08 9.44691235134872782830e-30
1.02460664340658078042e-01 3.71507263710367260501e+06 6.54730862100610613823e+08 9.55844154828400573197e-30
1.02668432492482600282e-01 3.69410511398767726496e+06 6.51036756986622929573e+08 9.67128744318437550287e-30
1.02876621953354743799e-01 3.67327407488125143573e+06 6.47363482911741733551e+08 9.78546558076670680824e-30
1.03085233577598536781e-01 3.65254716771384468302e+06 6.43710935744027853012e+08 9.90099168926599258056e-30
1.03294268221270246766e-01 3.63192338725830521435e+06 6.40079012356769561768e+08 1.00178816826017830680e-29
1.03503726742162183161e-01 3.61146082468051649630e+06 6.36467551532088994980e+08 1.01361516625704668352e-29
1.03713609999806055662e-01 3.59106888576706452295e+06 6.32876482646321892738e+08 1.02558179210632768011e-29
1.03923918855476415946e-01 3.57080538670345023274e+06 6.29305677259618401527e+08 1.03768969423105327879e-29
1.04134654172194432431e-01 3.55066842332449648529e+06 6.25755008836293935776e+08 1.04994054051523251712e-29
1.04345816814731179312e-01 3.53062795727788517252e+06 6.22224380879016041756e+08 1.06233601853359997636e-29
1.04557407649611341927e-01 3.51071101492239953950e+06 6.18713669864093661308e+08 1.07487783578409526053e-29
1.04769427545116797229e-01 3.49091581719705648720e+06 6.15222754046896576881e+08 1.08756771992306772061e-29
1.04981877371289986089e-01 3.47121342291086446494e+06 6.11751540623985767365e+08 1.10040741900325350771e-29
1.05194757999937729687e-01 3.45165686833624076098e+06 6.08299883755649566650e+08 1.11339870171458310893e-29
1.05408070304634574055e-01 3.43216382626526663080e+06 6.04867719929384350777e+08 1.12654335762781207934e-29
1.05621815160726550964e-01 3.41281334046154236421e+06 6.01454906588922858238e+08 1.13984319744104307293e-29
1.05835993445334758389e-01 3.39355098318940633908e+06 5.98061355605733394623e+08 1.15330005322915542791e-29
1.06050606037358746692e-01 3.37440177600146410987e+06 5.94686953829731941223e+08 1.16691577869616080323e-29
1.06265653817480473786e-01 3.35538955998790403828e+06 5.91331564269744038582e+08 1.18069224943056600159e-29
1.06481137668167566424e-01 3.33643679026497947052e+06 5.87995127479479074478e+08 1.19463136316373723374e-29
1.06697058473677205970e-01 3.31761809355509281158e+06 5.84677509385923981667e+08 1.20873504003130744240e-29
1.06913417120059667242e-01 3.29890670888741454110e+06 5.81378602677036523819e+08 1.22300522283768540041e-29
1.07130214495161829591e-01 3.28030126598224136978e+06 5.78098301411054253578e+08 1.23744387732367162766e-29
1.07347451488631062677e-01 3.26180042859379854053e+06 5.74836500982460498810e+08 1.25205299243724894976e-29
1.07565128991918709800e-01 3.24340289370198780671e+06 5.71593098088758468628e+08 1.26683458060756367309e-29
1.07783247898283723876e-01 3.22510739072899147868e+06 5.68367990698029518127e+08 1.28179067802213016674e-29
1.08001809102796511586e-01 3.20691268077258998528e+06 5.65161078017256975174e+08 1.29692334490733101826e-29
1.08220813502342347312e-01 3.18881755584587669000e+06 5.61972260461411118507e+08 1.31223466581220169274e-29
1.08440261995625300551e-01 3.17082083814629586414e+06 5.58801439623264789581e+08 1.32772674989559568443e-29
1.08660155483171816382e-01 3.15294366413444699720e+06 5.55648495959130287170e+08 1.34340173121672329432e-29
1.08880494867334351450e-01 3.13514008457580162212e+06 5.52513355874554514885e+08 1.35926176902909556305e-29
1.09101281052295176477e-01 3.11745332358964579180e+06 5.49395902550964832306e+08 1.37530904807799947593e-29
1.09322514944070081633e-01 3.09988155500746844336e+06 5.46296020995957374573e+08 1.39154577890143773828e-29
1.09544197450511970882e-01 3.08238047158789867535e+06 5.43213640524369478226e+08 1.40797419813461355561e-29
1.09766329481314789396e-01 3.06499185310390638188e+06 5.40148648671265602112e+08 1.42459656881805458595e-29
1.09988911948017034637e-01 3.04771398652333766222e+06 5.37100934684742212296e+08 1.44141518070934915933e-29
1.10211945764005683768e-01 3.03050414636211888865e+06 5.34070430538380086422e+08 1.45843235059855221769e-29
1.10435431844519885147e-01 3.01342300227439356968e+06 5.31057007536105692387e+08 1.47565042262733075988e-29
1.10659371106654594308e-01 2.99640808425255911425e+06 5.28060599451853156090e+08 1.49307176861186869015e-29
1.10883764469364556882e-01 2.97951868738421890885e+06 5.25081080764468908310e+08 1.51069878836960393771e-29
1.11108612853467833559e-01 2.96269382320702914149e+06 5.22118386941261887550e+08 1.52853391004978859876e-29
1.11333917181649824646e-01 2.94599144266513036564e+06 5.19172395498596727848e+08 1.54657959046798588641e-29
1.11559678378466892168e-01 2.92937113436697795987e+06 5.16243024364229738712e+08 1.56483831544448791370e-29
1.11785897370350148505e-01 2.91285104897985467687e+06 5.13330173315249860287e+08 1.58331260014674399286e-29
1.12012575085609383807e-01 2.89641109923385689035e+06 5.10433762216015994549e+08 1.60200498943583140032e-29
1.12239712454436785238e-01 2.88006904339533159509e+06 5.07553693172620654106e+08 1.62091805821701793329e-29
1.12467310408910725616e-01 2.86382354218638269231e+06 5.04689869630434274673e+08 1.64005441179445633500e-29
1.12695369882999704703e-01 2.84765524839649070054e+06 5.01842214382037758827e+08 1.65941668623006636017e-29
1.12923891812565999060e-01 2.83159918040686380118e+06 4.99010615201630890369e+08 1.67900754870665044356e-29
1.13152877135369714368e-01 2.81561821940084546804e+06 4.96194996982230067253e+08 1.69882969789532452685e-29
1.13382326791072532424e-01 2.79974660406924085692e+06 4.93395250378160834312e+08 1.71888586432724834959e-29
1.13612241721241472026e-01 2.78394810876930458471e+06 4.90611302269391536713e+08 1.73917881076975301468e-29
1.13842622869352927406e-01 2.76823919645431451499e+06 4.87843063072937250137e+08 1.75971133260693925644e-29
1.14073471180796470748e-01 2.75261873644537292421e+06 4.85090444336491882801e+08 1.78048625822473688254e-29
1.14304787602878640818e-01 2.73708562614910351112e+06 4.82353358710342764854e+08 1.80150644940050554396e-29
1.14536573084826981406e-01 2.72165521450397744775e+06 4.79631703495838761330e+08 1.82277480169726539505e-29
1.14768828577793816081e-01 2.70629341326007526368e+06 4.76925410082578659058e+08 1.84429424486257081596e-29
1.15001555034860244997e-01 2.69103186120522767305e+06 4.74234378221373438835e+08 1.86606774323207344023e-29
1.15234753411040016791e-01 2.67585314411395369098e+06 4.71558525077259480953e+08 1.88809829613788603095e-29
1.15468424663283358855e-01 2.66075629666517162696e+06 4.68897768780594289303e+08 1.91038893832170965061e-29
1.15702569750481112920e-01 2.64574037774161994457e+06 4.66252028402852654457e+08 1.93294274035290937638e-29
