T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 9.42284686673733711243e+08 3.04205665370703236666e-24
1.00202778454699201194e-01 5.41041793786215689033e+06 9.36874268735871553421e+08 3.07827960712278074235e-24
1.00405968100415327049e-01 5.37937979235056694597e+06 9.31494888943521022797e+08 3.11493388104634902768e-24
1.00609569770955128987e-01 5.34851345223535504192e+06 9.26146375491285681725e+08 3.15202461136926001510e-24
1.00813584301816208666e-01 5.31776986320452019572e+06 9.20828605628081202507e+08 3.18955699513786377566e-24
1.01018012530190312570e-01 5.28724177512667886913e+06 9.15541363852954506874e+08 3.22753629128151636907e-24
1.01222855294966884721e-01 5.25692563665480446070e+06 9.10284438216299653053e+08 3.26596782134936096831e-24
1.01428113436736452857e-01 5.22672713255029264838e+06 9.05057711083749413490e+08 3.30485697025605706775e-24
1.01633787797794014618e-01 5.19673586937954463065e+06 8.99860975214369893074e+08 3.34420918703625279774e-24
1.01839879222142659643e-01 5.16690414804067928344e+06 8.94694071066329240799e+08 3.38402998560806446473e-24
1.02046388555496872486e-01 5.13723027856049779803e+06 8.89556840787768721581e+08 3.42432494554571098830e-24
1.02253316645286057573e-01 5.10775593747085053474e+06 8.84449084850297927856e+08 3.46509971286124225635e-24
1.02460664340658078042e-01 5.07843517438864614815e+06 8.79370649675909280777e+08 3.50636000079571257747e-24
1.02668432492482600282e-01 5.04926644096783082932e+06 8.74321383234941482544e+08 3.54811159061959682489e-24
1.02876621953354743799e-01 5.02029004050715547055e+06 8.69301093194434285164e+08 3.59036033244293526559e-24
1.03085233577598536781e-01 4.99146170466147735715e+06 8.64309631489772796631e+08 3.63311214603498666940e-24
1.03294268221270246766e-01 4.96278001619701646268e+06 8.59346851473575830460e+08 3.67637302165364610260e-24
1.03503726742162183161e-01 4.93432430160199105740e+06 8.54412527171973824501e+08 3.72014902088483532189e-24
1.03713609999806055662e-01 4.90597072767310030758e+06 8.49506556444300770760e+08 3.76444627749182976886e-24
1.03923918855476415946e-01 4.87779824272868037224e+06 8.44628758201572060585e+08 3.80927099827462649044e-24
1.04134654172194432431e-01 4.84980419228246994317e+06 8.39778954009289622307e+08 3.85462946393968800093e-24
1.04345816814731179312e-01 4.82194749869683105499e+06 8.34957006510592818260e+08 3.90052802997992837329e-24
1.04557407649611341927e-01 4.79426502899294719100e+06 8.30162741481599926949e+08 3.94697312756524792286e-24
1.04769427545116797229e-01 4.76675430234360508621e+06 8.25395987179256320000e+08 3.99397126444361574883e-24
1.04981877371289986089e-01 4.73937575344794616103e+06 8.20656611425808429718e+08 4.04152902585294919129e-24
1.05194757999937729687e-01 4.71220174849752988666e+06 8.15944409677310943604e+08 4.08965307544377183684e-24
1.05408070304634574055e-01 4.68511984496164973825e+06 8.11259289832349300385e+08 4.13835015621288884498e-24
1.05621815160726550964e-01 4.65823790485892910510e+06 8.06601051927490353584e+08 4.18762709144823020551e-24
1.05835993445334758389e-01 4.63148158646928146482e+06 8.01969570341021060944e+08 4.23749078568490527332e-24
1.06050606037358746692e-01 4.60488499853938724846e+06 7.97364685342481732368e+08 4.28794822567257217096e-24
1.06265653817480473786e-01 4.57848062536332476884e+06 7.92786204717118382454e+08 4.33900648135450042129e-24
1.06481137668167566424e-01 4.55216260934886336327e+06 7.88234042107769489288e+08 4.39067270685804983434e-24
1.06697058473677205970e-01 4.52603273420681990683e+06 7.83708009373562693596e+08 4.44295414149721510897e-24
1.06913417120059667242e-01 4.50005443936523050070e+06 7.79207954934197425842e+08 4.49585811078688056231e-24
1.07130214495161829591e-01 4.47422581099913269281e+06 7.74733729123198270798e+08 4.54939202746926547034e-24
