T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 1.23652747320730481297e+07 7.60700910260106633553e-19
1.00202778454699201194e-01 4.32504967287956460495e+04 1.23220242353442516178e+07 7.68023434190154377347e-19
1.00405968100415327049e-01 4.30995488829793466721e+04 1.22789246864612717181e+07 7.75416444530390015279e-19
1.00609569770955128987e-01 4.29490776673486616346e+04 1.22359756087939236313e+07 7.82880619779190081643e-19
1.00813584301816208666e-01 4.27986943227245938033e+04 1.21931769144711997360e+07 7.90416644966089752841e-19
1.01018012530190312570e-01 4.26491504065403642016e+04 1.21505277640646602958e+07 7.98025211714624400720e-19
1.01222855294966884721e-01 4.25004256963821608224e+04 1.21080273383682779968e+07 8.05707018305825288025e-19
1.01428113436736452857e-01 4.23517643005204663496e+04 1.20656755740677583963e+07 8.13462769742287842811e-19
1.01633787797794014618e-01 4.22038971336425165646e+04 1.20234716769341155887e+07 8.21293177812873949008e-19
1.01839879222142659643e-01 4.20564440960262800218e+04 1.19814152328380886465e+07 8.29198961158044979027e-19
1.02046388555496872486e-01 4.19093969614640591317e+04 1.19395058358766250312e+07 8.37180845335798701716e-19
1.02253316645286057573e-01 4.17631019910726026865e+04 1.18977427338855527341e+07 8.45239562888265050935e-19
1.02460664340658078042e-01 4.16171904628497213707e+04 1.18561255434227026999e+07 8.53375853408937547322e-19
1.02668432492482600282e-01 4.14716549829671275802e+04 1.18146538884397353977e+07 8.61590463610533439878e-19
1.02876621953354743799e-01 4.13268325922977965092e+04 1.17733270558474380523e+07 8.69884147393536974914e-19
1.03085233577598536781e-01 4.11823655951032487792e+04 1.17321446902523338795e+07 8.78257665915380821876e-19
1.03294268221270246766e-01 4.10382473776191254728e+04 1.16911064428747147322e+07 8.86711787660296182052e-19
1.03503726742162183161e-01 4.08951404427988600219e+04 1.16502113024319149554e+07 8.95247288509846024628e-19
1.03713609999806055662e-01 4.07520256932089760085e+04 1.16094592767387051135e+07 9.03864951814125657472e-19
1.03923918855476415946e-01 4.06095630164654139662e+04 1.15688497137222401798e+07 9.12565568463648062308e-19
1.04134654172194432431e-01 4.04677373470007296419e+04 1.15283819763752389699e+07 9.21349936961938935073e-19
1.04345816814731179312e-01 4.03262121205087096314e+04 1.14880557642547301948e+07 9.30218863498808690653e-19
1.04557407649611341927e-01 4.01853010319199747755e+04 1.14478704632228109986e+07 9.39173162024337832068e-19
1.04769427545116797229e-01 4.00449900376518853591e+04 1.14078254731851592660e+07 9.48213654323581076712e-19
1.04981877371289986089e-01 3.99049526941526928567e+04 1.13679205204910058528e+07 9.57341170091975217397e-19
1.05194757999937729687e-01 3.97658041601647855714e+04 1.13281547163308411837e+07 9.66556547011498673854e-19
1.05408070304634574055e-01 3.96266020320547468145e+04 1.12885281142987869680e+07 9.75860630827531697541e-19
1.05621815160726550964e-01 3.94882628931895014830e+04 1.12490398514055982232e+07 9.85254275426479052129e-19
1.05835993445334758389e-01 3.93501635595796906273e+04 1.12096896878460180014e+07 9.94738342914141302945e-19
1.06050606037358746692e-01 3.92125986835889125359e+04 1.11704770891624297947e+07 1.00431370369481950054e-18
1.06265653817480473786e-01 3.90758517018618949805e+04 1.11314012374605685472e+07 1.01398123655119216219e-18
1.06481137668167566424e-01 3.89390252179001545301e+04 1.10924622122426684946e+07 1.02374182872498342534e-18
1.06697058473677205970e-01 3.88029938608873126213e+04 1.10536592183817811310e+07 1.03359637599837075829e-18
1.06913417120059667242e-01 3.86674514146521105431e+04 1.10149917669671289623e+07 1.04354578277619963534e-18
1.07130214495161829591e-01 3.85323872441304774838e+04 1.09764593797229994088e+07 1.05359096216897513225e-18
1.07347451488631062677e-01 3.83977910030610073591e+04 1.09380615887199379504e+07 1.06373283607667512332e-18
1.07565128991918709800e-01 3.82636526281294718501e+04 1.08997979360918086022e+07 1.07397233527334116897e-18
1.07783247898283723876e-01 3.81299623333076669951e+04 1.08616679737585000694e+07 1.08431039949250853108e-18
1.08001809102796511586e-01 3.79967106042962841457e+04 1.08236712631542030722e+07 1.09474797751343660470e-18
1.08220813502342347312e-01 3.78638881929486306035e+04 1.07858073749612551183e+07 1.10528602724818984054e-18
1.08440261995625300551e-01 3.77314861119511770085e+04 1.07480758888493031263e+07 1.11592551582954585428e-18
1.08660155483171816382e-01 3.75997613821893100976e+04 1.07104761274671144783e+07 1.12666741969975460440e-18
1.08880494867334351450e-01 3.74681714828006515745e+04 1.06730079559843130410e+07 1.13751272470013766055e-18
1.09101281052295176477e-01 3.73372371973383051227e+04 1.06356707187869753689e+07 1.14846242616157494055e-18
1.09322514944070081633e-01 3.72069430721275930409e+04 1.05984637757148481905e+07 1.15951752899584405652e-18
1.09544197450511970882e-01 3.70767625071851653047e+04 1.05613870132076628506e+07 1.17067904778782825539e-18
1.09766329481314789396e-01 3.69472020737825732795e+04 1.05244398111338801682e+07 1.18194800688865785771e-18
1.09988911948017034637e-01 3.68182472892333098571e+04 1.04876215638446472585e+07 1.19332544050969255745e-18
1.10211945764005683768e-01 3.66893869971662570606e+04 1.04509321768474802375e+07 1.20481239281743529409e-18
1.10435431844519885147e-01 3.65613600797300168779e+04 1.04143708167677503079e+07 1.21640991802938636376e-18
1.10659371106654594308e-01 3.64334145329066304839e+04 1.03779374022348430008e+07 1.22811908051074108764e-18
1.10883764469364556882e-01 3.63062755708267868613e+04 1.03416311266640163958e+07 1.23994095487211862330e-18
1.11108612853467833559e-01 3.61792058090727659874e+04 1.03054519208549428731e+07 1.25187662606814357779e-18
1.11333917181649824646e-01 3.60529170417583591188e+04 1.02693990038131847978e+07 1.26392718949704508952e-18
1.11559678378466892168e-01 3.59269208494046761189e+04 1.02334720829637795687e+07 1.27609375110116109723e-18
1.11785897370350148505e-01 3.58014443446779550868e+04 1.01976706386191025376e+07 1.28837742746844582587e-18
