T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 1.53531693703204298019e+09 4.49082548127978392388e-25
1.00202778454699201194e-01 9.20428752502741664648e+06 1.52611264950701546669e+09 4.54545745196898558489e-25
1.00405968100415327049e-01 9.14915359475618600845e+06 1.51696349591225934029e+09 4.60075403161925058834e-25
1.00609569770955128987e-01 9.09433929038431495428e+06 1.50786915662187504768e+09 4.65672330529715785198e-25
1.00813584301816208666e-01 9.03976098997572623193e+06 1.49882939563189935684e+09 4.71337345642492819129e-25
1.01018012530190312570e-01 8.98557615044220909476e+06 1.48984381948145723343e+09 4.77071276797679379699e-25
1.01222855294966884721e-01 8.93177844759727455676e+06 1.48091204103385996819e+09 4.82874962369015690078e-25
1.01428113436736452857e-01 8.87820739046320505440e+06 1.47203383364339685440e+09 4.88749250929133467294e-25
1.01633787797794014618e-01 8.82501498456684313715e+06 1.46320881865882992744e+09 4.94695001373622646969e-25
1.01839879222142659643e-01 8.77211996953418664634e+06 1.45443669868929576874e+09 5.00713083046622852808e-25
1.02046388555496872486e-01 8.71951925982600077987e+06 1.44571717942946982384e+09 5.06804375867918672317e-25
1.02253316645286057573e-01 8.66728336098258197308e+06 1.43704989606848716736e+09 5.12969770461595309461e-25
1.02460664340658078042e-01 8.61533405151712149382e+06 1.42843456201697015762e+09 5.19210168286267012008e-25
1.02668432492482600282e-01 8.56366849635635502636e+06 1.41987089352061390877e+09 5.25526481766863671749e-25
1.02876621953354743799e-01 8.51235482644846849144e+06 1.41135853869416546822e+09 5.31919634428056320979e-25
1.03085233577598536781e-01 8.46131774088606238365e+06 1.40289722095327949524e+09 5.38390561029271199385e-25
1.03294268221270246766e-01 8.41055463627126067877e+06 1.39448666631700825691e+09 5.44940207701362645516e-25
1.03503726742162183161e-01 8.36019971541822142899e+06 1.38612646660158991814e+09 5.51569532084959598313e-25
1.03713609999806055662e-01 8.31004291957732569426e+06 1.37781642368201255798e+09 5.58279503470470096710e-25
1.03923918855476415946e-01 8.26021780053080059588e+06 1.36955620588148164749e+09 5.65071102939809623315e-25
1.04134654172194432431e-01 8.21071962033355981112e+06 1.36134548626114797592e+09 5.71945323509839700544e-25
1.04345816814731179312e-01 8.16147861190970707685e+06 1.35318400764923834801e+09 5.78903170277564218154e-25
1.04557407649611341927e-01 8.11255697225227486342e+06 1.34507145067698597908e+09 5.85945660567082022800e-25
1.04769427545116797229e-01 8.06395026986090652645e+06 1.33700750040712499619e+09 5.93073824078331677296e-25
1.04981877371289986089e-01 8.01559135755844134837e+06 1.32899190904956650734e+09 6.00288703037641797577e-25
1.05194757999937729687e-01 7.96760241526545677334e+06 1.32102430663430094719e+09 6.07591352350121864831e-25
1.05408070304634574055e-01 7.91979309502406883985e+06 1.31310451353927683830e+09 6.14982839753894155657e-25
1.05621815160726550964e-01 7.87234555376453138888e+06 1.30523216798551225662e+09 6.22464245976213534526e-25
1.05835993445334758389e-01 7.82513391985284630209e+06 1.29740703406565952301e+09 6.30036664891485394101e-25
1.06050606037358746692e-01 7.77821563591824844480e+06 1.28962881842974138260e+09 6.37701203681188998442e-25
1.06265653817480473786e-01 7.73164534276872966439e+06 1.28189717308697271347e+09 6.45458982995770605760e-25
1.06481137668167566424e-01 7.68524406804686505347e+06 1.27421192901892590523e+09 6.53311137118489289329e-25
1.06697058473677205970e-01 7.63918348529241699725e+06 1.26657274553363347054e+09 6.61258814131272761905e-25
1.06913417120059667242e-01 7.59340165061041153967e+06 1.25897934388302302361e+09 6.69303176082564377366e-25
1.07130214495161829591e-01 7.54789513119821343571e+06 1.25143144875182485580e+09 6.77445399157236706529e-25
1.07347451488631062677e-01 7.50266057720867078751e+06 1.24392878817461609840e+09 6.85686673848553687377e-25
1.07565128991918709800e-01 7.45769471974832005799e+06 1.23647109345486783981e+09 6.94028205132258216005e-25
1.07783247898283723876e-01 7.41299436893755104393e+06 1.22905809908593034744e+09 7.02471212642712903764e-25
1.08001809102796511586e-01 7.36855641201229672879e+06 1.22168954267391800880e+09 7.11016930851268579858e-25
1.08220813502342347312e-01 7.32437781144508346915e+06 1.21436516486247301102e+09 7.19666609246723061678e-25
1.08440261995625300551e-01 7.28045560313683096319e+06 1.20708470925933623314e+09 7.28421512518026313206e-25
1.08660155483171816382e-01 7.23683804413374327123e+06 1.19984787121520256996e+09 7.37282920739197185836e-25
1.08880494867334351450e-01 7.19341939805238787085e+06 1.19265445181715011597e+09 7.46252129556469649532e-25
1.09101281052295176477e-01 7.15029860952559765428e+06 1.18550415320762443542e+09 7.55330450377742441911e-25
1.09322514944070081633e-01 7.10747119032115861773e+06 1.17839668201730322838e+09 7.64519210564318819079e-25
1.09544197450511970882e-01 7.06483529147841036320e+06 1.17133184672582483292e+09 7.73819753624976173020e-25
