m_progenitor m_total_dust m_olivine m_pyroxene m_quartz m_iron m_solid_carbon m_SiC
1 4.972E-05 3.838E-05 2.760E-05 1.082E-05 3.122E-06 2.627E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.559E-04
1.1 7.186E-05 5.531E-05 4.116E-05 1.576E-05 4.414E-06 3.490E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.234E-04
1.2 7.830E-05 6.048E-05 4.529E-05 1.742E-05 4.795E-06 3.778E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.441E-04
1.25 8.571E-05 6.600E-05 5.063E-05 1.920E-05 5.182E-06 3.795E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.647E-04
1.3 1.013E-04 7.811E-05 6.007E-05 2.280E-05 6.106E-06 4.413E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.125E-04
1.4 1.084E-04 8.355E-05 6.393E-05 2.448E-05 6.629E-06 5.319E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.402E-04
1.5 1.247E-04 9.559E-05 7.359E-05 2.804E-05 7.678E-06 6.819E-05 0.000E+00 0.000E+00 1.009E-05 8.351E-05 4.482E-07 4.918E-04
1.6 1.377E-04 1.049E-04 8.138E-05 3.094E-05 8.542E-06 8.295E-05 0.000E+00 0.000E+00 9.311E-07 1.147E-05 1.356E-06 4.602E-04
1.7 6.938E-05 3.016E-05 8.386E-05 1.832E-05 1.915E-05 2.593E-04 0.000E+00 0.000E+00 1.798E-05 2.346E-04 1.979E-07 7.329E-04
1.8 1.097E-05 8.462E-06 7.290E-06 2.733E-06 6.504E-07 4.265E-06 1.167E-04 3.145E-09 5.149E-05 4.325E-04 5.524E-05 6.903E-04
1.9 1.130E-05 8.715E-06 7.354E-06 2.783E-06 6.754E-07 4.843E-06 0.000E+00 8.338E-07 9.924E-05 9.462E-04 1.389E-05 1.096E-03
2 1.143E-05 8.817E-06 7.597E-06 2.897E-06 6.928E-07 5.458E-06 0.000E+00 0.000E+00 2.133E-04 1.849E-03 8.450E-05 2.184E-03
2.1 8.374E-06 6.165E-06 6.267E-06 2.458E-06 6.379E-07 6.252E-06 0.000E+00 0.000E+00 2.112E-04 2.686E-03 9.150E-06 2.937E-03
2.2 6.073E-06 3.488E-06 5.872E-06 1.549E-06 1.066E-06 1.035E-05 0.000E+00 0.000E+00 2.184E-04 3.652E-03 3.750E-06 3.903E-03
2.3 2.114E-09 2.026E-09 1.023E-09 0.000E+00 0.000E+00 1.968E-09 3.523E-05 0.000E+00 2.366E-04 4.655E-03 2.680E-06 4.930E-03
2.4 1.208E-09 1.048E-09 1.113E-09 0.000E+00 0.000E+00 2.327E-09 0.000E+00 0.000E+00 2.411E-04 5.677E-03 3.488E-06 5.922E-03
2.5 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.634E-04 6.506E-03 6.127E-06 6.776E-03
3 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.258E-04 1.338E-02 2.450E-07 1.371E-02
3.5 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.328E-04 8.747E-03 8.492E-07 9.181E-03
4 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.038E-09 0.000E+00 0.000E+00 6.015E-04 6.385E-03 6.446E-06 6.993E-03
4.01 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.029E-09 0.000E+00 0.000E+00 6.030E-04 6.465E-03 6.272E-06 7.074E-03
4.5 5.104E-04 3.923E-04 4.112E-04 1.467E-04 2.628E-05 1.141E-04 0.000E+00 3.620E-05 1.897E-05 9.433E-05 1.195E-06 1.752E-03
5 5.590E-04 4.283E-04 4.723E-04 1.665E-04 2.809E-05 1.137E-04 3.314E-06 9.557E-06 2.855E-05 8.266E-05 1.742E-05 1.909E-03
5.5 6.023E-04 4.596E-04 5.356E-04 1.866E-04 2.972E-05 1.163E-04 0.000E+00 1.836E-05 2.789E-05 8.240E-05 1.308E-05 2.072E-03
6 6.412E-04 4.876E-04 5.970E-04 2.056E-04 3.100E-05 1.165E-04 8.729E-07 9.972E-06 2.486E-05 7.776E-05 1.870E-05 2.211E-03
6.5 6.759E-04 5.126E-04 6.566E-04 2.238E-04 3.206E-05 1.159E-04 1.395E-06 1.288E-05 2.694E-05 8.094E-05 1.715E-05 2.356E-03
7 7.087E-04 5.357E-04 7.164E-04 2.417E-04 3.313E-05 1.166E-04 1.720E-06 1.871E-05 2.819E-05 7.782E-05 1.235E-05 2.491E-03
