m_progenitor m_total_dust m_olivine m_pyroxene m_quartz m_iron m_solid_carbon m_SiC
1 1.416E-04 1.103E-04 8.849E-05 3.324E-05 7.925E-06 5.077E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.323E-04
1.1 1.740E-04 1.358E-04 1.092E-04 4.139E-05 9.785E-06 6.522E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.354E-04
1.2 2.194E-04 1.712E-04 1.411E-04 5.292E-05 1.209E-05 7.449E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.712E-04
1.25 2.532E-04 1.979E-04 1.624E-04 6.118E-05 1.400E-05 8.641E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.751E-04
1.3 2.396E-04 1.875E-04 1.554E-04 5.855E-05 1.318E-05 7.955E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.338E-04
1.4 2.788E-04 2.178E-04 1.849E-04 6.915E-05 1.517E-05 9.015E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.560E-04
1.5 3.214E-04 2.523E-04 2.115E-04 8.031E-05 1.770E-05 1.144E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 9.976E-04
1.6 3.297E-04 2.584E-04 2.198E-04 8.282E-05 1.802E-05 1.093E-04 9.297E-06 1.678E-06 0.000E+00 0.000E+00 0.000E+00 1.029E-03
1.7 3.470E-04 2.712E-04 2.338E-04 8.786E-05 1.908E-05 1.276E-04 0.000E+00 0.000E+00 1.673E-05 1.200E-04 2.483E-07 1.224E-03
1.8 3.659E-04 2.850E-04 2.506E-04 9.347E-05 2.015E-05 1.387E-04 0.000E+00 0.000E+00 1.897E-05 5.696E-05 3.038E-05 1.260E-03
1.9 3.516E-04 2.500E-04 3.070E-04 1.118E-04 2.626E-05 2.586E-04 0.000E+00 0.000E+00 3.244E-05 2.813E-04 3.029E-07 1.619E-03
2 2.427E-04 1.765E-04 1.882E-04 7.070E-05 1.621E-05 1.681E-04 0.000E+00 0.000E+00 2.934E-05 4.076E-04 1.361E-04 1.435E-03
2.1 3.251E-05 2.440E-05 3.027E-05 1.111E-05 2.169E-06 1.533E-05 0.000E+00 7.873E-05 2.168E-04 8.662E-04 2.598E-04 1.537E-03
2.2 2.498E-05 1.978E-05 1.888E-05 7.149E-06 1.366E-06 8.374E-06 8.014E-05 4.558E-06 2.580E-04 1.393E-03 1.314E-04 1.948E-03
2.3 7.373E-06 5.596E-06 4.535E-06 1.670E-06 4.370E-07 3.462E-06 5.662E-05 0.000E+00 3.925E-04 2.465E-03 9.564E-05 3.033E-03
2.4 2.238E-09 2.086E-09 1.169E-09 0.000E+00 0.000E+00 1.875E-09 2.494E-05 0.000E+00 6.101E-04 4.675E-03 1.478E-04 5.458E-03
2.5 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.647E-05 0.000E+00 6.391E-04 5.490E-03 3.434E-05 6.190E-03
3 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.337E-04 1.210E-02 2.153E-06 1.284E-02
3.5 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.383E-09 0.000E+00 0.000E+00 9.519E-04 1.091E-02 5.244E-06 1.187E-02
4 1.711E-09 1.486E-09 1.072E-09 0.000E+00 0.000E+00 2.688E-09 0.000E+00 0.000E+00 1.218E-03 9.796E-03 1.685E-05 1.103E-02
4.01 1.717E-09 1.493E-09 1.075E-09 0.000E+00 0.000E+00 2.674E-09 0.000E+00 0.000E+00 1.225E-03 9.851E-03 1.703E-05 1.109E-02
4.5 8.636E-04 6.707E-04 9.145E-04 3.179E-04 3.820E-05 1.205E-04 7.352E-08 7.790E-05 2.049E-05 4.291E-05 1.323E-06 3.068E-03
5 9.340E-04 7.230E-04 1.045E-03 3.595E-04 4.067E-05 1.248E-04 2.058E-07 5.354E-05 2.458E-05 2.435E-05 6.630E-06 3.336E-03
5.5 9.913E-04 7.630E-04 1.174E-03 3.987E-04 4.318E-05 1.346E-04 0.000E+00 3.654E-05 1.960E-05 4.102E-05 3.937E-06 3.606E-03
6 1.037E-03 7.982E-04 1.292E-03 4.363E-04 4.389E-05 1.256E-04 4.083E-06 3.305E-05 2.678E-05 3.825E-05 1.410E-05 3.849E-03
6.5 1.084E-03 8.313E-04 1.421E-03 4.753E-04 4.576E-05 1.313E-04 2.233E-06 2.861E-05 2.831E-05 3.600E-05 1.681E-05 4.101E-03
7 1.123E-03 8.611E-04 1.544E-03 5.135E-04 4.679E-05 1.285E-04 3.430E-06 2.150E-05 2.761E-05 3.458E-05 2.929E-05 4.333E-03
