m_progenitor m_total_dust m_olivine m_pyroxene m_quartz m_iron m_solid_carbon m_SiC
1 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00
1.1 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.10100E-06 0.00000E+00 3.10100E-06
1.2 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.27500E-09 3.62000E-04 0.00000E+00 3.62001E-04
1.25 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.74300E-09 4.66300E-04 0.00000E+00 4.66302E-04
1.3 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.82200E-09 7.46200E-04 0.00000E+00 7.46203E-04
1.4 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.09600E-09 1.21700E-03 0.00000E+00 1.21701E-03
1.5 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.52700E-09 0.00000E+00 7.09900E-09 1.73500E-03 0.00000E+00 1.73501E-03
1.6 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.14900E-09 2.19500E-03 0.00000E+00 2.19501E-03
1.7 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 8.61700E-09 2.63200E-03 0.00000E+00 2.63201E-03
1.8 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.01300E-08 3.18800E-03 0.00000E+00 3.18801E-03
1.9 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.15000E-08 3.67400E-03 0.00000E+00 3.67401E-03
2 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.31800E-08 4.04700E-03 0.00000E+00 4.04701E-03
2.1 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.41500E-08 4.15600E-03 0.00000E+00 4.15601E-03
2.2 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.55900E-08 4.61000E-03 0.00000E+00 4.61002E-03
2.3 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.70400E-08 4.67400E-03 0.00000E+00 4.67402E-03
2.4 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 1.84300E-08 4.95000E-03 0.00000E+00 4.95002E-03
2.5 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 2.02400E-08 5.09700E-03 0.00000E+00 5.09702E-03
3 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 3.04900E-08 6.14700E-03 0.00000E+00 6.14703E-03
3.5 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 4.07800E-08 8.87400E-03 0.00000E+00 8.87404E-03
4 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.39900E-08 1.19400E-02 0.00000E+00 1.19401E-02
4.01 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 5.42900E-08 1.20000E-02 0.00000E+00 1.20001E-02
4.5 7.91800E-09 3.26100E-09 5.41800E-09 1.10300E-09 1.11000E-09 9.54900E-09 0.00000E+00 0.00000E+00 2.00000E-08 5.11900E-04 1.93100E-09 5.11950E-04
5 1.04700E-08 4.02200E-09 7.05600E-09 1.24000E-09 1.41300E-09 1.21900E-08 0.00000E+00 0.00000E+00 2.26900E-08 5.09800E-04 2.73200E-09 5.09862E-04
5.5 1.33600E-08 4.81500E-09 8.88100E-09 1.48400E-09 1.75900E-09 1.53100E-08 0.00000E+00 0.00000E+00 2.39900E-08 5.18900E-04 2.65800E-09 5.18972E-04
6 1.64000E-08 5.59000E-09 1.07200E-08 1.78100E-09 2.11400E-09 1.85500E-08 0.00000E+00 0.00000E+00 2.52700E-08 5.33500E-04 2.27500E-09 5.33583E-04
6.5 1.99200E-08 6.46600E-09 1.28100E-08 2.12800E-09 2.51900E-09 2.22900E-08 0.00000E+00 0.00000E+00 2.76800E-08 5.43500E-04 2.53700E-09 5.43596E-04
7 2.37300E-08 7.39100E-09 1.50700E-08 2.50800E-09 2.95200E-09 2.63400E-08 0.00000E+00 0.00000E+00 3.05200E-08 5.48600E-04 3.02500E-09 5.48712E-04
