T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 8.64838621335412597656e+09 8.93855150080356181390e-23
1.00192539700617658238e-01 4.97307266082153841853e+07 8.59865548674591064453e+09 9.04227957295676421821e-23
1.00385450116598440307e-01 4.94447610156975463033e+07 8.54921072573021316528e+09 9.14721136467262373756e-23
1.00578731961716641430e-01 4.91604493452140018344e+07 8.50005027638499927521e+09 9.25336084459935159233e-23
1.00772385951120771463e-01 4.88777724999947249889e+07 8.45117250388500499725e+09 9.36074214348528220091e-23
1.00966412801336308247e-01 4.85967118192456290126e+07 8.40257579206575965881e+09 9.46936955605998270000e-23
1.01160813230268403773e-01 4.83173369354515895247e+07 8.35425845513030815125e+09 9.57925754293732775235e-23
1.01355587957204354432e-01 4.80394532874831482768e+07 8.30621900184282493591e+09 9.69042073254037389719e-23
1.01550737702816404329e-01 4.77632182131434455514e+07 8.25845578362968158722e+09 9.80287392304860590919e-23
1.01746263189164437568e-01 4.74886117427671030164e+07 8.21096717188691425323e+09 9.91663208436823695263e-23
1.01942165139698517895e-01 4.72155304582947939634e+07 8.16375164142861938477e+09 1.00317103601247467376e-22
1.02138444279261622616e-01 4.69440411208250299096e+07 8.11680760030779457092e+09 1.01481240696788014347e-22
1.02335101334092459791e-01 4.66740430743118226528e+07 8.07013355723348236084e+09 1.02658887101657857439e-22
1.02532137031827896845e-01 4.64056830002246201038e+07 8.02372787423325729370e+09 1.03850199585586297361e-22
1.02729552101505847150e-01 4.61388601337353512645e+07 7.97758901409952163696e+09 1.05055336737548238413e-22
1.02927347273567962316e-01 4.58735570587029904127e+07 7.93171545704081821442e+09 1.06274458986875773149e-22
1.03125523279862185699e-01 4.56097567565649822354e+07 7.88610570028425312042e+09 1.07507728624614105305e-22
1.03324080853645611233e-01 4.53475199915015026927e+07 7.84075818029275131226e+09 1.08755309825127112453e-22
1.03523020729587175714e-01 4.50867513431321978569e+07 7.79567142894961929321e+09 1.10017368667950867441e-22
1.03722343643770281707e-01 4.48275105910148546100e+07 7.75084391835860443115e+09 1.11294073159903676206e-22
1.03922050333695628610e-01 4.45697048837871775031e+07 7.70627421347481727600e+09 1.12585593257451456469e-22
1.04122141538283835560e-01 4.43134669242736548185e+07 7.66196074655054378510e+09 1.13892100889330949363e-22
1.04322617997878341889e-01 4.40586307545517086983e+07 7.61790211579599189758e+09 1.15213769979439157024e-22
1.04523480454247974514e-01 4.38052542275621220469e+07 7.57409686156842994690e+09 1.16550776469984821377e-22
1.04724729650589723495e-01 4.35533922102472782135e+07 7.53054346935818290710e+09 1.17903298344910689803e-22
1.04926366331531614740e-01 4.33029555301774963737e+07 7.48724051382800579071e+09 1.19271515653586755768e-22
1.05128391243135346778e-01 4.30539284386495649815e+07 7.44418658538935661316e+09 1.20655610534779552537e-22
1.05330805132899024690e-01 4.28063645069925785065e+07 7.40138022088236427307e+09 1.22055767240896395026e-22
1.05533608749760074441e-01 4.25602463239663764834e+07 7.35881997455839824677e+09 1.23472172162516935974e-22
1.05736802844097879661e-01 4.23154894883262217045e+07 7.31650448507007217407e+09 1.24905013853202420907e-22
1.05940388167736571079e-01 4.20722129227477461100e+07 7.27443227214732456207e+09 1.26354483054597100468e-22
1.06144365473947926981e-01 4.18302663619617521763e+07 7.23260200578536319733e+09 1.27820772721821753087e-22
1.06348735517453982236e-01 4.15897012924598902464e+07 7.19101230449290370941e+09 1.29304078049157084566e-22
1.06553499054429942627e-01 4.13505665243330597878e+07 7.14966173796857070923e+09 1.30804596496030687317e-22
1.06758656842506988172e-01 4.11127810496358573437e+07 7.10854895691893482208e+09 1.32322527813303115901e-22
1.06964209640774979282e-01 4.08763929369855001569e+07 7.06767256398194885254e+09 1.33858074069857122552e-22
1.07170158209785357228e-01 4.06413855488047525287e+07 7.02703117843314456940e+09 1.35411439679498445730e-22
1.07376503311553961328e-01 4.04076811814937740564e+07 6.98662349725165081024e+09 1.36982831428168245732e-22
1.07583245709563735115e-01 4.01753268042272254825e+07 6.94644817044742393494e+09 1.38572458501470173125e-22
1.07790386168767668429e-01 3.99443068691184595227e+07 6.90650386357830524445e+09 1.40180532512516489851e-22
1.07997925455591642363e-01 3.97146061831957399845e+07 6.86678925739510917664e+09 1.41807267530100295979e-22
