T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 8.89134614630126571655e+09 1.09084790948475002659e-20
1.00192539700617658238e-01 5.13041230262400060892e+07 8.84004202327502632141e+09 1.10352875430724836979e-20
1.00385450116598440307e-01 5.10080920771724507213e+07 8.78903393119785308838e+09 1.11635701099668071785e-20
1.00578731961716641430e-01 5.07137790971723124385e+07 8.73832015210068130493e+09 1.12933439318031569819e-20
1.00772385951120771463e-01 5.04211642842189446092e+07 8.68789898781646156311e+09 1.14246263440585340971e-20
1.00966412801336308247e-01 5.01302282875979691744e+07 8.63776875952886390686e+09 1.15574348837298930871e-20
1.01160813230268403773e-01 4.98410428357729464769e+07 8.58792771669309043884e+09 1.16917872916770102876e-20
1.01355587957204354432e-01 4.95534071318514049053e+07 8.53837430956123924255e+09 1.18277015149918245146e-20
1.01550737702816404329e-01 4.92674833766730651259e+07 8.48910682618456649780e+09 1.19651957093963657945e-20
1.01746263189164437568e-01 4.89832508701460957527e+07 8.44012357531442070007e+09 1.21042882416675252381e-20
1.01942165139698517895e-01 4.87006028407212570310e+07 8.39142297247369956970e+09 1.22449976920909907166e-20
1.02138444279261622616e-01 4.84196080536734312773e+07 8.34300336442002582550e+09 1.23873428569426330571e-20
1.02335101334092459791e-01 4.81401625927481204271e+07 8.29486320182727813721e+09 1.25313427509999427645e-20
1.02532137031827896845e-01 4.78624176517401337624e+07 8.24700078417553806305e+09 1.26770166100814544172e-20
1.02729552101505847150e-01 4.75862692035021111369e+07 8.19941451497203636169e+09 1.28243838936167557332e-20
1.02927347273567962316e-01 4.73116991908630058169e+07 8.15210281578117370605e+09 1.29734642872455210021e-20
1.03125523279862185699e-01 4.70386899681194648147e+07 8.10506412581305408478e+09 1.31242777054474015262e-20
1.03324080853645611233e-01 4.67673041090099960566e+07 8.05829682170404434204e+09 1.32768442942020598742e-20
1.03523020729587175714e-01 4.64974431109466031194e+07 8.01179937859309768677e+09 1.34311844336803214456e-20
1.03722343643770281707e-01 4.62291685318968221545e+07 7.96557021006120109558e+09 1.35873187409665817714e-20
1.03922050333695628610e-01 4.59623845246945321560e+07 7.91960782553650665283e+09 1.37452680728127524220e-20
1.04122141538283835560e-01 4.56972278473039641976e+07 7.87391059768920230865e+09 1.39050535284245098765e-20
1.04322617997878341889e-01 4.54335272659919187427e+07 7.82847707042321014404e+09 1.40666964522795494352e-20
1.04523480454247974514e-01 4.51713423512005135417e+07 7.78330572807201004028e+09 1.42302184369788898961e-20
1.04724729650589723495e-01 4.49107295895526781678e+07 7.73839499848245716095e+09 1.43956413261312004059e-20
1.04926366331531614740e-01 4.46515969377736970782e+07 7.69374340154468345642e+09 1.45629872172706415022e-20
1.05128391243135346778e-01 4.43939280688773170114e+07 7.64934947347580623627e+09 1.47322784648087800686e-20
1.05330805132899024690e-01 4.41377781332785785198e+07 7.60521169534252738953e+09 1.49035376830204758892e-20
1.05533608749760074441e-01 4.38831290880918353796e+07 7.56132856625443553925e+09 1.50767877490649946651e-20
1.05736802844097879661e-01 4.36298938210152387619e+07 7.51769867243342018127e+09 1.52520518060418028158e-20
1.05940388167736571079e-01 4.33781948620813414454e+07 7.47432047757133865356e+09 1.54293532660819047170e-20
1.06144365473947926981e-01 4.31278771931480243802e+07 7.43119260037819099426e+09 1.56087158134755800132e-20
1.06348735517453982236e-01 4.28789938145638033748e+07 7.38831360656362724304e+09 1.57901634078357355883e-20
1.06553499054429942627e-01 4.26315949631246626377e+07 7.34568201160050296783e+09 1.59737202872987559950e-20
1.06758656842506988172e-01 4.23855970345197170973e+07 7.30329641456598281860e+09 1.61594109717621752553e-20
1.06964209640774979282e-01 4.21410495011103674769e+07 7.26115536506487274170e+09 1.63472602661599193437e-20
1.07170158209785357228e-01 4.18979351245225518942e+07 7.21925742994035053253e+09 1.65372932637759198131e-20
1.07376503311553961328e-01 4.16561737149474993348e+07 7.17760125622540283203e+09 1.67295353495960413908e-20
1.07583245709563735115e-01 4.14158136112465262413e+07 7.13618544261415672302e+09 1.69240122036989103499e-20
1.07790386168767668429e-01 4.11768387023111879826e+07 7.09500860391184520721e+09 1.71207498046864531485e-20
1.07997925455591642363e-01 4.09392332441721782088e+07 7.05406937066767311096e+09 1.73197744331540069108e-20
1.08205864337937121555e-01 4.07029818515673726797e+07 7.01336638881610584259e+09 1.75211126752009887892e-20
