T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 8.77552301435193443298e+09 4.40716369913731164692e-29
1.00192539700617658238e-01 5.05450172759731262922e+07 8.72497799707596206665e+09 4.45834955773485523107e-29
1.00385450116598440307e-01 5.02538890480537340045e+07 8.67472410802790832520e+09 4.51012989910375082454e-29
1.00578731961716641430e-01 4.99644473717840760946e+07 8.62475966065612411499e+09 4.56251162766715690300e-29
1.00772385951120771463e-01 4.96766727895949929953e+07 8.57508298786652851105e+09 4.61550172803730787119e-29
1.00966412801336308247e-01 4.93905462877603098750e+07 8.52569244157876777649e+09 4.66910726594692968674e-29
1.01160813230268403773e-01 4.91061385879886671901e+07 8.47658630299077892303e+09 4.72333538919135187535e-29
1.01355587957204354432e-01 4.88232519051633030176e+07 8.42776305108561515808e+09 4.77819332858155191613e-29
1.01550737702816404329e-01 4.85420460987298786640e+07 8.37922100498688507080e+09 4.83368839890840553052e-29
1.01746263189164437568e-01 4.82625008251023218036e+07 8.33095850416178321838e+09 4.88982799991804870740e-29
1.01942165139698517895e-01 4.79845109339902400970e+07 8.28297399322779273987e+09 4.94661961729844731347e-29
1.02138444279261622616e-01 4.77081442282680571079e+07 8.23526584899952507019e+09 5.00407082367768492178e-29
1.02335101334092459791e-01 4.74332983676725551486e+07 8.18783255063185214996e+09 5.06218927963361909452e-29
1.02532137031827896845e-01 4.71601223744523003697e+07 8.14067242825739955902e+09 5.12098273471537751676e-29
1.02729552101505847150e-01 4.68885137984163388610e+07 8.09378391445898342133e+09 5.18045902847670855468e-29
1.02927347273567962316e-01 4.66184548953988626599e+07 8.04716545956358432770e+09 5.24062609152128825286e-29
1.03125523279862185699e-01 4.63499283259446993470e+07 8.00081553123763942719e+09 5.30149194656020125200e-29
1.03324080853645611233e-01 4.60829957955378368497e+07 7.95473253544210147858e+09 5.36306470948172454679e-29
1.03523020729587175714e-01 4.58175602911591306329e+07 7.90891497515094280243e+09 5.42535259043345612260e-29
1.03722343643770281707e-01 4.55536825175577849150e+07 7.86336129263338470459e+09 5.48836389491713711424e-29
1.03922050333695628610e-01 4.52912680752221569419e+07 7.81807002455816268921e+09 5.55210702489605089870e-29
1.04122141538283835560e-01 4.50304517718660458922e+07 7.77303957278629684448e+09 5.61659047991535673322e-29
1.04322617997878341889e-01 4.47710649199241846800e+07 7.72826850786637306213e+09 5.68182285823552497348e-29
1.04523480454247974514e-01 4.45131662660212591290e+07 7.68375534160035133362e+09 5.74781285797869674778e-29
1.04724729650589723495e-01 4.42568115203163251281e+07 7.63949853008003520966e+09 5.81456927828859138481e-29
1.04926366331531614740e-01 4.40019100265268087387e+07 7.59549662005350875854e+09 5.88210102050381025468e-29
1.05128391243135346778e-01 4.37484457399840652943e+07 7.55174817431352424622e+09 5.95041708934471302642e-29
1.05330805132899024690e-01 4.34964730542190819979e+07 7.50825170125930500031e+09 6.01952659411405243428e-29
1.05533608749760074441e-01 4.32459742344526946545e+07 7.46500572702485275269e+09 6.08943874991182269461e-29
1.05736802844097879661e-01 4.29968634778922125697e+07 7.42200886354696083069e+09 6.16016287886380589553e-29
1.05940388167736571079e-01 4.27492615809416696429e+07 7.37925960196601963043e+09 6.23170841136466162253e-29
1.06144365473947926981e-01 4.25030158181444853544e+07 7.33675658614787483215e+09 6.30408488733550040504e-29
1.06348735517453982236e-01 4.22581784644227251410e+07 7.29449840768345165253e+09 6.37730195749580645923e-29
1.06553499054429942627e-01 4.20147990733128413558e+07 7.25248360861013889313e+09 6.45136938465030611978e-29
1.06758656842506988172e-01 4.17727952943598106503e+07 7.21071081331577873230e+09 6.52629704499084922280e-29
1.06964209640774979282e-01 4.15322159277285113931e+07 7.16917859738805007935e+09 6.60209492941320927279e-29
1.07170158209785357228e-01 4.12930440280071869493e+07 7.12788555336004257202e+09 6.67877314484931022404e-29
1.07376503311553961328e-01 4.10552006058483123779e+07 7.08683035275419425964e+09 6.75634191561500767511e-29
1.07583245709563735115e-01 4.08187333443276062608e+07 7.04601161940986633301e+09 6.83481158477320251050e-29
