T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 8.78402628615842247009e+09 1.10605228683244369832e-29
1.00192539700617658238e-01 5.05975391571589112282e+07 8.73342874700126266479e+09 1.11889871696632471756e-29
1.00385450116598440307e-01 5.03060871463887393475e+07 8.68312265985487365723e+09 1.13189435364096311093e-29
1.00578731961716641430e-01 5.00163236829266995192e+07 8.63310633617194747925e+09 1.14504092982811636690e-29
1.00772385951120771463e-01 4.97282292870316207409e+07 8.58337810688491630554e+09 1.15834019862720849378e-29
1.00966412801336308247e-01 4.94417849232958033681e+07 8.53393632196162033081e+09 1.17179393349911200563e-29
1.01160813230268403773e-01 4.91570613848306536674e+07 8.48477926057678985596e+09 1.18540392850263091098e-29
1.01355587957204354432e-01 4.88738606794728189707e+07 8.43590539989731693268e+09 1.19917199853372506175e-29
1.01550737702816404329e-01 4.85923428305261358619e+07 8.38731305706679058075e+09 1.21309997956754144305e-29
1.01746263189164437568e-01 4.83124874713487401605e+07 8.33900056959544181824e+09 1.22718972890323012339e-29
1.01942165139698517895e-01 4.80341893408247455955e+07 8.29096638025461673737e+09 1.24144312541161450962e-29
1.02138444279261622616e-01 4.77575163101644366980e+07 8.24320886394445228577e+09 1.25586206978572907903e-29
1.02335101334092459791e-01 4.74823659313162937760e+07 8.19572649801313591003e+09 1.27044848479430572362e-29
1.02532137031827896845e-01 4.72088873788287788630e+07 8.14851761063430690765e+09 1.28520431553811874321e-29
1.02729552101505847150e-01 4.69369780946311950684e+07 8.10158063253967571259e+09 1.30013152970941199457e-29
1.02927347273567962316e-01 4.66666203143655434251e+07 8.05491401222531032562e+09 1.31523211785426862720e-29
1.03125523279862185699e-01 4.63977966788299232721e+07 8.00851621554648017883e+09 1.33050809363804013387e-29
1.03324080853645611233e-01 4.61305689553891941905e+07 7.96238564659109115601e+09 1.34596149411387801614e-29
1.03523020729587175714e-01 4.58648400290136188269e+07 7.91652080656207752228e+09 1.36159437999437661270e-29
1.03722343643770281707e-01 4.56006706652881354094e+07 7.87092013589678955078e+09 1.37740883592635259418e-29
1.03922050333695628610e-01 4.53379663655083030462e+07 7.82558216953128147125e+09 1.39340697076884043800e-29
1.04122141538283835560e-01 4.50768620745830014348e+07 7.78050530745669841766e+09 1.40959091787429799766e-29
1.04322617997878341889e-01 4.48171889292445853353e+07 7.73568811852745342255e+09 1.42596283537310596425e-29
1.04523480454247974514e-01 4.45590057349086925387e+07 7.69112911279254436493e+09 1.44252490646133627702e-29
1.04724729650589723495e-01 4.43023682572979331017e+07 7.64682674453524684906e+09 1.45927933969187608322e-29
1.04926366331531614740e-01 4.40471857449926733971e+07 7.60277955879025459290e+09 1.47622836926895208881e-29
1.05128391243135346778e-01 4.37934421350780203938e+07 7.55898611665517616272e+09 1.49337425534604941461e-29
1.05330805132899024690e-01 4.35411918752807602286e+07 7.51544492477989578247e+09 1.51071928432729502268e-29
1.05533608749760074441e-01 4.32904172107986211777e+07 7.47215450756909751892e+09 1.52826576917236484792e-29
1.05736802844097879661e-01 4.30410322489196732640e+07 7.42911347532017803192e+09 1.54601604970490230328e-29
1.05940388167736571079e-01 4.27931579084139838815e+07 7.38632031741176414490e+09 1.56397249292453588001e-29
1.06144365473947926981e-01 4.25466413052392452955e+07 7.34377367610652446747e+09 1.58213749332252190701e-29
1.06348735517453982236e-01 4.23015347663152143359e+07 7.30147214134020900726e+09 1.60051347320103040589e-29
1.06553499054429942627e-01 4.20578878942937329412e+07 7.25941425344591522217e+09 1.61910288299618334314e-29
1.06758656842506988172e-01 4.18156182525292634964e+07 7.21759863519338607788e+09 1.63790820160480324028e-29
1.06964209640774979282e-01 4.15747746895255148411e+07 7.17602386050386047363e+09 1.65693193671495958323e-29
1.07170158209785357228e-01 4.13353402407812178135e+07 7.13468852026307964325e+09 1.67617662514040187292e-29
1.07376503311553961328e-01 4.10972358343613371253e+07 7.09359128442871856689e+09 1.69564483315881850119e-29
1.07583245709563735115e-01 4.08605092005274370313e+07 7.05273077522819137573e+09 1.71533915685404448554e-29
1.07790386168767668429e-01 4.06251444849945306778e+07 7.01210563074319648743e+09 1.73526222246226066262e-29
1.07997925455591642363e-01 4.03911261950708478689e+07 6.97171450454812526703e+09 1.75541668672220031492e-29
1.08205864337937121555e-01 4.01584391913572102785e+07 6.93155606535676765442e+09 1.77580523722941900259e-29
1.08414203585184124035e-01 3.99271276680138707161e+07 6.89162893768875408173e+09 1.79643059279467468383e-29
1.08622943968194052289e-01 3.96971751363672092557e+07 6.85193176255238723755e+09 1.81729550380651481361e-29
1.08832086259312510457e-01 3.94685078423175141215e+07 6.81246325471006965637e+09 1.83840275259798466112e-29
1.09041631232372121518e-01 3.92411690061257407069e+07 6.77322208570394420624e+09 1.85975515381771384417e-29
1.09251579662695552653e-01 3.90151432194038480520e+07 6.73420694248453998566e+09 1.88135555480519386701e-29
1.09461932327098179774e-01 3.87904154251771941781e+07 6.69541652705936241150e+09 1.90320683597049637299e-29
1.09672690003891057375e-01 3.85669709099182784557e+07 6.65684955614944458008e+09 1.92531191117837017472e-29
1.09883853472883888380e-01 3.83447952956827059388e+07 6.61850476085376167297e+09 1.94767372813682412075e-29
1.10095423515387730307e-01 3.81239283153712525964e+07 6.58038083253839015961e+09 1.97029526879015516138e-29
1.10307400914218006749e-01 3.79043543867098912597e+07 6.54247647815167999268e+09 1.99317954971664638162e-29
1.10519786453697338446e-01 3.76860057277616560459e+07 6.50479047242391872406e+09 2.01632962253076824699e-29
1.10732580919658568641e-01 3.74689212210185304284e+07 6.46732155120289993286e+09 2.03974857429019022656e-29
1.10945785099447497002e-01 3.72530863057431876659e+07 6.43006846489715671539e+09 2.06343952790735392291e-29
1.11159399781925863349e-01 3.70385375188870131969e+07 6.39302992737827014923e+09 2.08740564256595635178e-29
1.11373425757474373010e-01 3.68251588422121331096e+07 6.35620476853605842590e+09 2.11165011414224696226e-29
1.11587863817995444626e-01 3.66130376503039076924e+07 6.31959173088575458527e+09 2.13617617563115381176e-29
1.11802714756916235506e-01 3.64021589570400714874e+07 6.28318957192871475220e+09 2.16098709757742246580e-29
1.12017979369191625350e-01 3.61924596441054791212e+07 6.24699711228460884094e+09 2.18608618851175641234e-29
1.12233658451307019566e-01 3.59840229058949723840e+07 6.21101308937871360779e+09 2.21147679539198897830e-29
1.12449752801281388503e-01 3.57767383543861061335e+07 6.17523635102432727814e+09 2.23716230404941062320e-29
1.12666263218670278934e-01 3.55706407799990996718e+07 6.13966571024432849884e+09 2.26314613964028159763e-29
1.12883190504568617363e-01 3.53657630970342680812e+07 6.10429994714729404449e+09 2.28943176710254313868e-29
1.13100535461613763144e-01 3.51620448900382667780e+07 6.06913790225725555420e+09 2.31602269161790853055e-29
1.13318298893988519960e-01 3.49595186376509815454e+07 6.03417838361960411072e+09 2.34292245907925079304e-29
1.13536481607424036278e-01 3.47581256123227700591e+07 5.99942025800728130341e+09 2.37013465656347196935e-29
1.13755084409202775197e-01 3.45579420492179915309e+07 5.96486231595806312561e+09 2.39766291280980749013e-29
1.13974108108161623076e-01 3.43588656447380110621e+07 5.93050345031332492828e+09 2.42551089870376684024e-29
1.14193553514694734474e-01 3.41609711987331733108e+07 5.89634247911459159851e+09 2.45368232776659954531e-29
1.14413421440756571390e-01 3.39642017331282496452e+07 5.86237827738146305084e+09 2.48218095665052834226e-29
1.14633712699865025764e-01 3.37685447579437792301e+07 5.82860973262351894379e+09 2.51101058563968087021e-29
1.14854428107104264423e-01 3.35740297849719747901e+07 5.79503570283854675293e+09 2.54017505915688971902e-29
1.15075568479127782195e-01 3.33806434503923729062e+07 5.76165505938815402985e+09 2.56967826627629917848e-29
1.15297134634161579925e-01 3.31883726952106580138e+07 5.72846668669294357300e+09 2.59952414124202531654e-29
1.15519127392006940025e-01 3.29972047582554183900e+07 5.69546948193468856812e+09 2.62971666399275279870e-29
1.15741547574043618374e-01 3.28071271694365032017e+07 5.66266235476525211334e+09 2.66025986069248200624e-29
1.15964396003232925181e-01 3.26181671195759437978e+07 5.63004418764567661285e+09 2.69115780426742757458e-29
1.16187673504120639323e-01 3.24302724201157651842e+07 5.59761391522556114197e+09 2.72241461494912580474e-29
1.16411380902840075335e-01 3.22434699277506880462e+07 5.56537044529781055450e+09 2.75403446082387202039e-29
1.16635519027115289181e-01 3.20577469613061957061e+07 5.53331269833650398254e+09 2.78602155838857531116e-29
1.16860088706263950953e-01 3.18730911288152672350e+07 5.50143960720768833160e+09 2.81838017311296396072e-29
1.17085090771200536763e-01 3.16894903209621049464e+07 5.46975011688672637939e+09 2.85111462000846610020e-29
1.17310526054439298593e-01 3.15069694452184848487e+07 5.43824314744150829315e+09 2.88422926420354922648e-29
1.17536395390097511693e-01 3.13254793539744429290e+07 5.40691766808753395081e+09 2.91772852152588628602e-29
1.17762699613898375040e-01 3.11450446638555079699e+07 5.37577262342367839813e+09 2.95161685909115214266e-29
1.17989439563174258740e-01 3.09656531103992760181e+07 5.34480697031327915192e+09 2.98589879589874302014e-29
1.18216616076869646124e-01 3.07872927088651843369e+07 5.31401967760441398621e+09 3.02057890343437239666e-29
1.18444229995544395018e-01 3.06099517478941492736e+07 5.28340972585651969910e+09 3.05566180627973168562e-29
1.18672282161376679843e-01 3.04336187832102999091e+07 5.25297610707330894470e+09 3.09115218272911817240e-29
1.18900773418166350037e-01 3.02583165191581249237e+07 5.22271779055415058136e+09 3.12705476541333681116e-29
1.19129704611337775000e-01 3.00840328601839318871e+07 5.19263375769396686554e+09 3.16337434193078731973e-29
1.19359076587943119252e-01 2.99107559866408556700e+07 5.16272300170732593536e+09 3.20011575548590080458e-29
1.19588890196665548205e-01 2.97384416147563010454e+07 5.13298456009256935120e+09 3.23728390553498308904e-29
1.19819146287822198005e-01 2.95671443012429028749e+07 5.10341741579132652283e+09 3.27488374843957012226e-29
1.20049845713367381306e-01 2.93968518894588761032e+07 5.07402056390186786652e+09 3.31292029812734311318e-29
1.20280989326895876301e-01 2.92275208809214122593e+07 5.04479304302094650269e+09 3.35139862676079957120e-29
1.20512577983645841062e-01 2.90591720125204734504e+07 5.01573387100842571259e+09 3.39032386541355077365e-29
1.20744612540502158082e-01 2.88917630310344025493e+07 4.98684210797739124298e+09 3.42970120475462345006e-29
1.20977093855999598415e-01 2.87253449888224489987e+07 4.95811676298856925964e+09 3.46953589574064741365e-29
1.21210022790325888664e-01 2.85598757859571501613e+07 4.92955688720261192322e+09 3.50983325031602106530e-29
1.21443400205324958385e-01 2.83953746711825393140e+07 4.90116151253142929077e+09 3.55059864212129299062e-29
1.21677226964500201367e-01 2.82318302616622634232e+07 4.87292968226976680756e+09 3.59183750720980337072e-29
1.21911503933017528745e-01 2.80692022703631855547e+07 4.84486047999940395355e+09 3.63355534477251233907e-29
1.22146231977708616401e-01 2.79075096613600291312e+07 4.81695297033804416656e+09 3.67575771787134711211e-29
1.22381411967074249514e-01 2.77467702996642924845e+07 4.78920620003837966919e+09 3.71845025418108470890e-29
1.22617044771287334037e-01 2.75869446423287577927e+07 4.76161925539605045319e+09 3.76163864673977418375e-29
1.22853131262196157980e-01 2.74280503943527527153e+07 4.73419120500169754028e+09 3.80532865470789343237e-29
1.23089672313327819220e-01 2.72700491578390523791e+07 4.70692115584385871887e+09 3.84952610413643114821e-29
1.23326668799891167594e-01 2.71129584702338352799e+07 4.67980819737362480164e+09 3.89423688874372465211e-29
1.23564121598780191080e-01 2.69567410414945296943e+07 4.65285145633213043213e+09 3.93946697070138990698e-29
1.23802031588577318710e-01 2.68014674152342192829e+07 4.62604998891689586639e+09 3.98522238142947039470e-29
1.24040399649556556949e-01 2.66472572518987655640e+07 4.59940273166499710083e+09 4.03150922240064959157e-29
1.24279226663686764853e-01 2.64935748630481846631e+07 4.57290915680194854736e+09 4.07833366595397321565e-29
1.24518513514634943107e-01 2.63409361899622045457e+07 4.54656822061198616028e+09 4.12570195611784246471e-29
1.24758261087769592446e-01 2.61893257287689298391e+07 4.52037889488321685791e+09 4.17362040944283708267e-29
1.24998470270163752893e-01 2.60384773440557532012e+07 4.49434041753916072845e+09 4.22209541584383688211e-29
1.25239141950598598108e-01 2.58883848769244290888e+07 4.46845203266223621368e+09 4.27113343945229427290e-29
1.25480277019566405228e-01 2.57392875638584494591e+07 4.44271274509837818146e+09 4.32074101947813651382e-29
1.25721876369274093710e-01 2.55911710753231830895e+07 4.41712157402305507660e+09 4.37092477108188006689e-29
1.25963940893646375585e-01 2.54437817531012594700e+07 4.39167779226995372772e+09 4.42169138625666670539e-29
1.26206471488329224906e-01 2.52971141695638000965e+07 4.36638067810038948059e+09 4.47304763472076732132e-29
1.26449469050692958616e-01 2.51513972049388773739e+07 4.34122928089545059204e+09 4.52500036482024570733e-29
1.26692934479835761508e-01 2.50066176092870011926e+07 4.31622266328616333008e+09 4.57755650444229182512e-29
1.26936868676586961380e-01 2.48625335973475761712e+07 4.29136012968881607056e+09 4.63072306193898017386e-29
1.27181272543510304196e-01 2.47193666098260879517e+07 4.26664076307898998260e+09 4.68450712706196501298e-29
1.27426146984907284754e-01 2.45768805806109048426e+07 4.24206388249837923050e+09 4.73891587190778677730e-29
1.27671492906820643887e-01 2.44352920890906229615e+07 4.21762859040928840637e+09 4.79395655187438887996e-29
1.27917311217037532600e-01 2.42945891563570424914e+07 4.19333400125293159485e+09 4.84963650662860275875e-29
1.28163602825092953763e-01 2.41545440776005573571e+07 4.16917945717533111572e+09 4.90596316108492906943e-29
1.28410368642273203799e-01 2.40155798928731419146e+07 4.14516387728245782852e+09 4.96294402639566771528e-29
1.28657609581619092332e-01 2.38772558497630916536e+07 4.12128662143269491196e+09 5.02058670095255141583e-29
1.28905326557929356124e-01 2.37395682971444949508e+07 4.09754705313555049896e+09 5.07889887139997530074e-29
1.29153520487764211788e-01 2.36029261647749207914e+07 4.07394412697077560425e+09 5.13788831366011119617e-29
1.29402192289448519924e-01 2.34669039950479120016e+07 4.05047722297572755814e+09 5.19756289396978889462e-29
1.29651342883075282320e-01 2.33317000818099267781e+07 4.02714552289391756058e+09 5.25793056992947623575e-29
1.29900973190509139155e-01 2.31973043103919252753e+07 4.00394821858352565765e+09 5.31899939156453119854e-29
1.30151084135389588647e-01 2.30637067967698648572e+07 3.98088451178675556183e+09 5.38077750239860325127e-29
1.30401676643134456501e-01 2.29308978824042342603e+07 3.95795361390435123444e+09 5.44327314053958697250e-29
1.30652751640943587397e-01 2.27988681291780397296e+07 3.93515474577517318726e+09 5.50649463977835775618e-29
1.30904310057801787082e-01 2.26674180812251679599e+07 3.91248732769394779205e+09 5.57045043069988378478e-29
1.31156352824482680397e-01 2.25369213767420500517e+07 3.88995040631720590591e+09 5.63514904180767387971e-29
1.31408880873551986435e-01 2.24071767669845931232e+07 3.86754322955022144318e+09 5.70059910066094353645e-29
1.31661895139370932473e-01 2.22779918911578841507e+07 3.84526523765906333923e+09 5.76680933502518858357e-29
1.31915396558099834445e-01 2.21497279618444181979e+07 3.82311550969721889496e+09 5.83378857403607454014e-29
1.32169386067701372101e-01 2.20221908727074563503e+07 3.80109331882451152802e+09 5.90154574937674480731e-29
1.32423864607944308247e-01 2.18951950960842296481e+07 3.77919812372842741013e+09 5.97008989646904095101e-29
1.32678833120406763912e-01 2.17690898220294862986e+07 3.75742903390639781952e+09 6.03943015567825840677e-29
1.32934292548479798812e-01 2.16436878237811252475e+07 3.73578534608261680603e+09 6.10957577353215955567e-29
