T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 8.74862612373124885559e+09 2.78990108536068919079e-24
1.00192539700617658238e-01 5.03715711122616827488e+07 8.69825455261898803711e+09 2.82229778624603901249e-24
1.00385450116598440307e-01 5.00815462501580938697e+07 8.64817300636882972717e+09 2.85507068076924597137e-24
1.00578731961716641430e-01 4.97932009474799185991e+07 8.59837980542135047913e+09 2.88822413730352229258e-24
1.00772385951120771463e-01 4.95065158241062760353e+07 8.54887328959724426270e+09 2.92176257494740401453e-24
1.00966412801336308247e-01 4.92214719420725107193e+07 8.49965181765517139435e+09 2.95569046411381508528e-24
1.01160813230268403773e-01 4.89381397916876599193e+07 8.45071367786348342896e+09 2.99001232712592728569e-24
1.01355587957204354432e-01 4.86563222750580534339e+07 8.40205735558842563629e+09 3.02473273881987732542e-24
1.01550737702816404329e-01 4.83761787151383757591e+07 8.35368117687328720093e+09 3.05985632715461735285e-24
1.01746263189164437568e-01 4.80976888485504835844e+07 8.30558348802473640442e+09 3.09538777382874790152e-24
1.01942165139698517895e-01 4.78207478944678753614e+07 8.25776274013026809692e+09 3.13133181490451216854e-24
1.02138444279261622616e-01 4.75454234344494417310e+07 8.21021731669581890106e+09 3.16769324143909672506e-24
1.02335101334092459791e-01 4.72716134874372333288e+07 8.16294570320838165283e+09 3.20447690012320559801e-24
1.02532137031827896845e-01 4.69994665777376368642e+07 8.11594623663064384460e+09 3.24168769392707155776e-24
1.02729552101505847150e-01 4.67288806145941913128e+07 8.06921735601604938507e+09 3.27933058275399314089e-24
1.02927347273567962316e-01 4.64598379242113605142e+07 8.02275751809183788300e+09 3.31741058410141651008e-24
1.03125523279862185699e-01 4.61923212359753325582e+07 7.97656519685586261749e+09 3.35593277372972047536e-24
1.03324080853645611233e-01 4.59263920554441586137e+07 7.93063880480041885376e+09 3.39490228633876124751e-24
1.03523020729587175714e-01 4.56619537092230394483e+07 7.88497685109119606018e+09 3.43432431625226618753e-24
1.03722343643770281707e-01 4.53990667055581286550e+07 7.83957778438563823700e+09 3.47420411811017353074e-24
1.03922050333695628610e-01 4.51376369750574454665e+07 7.79444014741058063507e+09 3.51454700756907567488e-24
1.04122141538283835560e-01 4.48777988777550533414e+07 7.74956234853282546997e+09 3.55535836201064334033e-24
1.04322617997878341889e-01 4.46193843077371865511e+07 7.70494296422508811951e+09 3.59664362125847949409e-24
1.04523480454247974514e-01 4.43624518218183591962e+07 7.66058051240326976776e+09 3.63840828830308712359e-24
1.04724729650589723495e-01 4.41070569511049091816e+07 7.61647345545216464996e+09 3.68065793003544603713e-24
1.04926366331531614740e-01 4.38531093556852787733e+07 7.57262034609647941589e+09 3.72339817798897534732e-24
1.05128391243135346778e-01 4.36005930543458163738e+07 7.52901975304213333130e+09 3.76663472909016375584e-24
1.05330805132899024690e-01 4.33495622660268396139e+07 7.48567019077610683441e+09 3.81037334641789923116e-24
1.05533608749760074441e-01 4.30999993252721130848e+07 7.44257019145083427429e+09 3.85461985997166926047e-24
1.05736802844097879661e-01 4.28518187280791923404e+07 7.39971837272275543213e+09 3.89938016744856628900e-24
1.05940388167736571079e-01 4.26051408724159672856e+07 7.35711323185033988953e+09 3.94466023502946274996e-24
1.06144365473947926981e-01 4.23598135569465234876e+07 7.31475341829339313507e+09 3.99046609817419772803e-24
1.06348735517453982236e-01 4.21158888891732171178e+07 7.27263752940421962738e+09 4.03680386242603313048e-24
1.06553499054429942627e-01 4.18734162648001164198e+07 7.23076411313941955566e+09 4.08367970422548589519e-24
1.06758656842506988172e-01 4.16323136195398941636e+07 7.18913179951987934113e+09 4.13109987173358619386e-24
1.06964209640774979282e-01 4.13926295982503369451e+07 7.14773916992162895203e+09 4.17907068566463509907e-24
1.07170158209785357228e-01 4.11543473214422911406e+07 7.10658482260018634796e+09 4.22759854012877101693e-24
1.07376503311553961328e-01 4.09173880738131999969e+07 7.06566743452637290955e+09 4.27668990348418252028e-24
