T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 8.86692541906519317627e+09 2.74813504065021643312e-21
1.00192539700617658238e-01 5.11366327158028632402e+07 8.81578878634939002991e+09 2.78007303395342087105e-21
1.00385450116598440307e-01 5.08417221329311355948e+07 8.76494706421645927429e+09 2.81238220045327368402e-21
1.00578731961716641430e-01 5.05485221476134359837e+07 8.71439854206884574890e+09 2.84506685380231129346e-21
1.00772385951120771463e-01 5.02570130374832749367e+07 8.66414152903136253357e+09 2.87813135778491899200e-21
1.00966412801336308247e-01 4.99671755297783762217e+07 8.61417435350158500671e+09 2.91158012689988976885e-21
1.01160813230268403773e-01 4.96790811347176283598e+07 8.56449527236686706543e+09 2.94541762694989428979e-21
1.01355587957204354432e-01 4.93925297228002399206e+07 8.51510274264406681061e+09 2.97964837563761677641e-21
1.01550737702816404329e-01 4.91076829824453145266e+07 8.46599505966162109375e+09 3.01427694316898936663e-21
1.01746263189164437568e-01 4.88245202957943752408e+07 8.41717053936582660675e+09 3.04930795286336320838e-21
1.01942165139698517895e-01 4.85429352519425973296e+07 8.36862760411388397217e+09 3.08474608177075809823e-21
1.02138444279261622616e-01 4.82629964077550694346e+07 8.32036460770612907410e+09 3.12059606129627906202e-21
1.02335101334092459791e-01 4.79846001974142491817e+07 8.27238000750871467590e+09 3.15686267783190036980e-21
1.02532137031827896845e-01 4.77078973402966484427e+07 8.22467211016841793060e+09 3.19355077339539429956e-21
1.02729552101505847150e-01 4.74327841598592624068e+07 8.17723932600855827332e+09 3.23066524627688011353e-21
1.02927347273567962316e-01 4.71592426712539121509e+07 8.13008008333730411530e+09 3.26821105169278523172e-21
1.03125523279862185699e-01 4.68872552995623871684e+07 8.08319282803774166107e+09 3.30619320244738937846e-21
1.03324080853645611233e-01 4.66168844310859516263e+07 8.03657594360665607452e+09 3.34461676960213376243e-21
1.03523020729587175714e-01 4.63480318941498324275e+07 7.99022791171250629425e+09 3.38348688315266369307e-21
1.03722343643770281707e-01 4.60807590626067593694e+07 7.94414715264989948273e+09 3.42280873271370732436e-21
1.03922050333695628610e-01 4.58149704107655435801e+07 7.89833218223913383484e+09 3.46258756821199741312e-21
1.04122141538283835560e-01 4.55508022715853750706e+07 7.85278137996754837036e+09 3.50282870058717364950e-21
1.04322617997878341889e-01 4.52880839739383608103e+07 7.80749329599361038208e+09 3.54353750250087169437e-21
1.04523480454247974514e-01 4.50268749106462225318e+07 7.76246642108296394348e+09 3.58471940905399591432e-21
1.04724729650589723495e-01 4.47672314012889340520e+07 7.71769918968167495728e+09 3.62637991851244138202e-21
1.04926366331531614740e-01 4.45090617103681936860e+07 7.67319012797130680084e+09 3.66852459304110339384e-21
1.05128391243135346778e-01 4.42523495760951191187e+07 7.62893777839521121979e+09 3.71115905944658526950e-21
1.05330805132899024690e-01 4.39971499861541315913e+07 7.58494062840905666351e+09 3.75428900992829447941e-21
1.05533608749760074441e-01 4.37434449685806110501e+07 7.54119718344047641754e+09 3.79792020283860117524e-21
1.05736802844097879661e-01 4.34911477014259994030e+07 7.49770603573905086517e+09 3.84205846345150391405e-21
1.05940388167736571079e-01 4.32403803379826098680e+07 7.45446565540106868744e+09 3.88670968474044806367e-21
1.06144365473947926981e-01 4.29909883657989874482e+07 7.41147466703526973724e+09 3.93187982816508624055e-21
