T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 8.72150533331157112122e+09 1.40368604554532571368e-27
1.00192539700617658238e-01 5.01970761995311900973e+07 8.67130825711203956604e+09 1.41998283178888882657e-27
1.00385450116598440307e-01 4.99081615385198891163e+07 8.62140009557351875305e+09 1.43646882308845778152e-27
1.00578731961716641430e-01 4.96209194024517536163e+07 8.57177917617106723785e+09 1.45314621609478536268e-27
1.00772385951120771463e-01 4.93353304888951927423e+07 8.52244384568217182159e+09 1.47001723296128083216e-27
1.00966412801336308247e-01 4.90513759358831644058e+07 8.47339246974628829956e+09 1.48708412164011070782e-27
1.01160813230268403773e-01 4.87691260007107779384e+07 8.42462334374557781219e+09 1.50434915618171718482e-27
1.01355587957204354432e-01 4.84883842766480967402e+07 8.37613495946892929077e+09 1.52181463703779402002e-27
1.01550737702816404329e-01 4.82093095467116832733e+07 8.32792564992221736908e+09 1.53948289136780938310e-27
1.01746263189164437568e-01 4.79318816280152797699e+07 8.27999376829420185089e+09 1.55735627334908338706e-27
1.01942165139698517895e-01 4.76559961112318485975e+07 8.23233777218297004700e+09 1.57543716449044182216e-27
1.02138444279261622616e-01 4.73817203550778403878e+07 8.18495605182789230347e+09 1.59372797394952842220e-27
1.02335101334092459791e-01 4.71089527396827563643e+07 8.13784709908820915222e+09 1.61223113885382750016e-27
1.02532137031827896845e-01 4.68378412882246449590e+07 8.09100925779998493195e+09 1.63094912462533668611e-27
1.02729552101505847150e-01 4.65682842713749334216e+07 8.04444097352861022949e+09 1.64988442530911325751e-27
1.02927347273567962316e-01 4.63002640859617218375e+07 7.99814070944264888763e+09 1.66903956390554088350e-27
1.03125523279862185699e-01 4.60337635304612889886e+07 7.95210694591218757629e+09 1.68841709270650924273e-27
1.03324080853645611233e-01 4.57688439091381132603e+07 7.90633810200304985046e+09 1.70801959363547100052e-27
1.03523020729587175714e-01 4.55054088901125043631e+07 7.86083269311293697357e+09 1.72784967859148161258e-27
1.03722343643770281707e-01 4.52435187837894335389e+07 7.81558917432914733887e+09 1.74790998979716868339e-27
1.03922050333695628610e-01 4.49830798527390211821e+07 7.77060609447640800476e+09 1.76820320015081490924e-27
1.04122141538283835560e-01 4.47242260064728707075e+07 7.72588186846993541718e+09 1.78873201358247102105e-27
1.04322617997878341889e-01 4.44667897240948453546e+07 7.68141507874584102631e+09 1.80949916541425047083e-27
1.04523480454247974514e-01 4.42108293713294491172e+07 7.63720424937451171875e+09 1.83050742272475456319e-27
1.04724729650589723495e-01 4.39564002990207076073e+07 7.59324784907549095154e+09 1.85175958471778838499e-27
1.04926366331531614740e-01 4.37034124854072481394e+07 7.54954443659008407593e+09 1.87325848309528825364e-27
1.05128391243135346778e-01 4.34518500129891932011e+07 7.50609258657709503174e+09 1.89500698243465726906e-27
1.05330805132899024690e-01 4.32017669249460250139e+07 7.46289081965214920044e+09 1.91700798057040924194e-27
1.05533608749760074441e-01 4.29531456254471987486e+07 7.41993767402670192719e+09 1.93926440898029426591e-27
1.05736802844097879661e-01 4.27059009109679535031e+07 7.37723177311573410034e+09 1.96177923317587328905e-27
1.05940388167736571079e-01 4.24601527785349562764e+07 7.33477162033719921112e+09 1.98455545309766006641e-27
1.06144365473947926981e-01 4.22157495539838969707e+07 7.29255587078321552277e+09 2.00759610351481686162e-27
1.06348735517453982236e-01 4.19727431762897968292e+07 7.25058312760692596436e+09 2.03090425442951187628e-27
1.06553499054429942627e-01 4.17311828822789788246e+07 7.20885194472464656830e+09 2.05448301148596818160e-27
1.06758656842506988172e-01 4.14909868954613432288e+07 7.16736095782918548584e+09 2.07833551638425760373e-27
1.06964209640774979282e-01 4.12522037043641954660e+07 7.12610875412482166290e+09 2.10246494729889660097e-27
1.07170158209785357228e-01 4.10148164957329854369e+07 7.08509393762908840179e+09 2.12687451930230188898e-27
1.07376503311553961328e-01 4.07787468298760056496e+07 7.04431519079921245575e+09 2.15156748479318832232e-27
1.07583245709563735115e-01 4.05440420857548341155e+07 7.00377114871345806122e+09 2.17654713392989360687e-27
1.07790386168767668429e-01 4.03106865508322939277e+07 6.96346046216262531281e+09 2.20181679506875934555e-27
1.07997925455591642363e-01 4.00786648710738718510e+07 6.92338179729155158997e+09 2.22737983520762186839e-27
1.08205864337937121555e-01 3.98479620427196025848e+07 6.88353383524883174896e+09 2.25323966043442002170e-27
1.08414203585184124035e-01 3.96186219368355646729e+07 6.84391521331199645996e+09 2.27939971638098592304e-27
1.08622943968194052289e-01 3.93906282110627368093e+07 6.80452458510093402863e+09 2.30586348868222638807e-27
1.08832086259312510457e-01 3.91639076992603093386e+07 6.76536067740167331696e+09 2.33263450344044714517e-27
1.09041631232372121518e-01 3.89385033060741946101e+07 6.72642217409559917450e+09 2.35971632769525103423e-27
1.09251579662695552653e-01 3.87143997602233886719e+07 6.68770777433537578583e+09 2.38711256989876625149e-27
1.09461932327098179774e-01 3.84915821388482823968e+07 6.64921619219652748108e+09 2.41482688039644714363e-27
1.09672690003891057375e-01 3.82700358596140146255e+07 6.61094615633691310883e+09 2.44286295191343356050e-27
1.09883853472883888380e-01 3.80497466729142069817e+07 6.57289640966399860382e+09 2.47122452004662911990e-27
1.10095423515387730307e-01 3.78307540236077904701e+07 6.53506565564039039612e+09 2.49991536376233444359e-27
1.10307400914218006749e-01 3.76130424672275260091e+07 6.49745261317316246033e+09 2.52893930589984647206e-27
1.10519786453697338446e-01 3.73965447602936029434e+07 6.46005606841286849976e+09 2.55830021368073436089e-27
1.10732580919658568641e-01 3.71812995037243738770e+07 6.42287476890914440155e+09 2.58800199922420270724e-27
1.10945785099447497002e-01 3.69672922659197598696e+07 6.38590747664322471619e+09 2.61804862006825045724e-27
1.11159399781925863349e-01 3.67545593209281414747e+07 6.34915291732229614258e+09 2.64844407969702081712e-27
1.11373425757474373010e-01 3.65429855572335198522e+07 6.31260993176506233215e+09 2.67919242807423275493e-27
1.11587863817995444626e-01 3.63326576964450180531e+07 6.27627727406861686707e+09 2.71029776218276691540e-27
1.11802714756916235506e-01 3.61235608844667077065e+07 6.24015371318414974213e+09 2.74176422657056379021e-27
1.12017979369191625350e-01 3.59156325028839930892e+07 6.20423808068126583099e+09 2.77359601390286965826e-27
1.12233658451307019566e-01 3.57089551263940110803e+07 6.16852912555487155914e+09 2.80579736552082061000e-27
1.12449752801281388503e-01 3.55034192276891022921e+07 6.13302570632718276978e+09 2.83837257200658384156e-27
1.12666263218670278934e-01 3.52990593474409282207e+07 6.09772664697974205017e+09 2.87132597375505837083e-27
1.12883190504568617363e-01 3.50959081651535108685e+07 6.06263073881458854675e+09 2.90466196155213625184e-27
1.13100535461613763144e-01 3.48939057428948506713e+07 6.02773683307169342041e+09 2.93838497715977719375e-27
1.13318298893988519960e-01 3.46930843277486860752e+07 5.99304374874394512177e+09 2.97249951390782591416e-27
1.13536481607424036278e-01 3.44933856558883339167e+07 5.95855036308805656433e+09 3.00701011729268235752e-27
1.13755084409202775197e-01 3.42948853977787718177e+07 5.92425547769027805328e+09 3.04192138558295535744e-27
1.13974108108161623076e-01 3.40974820447458773851e+07 5.89015799564553260803e+09 3.07723797043216072716e-27
1.14193553514694734474e-01 3.39012498431908413768e+07 5.85625674580234146118e+09 3.11296457749846341957e-27
1.14413421440756571390e-01 3.37061322642462104559e+07 5.82255061353809547424e+09 3.14910596707170195518e-27
1.14633712699865025764e-01 3.35121169282638914883e+07 5.78903849660983181000e+09 3.18566695470763664445e-27
1.14854428107104264423e-01 3.33192331383812651038e+07 5.75571926347145080566e+09 3.22265241186957801199e-27
1.15075568479127782195e-01 3.31274676478537432849e+07 5.72259179582359695435e+09 3.26006726657744421018e-27
1.15297134634161579925e-01 3.29368075122054964304e+07 5.68965498831139183044e+09 3.29791650406441602643e-27
1.15519127392006940025e-01 3.27472400822861827910e+07 5.65690774822910594940e+09 3.33620516744113962022e-27
1.15741547574043618374e-01 3.25587529975875802338e+07 5.62434899523151874542e+09 3.37493835836765922614e-27
1.15964396003232925181e-01 3.23713732582028321922e+07 5.59197762197331619263e+09 3.41412123773321470615e-27
1.16187673504120639323e-01 3.21850490855746641755e+07 5.55979257288774108887e+09 3.45375902634384763017e-27
1.16411380902840075335e-01 3.19998071480966210365e+07 5.52779276573964405060e+09 3.49385700561801354651e-27
1.16635519027115289181e-01 3.18156348753898628056e+07 5.49597713086425399780e+09 3.53442051829031810639e-27
1.16860088706263950953e-01 3.16325199838654547930e+07 5.46434461088038825989e+09 3.57545496912337776005e-27
1.17085090771200536763e-01 3.14504504702255278826e+07 5.43289416041016292572e+09 3.61696582562791049162e-27
1.17310526054439298593e-01 3.12694510686808675528e+07 5.40162470934148216248e+09 3.65895861879128474687e-27
1.17536395390097511693e-01 3.10894730167485624552e+07 5.37053523632473373413e+09 3.70143894381446987373e-27
1.17762699613898375040e-01 3.09105407598757818341e+07 5.33962469556485748291e+09 3.74441246085750502268e-27
1.17989439563174258740e-01 3.07326421403964497149e+07 5.30889205342446136475e+09 3.78788489579368667951e-27
1.18216616076869646124e-01 3.05557652780359461904e+07 5.27833628814642524719e+09 3.83186204097252146569e-27
1.18444229995544395018e-01 3.03798985636258386075e+07 5.24795638958279895782e+09 3.87634975599144205400e-27
1.18672282161376679843e-01 3.02050306528582982719e+07 5.21775135892994022369e+09 3.92135396847656888054e-27
1.18900773418166350037e-01 3.00311840934996120632e+07 5.18772017483644104004e+09 3.96688067487256141844e-27
1.19129704611337775000e-01 2.98583468948979377747e+07 5.15786182794154262543e+09 4.01293594124152314007e-27
1.19359076587943119252e-01 2.96865073400166034698e+07 5.12817532060152626038e+09 4.05952590407126724266e-27
1.19588890196665548205e-01 2.95156214907175824046e+07 5.09865969911080837250e+09 4.10665677109298618528e-27
1.19819146287822198005e-01 2.93457435084090717137e+07 5.06931395560239887238e+09 4.15433482210833579902e-27
1.20049845713367381306e-01 2.91768613413943164051e+07 5.04013709426100444794e+09 4.20256640982615064490e-27
1.20280989326895876301e-01 2.90089318303129337728e+07 5.01112816243069171906e+09 4.25135796070897429044e-27
1.20512577983645841062e-01 2.88419755702635906637e+07 4.98228618686042785645e+09 4.30071597582921294171e-27
1.20744612540502158082e-01 2.86759506371301934123e+07 4.95361023622329807281e+09 4.35064703173540102453e-27
1.20977093855999598415e-01 2.85109077150654047728e+07 4.92509932850823307037e+09 4.40115778132851055553e-27
1.21210022790325888664e-01 2.83468050318349264562e+07 4.89675252347639846802e+09 4.45225495474830717309e-27
1.21443400205324958385e-01 2.81836617056917026639e+07 4.86856886177070713043e+09 4.50394536027014528125e-27
1.21677226964500201367e-01 2.80214664519067741930e+07 4.84054739531879997253e+09 4.55623588521211692834e-27
1.21911503933017528745e-01 2.78601792965854592621e+07 4.81268721602221488953e+09 4.60913349685264625587e-27
1.22146231977708616401e-01 2.76998190752461217344e+07 4.78498739694696903229e+09 4.66264524335892125344e-27
1.22381411967074249514e-01 2.75404035328665226698e+07 4.75744699341410255432e+09 4.71677825472595475482e-27
1.22617044771287334037e-01 2.73818934335016608238e+07 4.73006509998060131073e+09 4.77153974372660040431e-27
1.22853131262196157980e-01 2.72243063631697595119e+07 4.70284079361743164062e+09 4.82693700687253794260e-27
1.23089672313327819220e-01 2.70676042218090854585e+07 4.67577318939562225342e+09 4.88297742538663102744e-27
1.23326668799891167594e-01 2.69118044290041029453e+07 4.64886138496661853790e+09 4.93966846618623213240e-27
1.23564121598780191080e-01 2.67568699836915172637e+07 4.62210451498292732239e+09 4.99701768287814768381e-27
1.23802031588577318710e-01 2.66028709187391921878e+07 4.59550164406418800354e+09 5.05503271676518594961e-27
1.24040399649556556949e-01 2.64499260214199051261e+07 4.56905171804276847839e+09 5.11372129786415853654e-27
1.24279226663686764853e-01 2.62975035823696441948e+07 4.54275421446039867401e+09 5.17309124593595610265e-27
1.24518513514634943107e-01 2.61461157341167293489e+07 4.51660809872628211975e+09 5.23315047152732879078e-27
1.24758261087769592446e-01 2.59957471017139516771e+07 4.49061235162456798553e+09 5.29390697702510176220e-27
1.24998470270163752893e-01 2.58461335297797247767e+07 4.46476621809478855133e+09 5.35536885772222029011e-27
1.25239141950598598108e-01 2.56972689153219535947e+07 4.43906894917946624756e+09 5.41754430289654348539e-27
1.25480277019566405228e-01 2.55493907401620000601e+07 4.41351955843930435181e+09 5.48044159690189160390e-27
1.25721876369274093710e-01 2.54024847940750308335e+07 4.38811707364522933960e+09 5.54406912027190153570e-27
1.25963940893646375585e-01 2.52562993013818636537e+07 4.36286077434384727478e+09 5.60843535083673208897e-27
1.26206471488329224906e-01 2.51108288843779191375e+07 4.33774994545946979523e+09 5.67354886485255521449e-27
1.26449469050692958616e-01 2.49663007487748973072e+07 4.31278364471069526672e+09 5.73941833814437270406e-27
1.26692934479835761508e-01 2.48227017551234178245e+07 4.28796094295557212830e+09 5.80605254726193379636e-27
1.26936868676586961380e-01 2.46797919081623703241e+07 4.26328115104740953445e+09 5.87346037064914829607e-27
1.27181272543510304196e-01 2.45377910315271914005e+07 4.23874336001588249207e+09 5.94165078982714874352e-27
