T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 8.78434478755637741089e+09 1.10605228683244419564e-23
1.00192539700617658238e-01 5.05993742895901054144e+07 8.73374541326678657532e+09 1.11889871696632476931e-23
1.00385450116598440307e-01 5.03079117080877870321e+07 8.68343750155869865417e+09 1.13189435364096152768e-23
1.00578731961716641430e-01 5.00181377351358607411e+07 8.63341936382356262207e+09 1.14504092982811344236e-23
1.00772385951120771463e-01 4.97300328902863189578e+07 8.58368933093327713013e+09 1.15834019862721172366e-23
1.00966412801336308247e-01 4.94435781374417766929e+07 8.53424575279583549500e+09 1.17179393349911245588e-23
1.01160813230268403773e-01 4.91588442722807526588e+07 8.48508690852355480194e+09 1.18540392850263089302e-23
1.01355587957204354432e-01 4.88756332954589873552e+07 8.43621127522809600830e+09 1.19917199853372502483e-23
1.01550737702816404329e-01 4.85941052360842004418e+07 8.38761716999201202393e+09 1.21309997956754176556e-23
1.01746263189164437568e-01 4.83142397267758399248e+07 8.33930293026523590088e+09 1.22718972890323216656e-23
1.01942165139698517895e-01 4.80359315026005059481e+07 8.29126699876263523102e+09 1.24144312541161352924e-23
1.02138444279261622616e-01 4.77592484372296407819e+07 8.24350775032540512085e+09 1.25586206978573278502e-23
1.02335101334092459791e-01 4.74840880788967087865e+07 8.19602366224650859833e+09 1.27044848479430366516e-23
1.02532137031827896845e-01 4.72105996075598523021e+07 8.14881306263894844055e+09 1.28520431553812051610e-23
1.02729552101505847150e-01 4.69386804614291638136e+07 8.10187438217751884460e+09 1.30013152970941423021e-23
1.02927347273567962316e-01 4.66683128755023851991e+07 8.05520606930201625824e+09 1.31523211785426666595e-23
1.03125523279862185699e-01 4.63994794899476394057e+07 8.00880658981206893921e+09 1.33050809363803918249e-23
1.03324080853645611233e-01 4.61322420743702054024e+07 7.96267434773769855499e+09 1.34596149411387979396e-23
1.03523020729587175714e-01 4.58665035102182105184e+07 7.91680784422747993469e+09 1.36159437999437785685e-23
1.03722343643770281707e-01 4.56023245652804672718e+07 7.87120551966219902039e+09 1.37740883592635159672e-23
1.03922050333695628610e-01 4.53396107374250367284e+07 7.82586590892477416992e+09 1.39340697076883797546e-23
1.04122141538283835560e-01 4.50784969764551073313e+07 7.78078741194831943512e+09 1.40959091787429621311e-23
1.04322617997878341889e-01 4.48188144129786640406e+07 7.73596859753534030914e+09 1.42596283537310240001e-23
1.04523480454247974514e-01 4.45606218545439094305e+07 7.69140797568079662323e+09 1.44252490646133666866e-23
1.04724729650589723495e-01 4.43039750688962936401e+07 7.64710400061190032959e+09 1.45927933969187703115e-23
1.04926366331531614740e-01 4.40487833013246729970e+07 7.60305521731057548523e+09 1.47622836926895152094e-23
1.05128391243135346778e-01 4.37950304883313775063e+07 7.55926018682224369049e+09 1.49337425534605195470e-23
1.05330805132899024690e-01 4.35427710796182453632e+07 7.51571741574262523651e+09 1.51071928432729512515e-23
1.05533608749760074441e-01 4.32919873197387978435e+07 7.47242542842288684845e+09 1.52826576917236631291e-23
1.05736802844097879661e-01 4.30425933128660023212e+07 7.42938283511002063751e+09 1.54601604970490317648e-23
1.05940388167736571079e-01 4.27947099821554347873e+07 7.38658812512786483765e+09 1.56397249292453807456e-23
1.06144365473947926981e-01 4.25481844380199462175e+07 7.34403994068984508514e+09 1.58213749332252270725e-23
1.06348735517453982236e-01 4.23030690092770233750e+07 7.30173687168056774139e+09 1.60051347320103234864e-23
1.06553499054429942627e-01 4.20594133003775626421e+07 7.25967745838018989563e+09 1.61910288299618728625e-23
1.06758656842506988172e-01 4.18171348716863542795e+07 7.21786032350850391388e+09 1.63790820160480234089e-23
1.06964209640774979282e-01 4.15762825734784677625e+07 7.17628404093502521515e+09 1.65693193671495821249e-23
1.07170158209785357228e-01 4.13368394406374692917e+07 7.13494720149438762665e+09 1.67617662514040111720e-23
1.07376503311553961328e-01 4.10987263983604609966e+07 7.09384847509602737427e+09 1.69564483315881861704e-23
1.07583245709563735115e-01 4.08619911786401420832e+07 7.05298648391738700867e+09 1.71533915685404571499e-23
1.07790386168767668429e-01 4.06266179266166165471e+07 7.01235986599077033997e+09 1.73526222246225793299e-23
1.07997925455591642363e-01 4.03925911490359082818e+07 6.97196727484173488617e+09 1.75541668672220280081e-23
1.08205864337937121555e-01 4.01598957059501409531e+07 6.93180737913578510284e+09 1.77580523722941656464e-23
1.08414203585184124035e-01 3.99285757931220680475e+07 6.89187880334266281128e+09 1.79643059279467649568e-23
1.08622943968194052289e-01 3.96986149212803840637e+07 6.85218018842138290405e+09 1.81729550380651188685e-23
1.08832086259312510457e-01 3.94699393336499854922e+07 6.81271024908773326874e+09 1.83840275259798855929e-23
1.09041631232372121518e-01 3.92425922520598322153e+07 6.77346765683567333221e+09 1.85975515381771456892e-23
1.09251579662695552653e-01 3.90165582675626948476e+07 6.73445109856811046600e+09 1.88135555480519700551e-23
1.09461932327098179774e-01 3.87918223226380422711e+07 6.69565927624547195435e+09 1.90320683597049728057e-23
1.09672690003891057375e-01 3.85683697032245844603e+07 6.65709090654224777222e+09 1.92531191117837122019e-23
1.09883853472883888380e-01 3.83461860308565720916e+07 6.61874472051139163971e+09 1.94767372813682196356e-23
1.10095423515387730307e-01 3.81253110398756340146e+07 6.58061940947151565552e+09 1.97029526879015735594e-23
1.10307400914218006749e-01 3.79057291474429890513e+07 6.54271368032407283783e+09 1.99317954971663999796e-23
1.10519786453697338446e-01 3.76873725691627487540e+07 6.50502630775491046906e+09 2.01632962253076815503e-23
1.10732580919658568641e-01 3.74702801889375299215e+07 6.46755602756597328186e+09 2.03974857429018958373e-23
1.10945785099447497002e-01 3.72544374455017670989e+07 6.43030159012047195435e+09 2.06343952790735406994e-23
1.11159399781925863349e-01 3.70398808771320059896e+07 6.39326170924333953857e+09 2.08740564256595816343e-23
1.11373425757474373010e-01 3.68264944613825157285e+07 6.35643521478195667267e+09 2.11165011414225058171e-23
1.11587863817995444626e-01 3.66143655760077387094e+07 6.31982084920594882965e+09 2.13617617563115332026e-23
1.11802714756916235506e-01 3.64034792343416661024e+07 6.28341736997160720825e+09 2.16098709757742416424e-23
1.12017979369191625350e-01 3.61937723157801032066e+07 6.24722359765582752228e+09 2.18608618851175686416e-23
1.12233658451307019566e-01 3.59853280177351310849e+07 6.21123826963809204102e+09 2.21147679539199177329e-23
1.12449752801281388503e-01 3.57780359481807202101e+07 6.17546023368991088867e+09 2.23716230404941520005e-23
1.12666263218670278934e-01 3.55719308987990170717e+07 6.13988830279111194611e+09 2.26314613964027854316e-23
1.12883190504568617363e-01 3.53670457850838601589e+07 6.10452125700602817535e+09 2.28943176710254044196e-23
1.13100535461613763144e-01 3.51633201893907785416e+07 6.06935793681663703918e+09 2.31602269161790746757e-23
1.13318298893988519960e-01 3.49607865915376096964e+07 6.03439715022509956360e+09 2.34292245907925417011e-23
1.13536481607424036278e-01 3.47593862618448957801e+07 5.99963776396325492859e+09 2.37013465656347185262e-23
1.13755084409202775197e-01 3.45591954382417201996e+07 5.96507856852501296997e+09 2.39766291280981131174e-23
1.13974108108161623076e-01 3.43601118134191632271e+07 5.93071845671159362793e+09 2.42551089870377038531e-23
1.14193553514694734474e-01 3.41622101899404451251e+07 5.89655624652165317535e+09 2.45368232776660300769e-23
