T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 5.00879858456203231812e+10 2.20603623758786400273e-31
1.00202778454699201194e-01 2.96887981574467718601e+08 4.97910978640458526611e+10 2.23272107886376450187e-31
1.00405968100415327049e-01 2.95129720854738354683e+08 4.94959681431911163330e+10 2.25972870714606203103e-31
1.00609569770955128987e-01 2.93381530158467531204e+08 4.92025866130326461792e+10 2.28706302694082383041e-31
1.00813584301816208666e-01 2.91640713759794414043e+08 4.89109458992728500366e+10 2.31472798998370260003e-31
1.01018012530190312570e-01 2.89912353412124633789e+08 4.86210335458607254028e+10 2.34272759581119377288e-31
1.01222855294966884721e-01 2.88196247628728926182e+08 4.83328372982319946289e+10 2.37106589233885461394e-31
1.01428113436736452857e-01 2.86487220122864603996e+08 4.80463500781091308594e+10 2.39974697644651492275e-31
1.01633787797794014618e-01 2.84790177704878330231e+08 4.77615599004042510986e+10 2.42877499457053539150e-31
1.01839879222142659643e-01 2.83102500335078597069e+08 4.74784574000691757202e+10 2.45815414330326644758e-31
1.02046388555496872486e-01 2.81424090366600215435e+08 4.71970333097025756836e+10 2.48788866999973429310e-31
1.02253316645286057573e-01 2.79757225453155815601e+08 4.69172760842494201660e+10 2.51798287339165004247e-31
1.02460664340658078042e-01 2.78099383022592663765e+08 4.66391767012268295288e+10 2.54844110420893332311e-31
1.02668432492482600282e-01 2.76450473422690689564e+08 4.63627262278041381836e+10 2.57926776580859532042e-31
1.02876621953354743799e-01 2.74812698042190551758e+08 4.60879135297619476318e+10 2.61046731481140559794e-31
1.03085233577598536781e-01 2.73183628002756595612e+08 4.58147299017591934204e+10 2.64204426174614213160e-31
1.03294268221270246766e-01 2.71563181048609554768e+08 4.55431667207105865479e+10 2.67400317170165051768e-31
1.03503726742162183161e-01 2.69955692453144490719e+08 4.52732110282574386597e+10 2.70634866498685423578e-31
1.03713609999806055662e-01 2.68354381508220016956e+08 4.50048566467492218018e+10 2.73908541779866779721e-31
1.03923918855476415946e-01 2.66763562552508980036e+08 4.47380930841967163086e+10 2.77221816289802910429e-31
1.04134654172194432431e-01 2.65183084732049435377e+08 4.44729099994646682739e+10 2.80575169029414210497e-31
