T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 4.42631530716857070923e+10 1.96449397241316446896e-33
1.00202778454699201194e-01 2.62566747759977400303e+08 4.40005863239257278442e+10 1.98826622457378328898e-33
1.00405968100415327049e-01 2.61010543312544077635e+08 4.37395757806131820679e+10 2.01232614378094255029e-33
1.00609569770955128987e-01 2.59463258973443508148e+08 4.34801125216397399902e+10 2.03667721108160213947e-33
1.00813584301816208666e-01 2.57922510561742216349e+08 4.32221900110779953003e+10 2.06132294964669083063e-33
1.01018012530190312570e-01 2.56392792190463662148e+08 4.29657972188875350952e+10 2.08626692528078344278e-33
1.01222855294966884721e-01 2.54873925517404317856e+08 4.27109232933701324463e+10 2.11151274693807220841e-33
1.01428113436736452857e-01 2.53361332628836542368e+08 4.24575619607412948608e+10 2.13706406724445034868e-33
1.01633787797794014618e-01 2.51859352865136086941e+08 4.22057026078761596680e+10 2.16292458302603149505e-33
1.01839879222142659643e-01 2.50365669011102557182e+08 4.19553369388650588989e+10 2.18909803584399411227e-33
1.02046388555496872486e-01 2.48880194597524225712e+08 4.17064567442675323486e+10 2.21558821253590829535e-33
1.02253316645286057573e-01 2.47404943767792761326e+08 4.14590518004997406006e+10 2.24239894576362602122e-33
1.02460664340658078042e-01 2.45937685539802014828e+08 4.12131141149599380493e+10 2.26953411456779951491e-33
1.02668432492482600282e-01 2.44478340519797414541e+08 4.09686357744401397705e+10 2.29699764492910367926e-33
1.02876621953354743799e-01 2.43028855382947653532e+08 4.07256069190571899414e+10 2.32479351033626488043e-33
1.03085233577598536781e-01 2.41587082040244132280e+08 4.04840198370169448853e+10 2.35292573236093166883e-33
1.03294268221270246766e-01 2.40152947643871486187e+08 4.02438668893730697632e+10 2.38139838123953112359e-33
1.03503726742162183161e-01 2.38730285906970322132e+08 4.00051366034661026001e+10 2.41021557646215905829e-33
1.03713609999806055662e-01 2.37313100306136250496e+08 3.97678235031599655151e+10 2.43938148736861014355e-33
1.03923918855476415946e-01 2.35905206036011040211e+08 3.95319182971239547729e+10 2.46890033375154418305e-33
1.04134654172194432431e-01 2.34506469565569072962e+08 3.92974118275583877563e+10 2.49877638646710499838e-33
1.04345816814731179312e-01 2.33114899913829684258e+08 3.90642969276445617676e+10 2.52901396805273225828e-33
1.04557407649611341927e-01 2.31732275100027143955e+08 3.88325646525445327759e+10 2.55961745335264555383e-33
1.04769427545116797229e-01 2.30358470255031853914e+08 3.86022061822894973755e+10 2.59059127015074310781e-33
1.04981877371289986089e-01 2.28991568799446612597e+08 3.83732146134900512695e+10 2.62193989981123396839e-33
1.05194757999937729687e-01 2.27635062757705152035e+08 3.81455795507323455811e+10 2.65366787792703276681e-33
1.05408070304634574055e-01 2.26283515526627093554e+08 3.79192960352057189941e+10 2.68577979497592764461e-33
1.05621815160726550964e-01 2.24942132969097733498e+08 3.76943539022366180420e+10 2.71828029698478340961e-33
1.05835993445334758389e-01 2.23607320191888868809e+08 3.74707465820447311401e+10 2.75117408620173818279e-33
1.06050606037358746692e-01 2.22280720022564947605e+08 3.72484658620221633911e+10 2.78446592177645887977e-33
1.06265653817480473786e-01 2.20963895632122516632e+08 3.70275019663900375366e+10 2.81816062044882158878e-33
1.06481137668167566424e-01 2.19651733697422415018e+08 3.68078502326926116943e+10 2.85226305724567165221e-33
1.06697058473677205970e-01 2.18349142032688528299e+08 3.65895010906599197388e+10 2.88677816618625770352e-33
1.06913417120059667242e-01 2.17054351837599307299e+08 3.63724467388223190308e+10 2.92171094099604338895e-33
1.07130214495161829591e-01 2.15767266484706312418e+08 3.61566794723376159668e+10 2.95706643582920570281e-33
1.07347451488631062677e-01 2.14487791693361520767e+08 3.59421916806442565918e+10 2.99284976599988733279e-33
1.07565128991918709800e-01 2.13215835473241984844e+08 3.57289758451710128784e+10 3.02906610872230907066e-33
1.07783247898283723876e-01 2.11951308069607943296e+08 3.55170245371014022827e+10 3.06572070385976794680e-33
1.08001809102796511586e-01 2.10694121909749239683e+08 3.53063304151916503906e+10 3.10281885468277254234e-33
1.08220813502342347312e-01 2.09444191549939364195e+08 3.50968862236417083740e+10 3.14036592863635482195e-33
1.08440261995625300551e-01 2.08201433624414563179e+08 3.48886847900172958374e+10 3.17836735811658893549e-33
1.08660155483171816382e-01 2.06967229625939130783e+08 3.46817175603913574219e+10 3.21682864125661257487e-33
1.08880494867334351450e-01 2.05738557041111618280e+08 3.44759790033502426147e+10 3.25575534272205475206e-33
1.09101281052295176477e-01 2.04518247029827713966e+08 3.42714607563204154968e+10 3.29515309451617071647e-33
1.09322514944070081633e-01 2.03306172818035572767e+08 3.40681545835023803711e+10 3.33502759679468059052e-33
1.09544197450511970882e-01 2.02099422460447430611e+08 3.38660551610419311523e+10 3.37538461869047320103e-33
1.09766329481314789396e-01 2.00900730140950292349e+08 3.36651544309009819031e+10 3.41622999914830989959e-33
1.09988911948017034637e-01 1.99709976864595919847e+08 3.34654444540363845825e+10 3.45756964776956463557e-33
1.10211945764005683768e-01 1.98524357099189579487e+08 3.32669200969371948242e+10 3.49940954566728492097e-33
1.10435431844519885147e-01 1.97347839885723561049e+08 3.30695722570514717102e+10 3.54175574633154563341e-33
1.10659371106654594308e-01 1.96176327619047969580e+08 3.28733959294324226379e+10 3.58461437650523797681e-33
1.10883764469364556882e-01 1.95013697165212869644e+08 3.26783822322672080994e+10 3.62799163707054197441e-33
1.11108612853467833559e-01 1.93855950434029847383e+08 3.24845262818331794739e+10 3.67189380394600791333e-33
1.11333917181649824646e-01 1.92706874206597685814e+08 3.22918194076265830994e+10 3.71632722899467301447e-33
1.11559678378466892168e-01 1.91563818521307170391e+08 3.21002555891052742004e+10 3.76129834094296974280e-33
1.11785897370350148505e-01 1.90427965003823697567e+08 3.19098276241014518738e+10 3.80681364631086366370e-33
1.12012575085609383807e-01 1.89297994818190932274e+08 3.17205296292832603455e+10 3.85287973035325368831e-33
1.12239712454436785238e-01 1.88175063376620531082e+08 3.15323545659066390991e+10 3.89950325801272160489e-33
1.12467310408910725616e-01 1.87059077328554749489e+08 3.13452954885780830383e+10 3.94669097488381016378e-33
1.12695369882999704703e-01 1.85948767530535697937e+08 3.11593467210475463867e+10 3.99444970818900008864e-33
1.12923891812565999060e-01 1.84846415294300764799e+08 3.09745003057532463074e+10 4.04278636776648180602e-33
1.13152877135369714368e-01 1.83749591534621775150e+08 3.07907507142186241150e+10 4.09170794706989363425e-33
1.13382326791072532424e-01 1.82660525487827956676e+08 3.06080901887307968140e+10 4.14122152418013659243e-33
