T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 3.96577692270037994385e+10 2.55679252850041788292e-34
1.00202778454699201194e-01 2.38801902087547779083e+08 3.94189673249162521362e+10 2.58796564485158287298e-34
1.00405968100415327049e-01 2.37365132406442731619e+08 3.91816021925098114014e+10 2.61951883098232663802e-34
1.00609569770955128987e-01 2.35936731458662986755e+08 3.89456654610511474609e+10 2.65145672076524732528e-34
1.00813584301816208666e-01 2.34514529209573209286e+08 3.87111509318415756226e+10 2.68378400456958009624e-34
1.01018012530190312570e-01 2.33102609891432762146e+08 3.84780483219501419067e+10 2.71650542994991556476e-34
1.01222855294966884721e-01 2.31700808626359939575e+08 3.82463475133237838745e+10 2.74962580234347706929e-34
1.01428113436736452857e-01 2.30304961393477439880e+08 3.80160425519303054810e+10 2.78314998577579128152e-34
1.01633787797794014618e-01 2.28919010709539681673e+08 3.77871235412207641602e+10 2.81708290357503653373e-34
1.01839879222142659643e-01 2.27540847963871628046e+08 3.75595826932568893433e+10 2.85142953909501027775e-34
1.02046388555496872486e-01 2.26170392501278400421e+08 3.73334123007556076050e+10 2.88619493644701887393e-34
1.02253316645286057573e-01 2.24809472459142684937e+08 3.71086028282964630127e+10 2.92138420124060803061e-34
1.02460664340658078042e-01 2.23456058244212180376e+08 3.68851467700522537231e+10 2.95700250133338834103e-34
1.02668432492482600282e-01 2.22110075726419150829e+08 3.66630366943258361816e+10 2.99305506758988279107e-34
1.02876621953354743799e-01 2.20773291332107275724e+08 3.64422634029937286377e+10 3.02954719464983243290e-34
1.03085233577598536781e-01 2.19443751402592271566e+08 3.62228196515911331177e+10 3.06648424170566344073e-34
1.03294268221270246766e-01 2.18121387842908769846e+08 3.60046982637482223511e+10 3.10387163328952865129e-34
1.03503726742162183161e-01 2.16809680436454921961e+08 3.57878885833117675781e+10 3.14171486006995993850e-34
1.03713609999806055662e-01 2.15503180907863348722e+08 3.55723854024039077759e+10 3.18001947965822507610e-34
1.03923918855476415946e-01 2.14205352129644602537e+08 3.53581800502742614746e+10 3.21879111742441560204e-34
1.04134654172194432431e-01 2.12916070547744214535e+08 3.51452639797265167236e+10 3.25803546732366467493e-34
1.04345816814731179312e-01 2.11633526365027427673e+08 3.49336304533614883423e+10 3.29775829273228751601e-34
1.04557407649611341927e-01 2.10359331817831605673e+08 3.47232711215436553955e+10 3.33796542729419467578e-34
1.04769427545116797229e-01 2.09093371333550989628e+08 3.45141777502101058960e+10 3.37866277577757940812e-34
1.04981877371289986089e-01 2.07833903215611368418e+08 3.43063438469944915771e+10 3.41985631494206816995e-34
1.05194757999937729687e-01 2.06584094828811615705e+08 3.40997597521656799316e+10 3.46155209441651257312e-34
1.05408070304634574055e-01 2.05339010189246535301e+08 3.38944207419764328003e+10 3.50375623758728808137e-34
1.05621815160726550964e-01 2.04103371635771751404e+08 3.36903173703406600952e+10 3.54647494249770456616e-34
1.05835993445334758389e-01 2.02873915074161708355e+08 3.34874434552664985657e+10 3.58971448275813058644e-34
1.06050606037358746692e-01 2.01652129225623220205e+08 3.32857913260408744812e+10 3.63348120846733429959e-34
1.06265653817480473786e-01 2.00439430016350239515e+08 3.30853518960245246887e+10 3.67778154714504356969e-34
1.06481137668167566424e-01 1.99231177066686123610e+08 3.28861207189578399658e+10 3.72262200467590188904e-34
1.06697058473677205970e-01 1.98031820344381481409e+08 3.26880888986134567261e+10 3.76800916626483251491e-34
1.06913417120059667242e-01 1.96839753400035560131e+08 3.24912491452134208679e+10 3.81394969740418842942e-34
1.07130214495161829591e-01 1.95654886667554020882e+08 3.22955942585458679199e+10 3.86045034485258805448e-34
1.07347451488631062677e-01 1.94477132740672618151e+08 3.21011171258051948547e+10 3.90751793762573863713e-34
1.07565128991918709800e-01 1.93306406320791095495e+08 3.19078107194844055176e+10 3.95515938799930931350e-34
1.07783247898283723876e-01 1.92142624166399687529e+08 3.17156680953180046082e+10 4.00338169252405227738e-34
1.08001809102796511586e-01 1.90985705043614864349e+08 3.15246823902743911743e+10 4.05219193305331574133e-34
1.08220813502342347312e-01 1.89835569677204787731e+08 3.13348468205971870422e+10 4.10159727778301027075e-34
1.08440261995625300551e-01 1.88692140703465938568e+08 3.11461546798937225342e+10 4.15160498230437445355e-34
1.08660155483171816382e-01 1.87556668262074679136e+08 3.09585980116316490173e+10 4.20222239066948260147e-34
1.08880494867334351450e-01 1.86426411427863448858e+08 3.07721716002037849426e+10 4.25345693646971856746e-34
1.09101281052295176477e-01 1.85303933989888876677e+08 3.05868676662138977051e+10 4.30531614392755950378e-34
1.09322514944070081633e-01 1.84189119015138924122e+08 3.04026785471987571716e+10 4.35780762900147198986e-34
1.09544197450511970882e-01 1.83079326560815513134e+08 3.02195992206379432678e+10 4.41093910050435672528e-34
1.09766329481314789396e-01 1.81977031932311594486e+08 3.00376221887056312561e+10 4.46471836123577271457e-34
1.09988911948017034637e-01 1.80882125349147498608e+08 2.98567400633564834595e+10 4.51915330912768179281e-34
1.10211945764005683768e-01 1.79792064028215467930e+08 2.96769479993282661438e+10 4.57425193840438146905e-34
1.10435431844519885147e-01 1.78710440890392392874e+08 2.94982375584378738403e+10 4.63002234075656963913e-34
1.10659371106654594308e-01 1.77633543381542831659e+08 2.93206040150563316345e+10 4.68647270652953603591e-34
1.10883764469364556882e-01 1.76564880351380974054e+08 2.91440391347049522400e+10 4.74361132592612016994e-34
1.11108612853467833559e-01 1.75500830062276512384e+08 2.89685383046426773071e+10 4.80144659022407739643e-34
1.11333917181649824646e-01 1.74444819213125824928e+08 2.87940934854295501709e+10 4.85998699300848174252e-34
1.11559678378466892168e-01 1.73394447033433198929e+08 2.86206990383961181641e+10 4.91924113141899956987e-34
1.11785897370350148505e-01 1.72350781475974857807e+08 2.84483482569201431274e+10 4.97921770741246855699e-34
1.12012575085609383807e-01 1.71312627217428892851e+08 2.82770356297027130127e+10 5.03992552904092226816e-34
1.12239712454436785238e-01 1.70281028331121385098e+08 2.81067546013715934753e+10 5.10137351174498247799e-34
1.12467310408910725616e-01 1.69255898600587397814e+08 2.79374987027710075378e+10 5.16357067966326157030e-34
1.12695369882999704703e-01 1.68236088048235684633e+08 2.77692626147227706909e+10 5.22652616695758941479e-34
1.12923891812565999060e-01 1.67223659075433015823e+08 2.76020389556473388672e+10 5.29024921915442821728e-34
1.13152877135369714368e-01 1.66216412403143197298e+08 2.74358225432441940308e+10 5.35474919450269002011e-34
1.13382326791072532424e-01 1.65216362995082795620e+08 2.72706061802491111755e+10 5.42003556534800474853e-34
1.13612241721241472026e-01 1.64221366137568116188e+08 2.71063848141115417480e+10 5.48611791952384933991e-34
1.13842622869352927406e-01 1.63232387228746414185e+08 2.69431524268827934265e+10 5.55300596175962433934e-34
1.14073471180796470748e-01 1.62249353155930519104e+08 2.67809030737268638611e+10 5.62070951510576520078e-34
1.14304787602878640818e-01 1.61272192567847222090e+08 2.66196308811590156555e+10 5.68923852237648442715e-34
1.14536573084826981406e-01 1.60301803190112352371e+08 2.64593290779689025879e+10 5.75860304760980243553e-34
1.14768828577793816081e-01 1.59336170700805902481e+08 2.62999929072680969238e+10 5.82881327754565486456e-34
1.15001555034860244997e-01 1.58377152126473635435e+08 2.61416157551416244507e+10 5.89987952312177098762e-34
1.15234753411040016791e-01 1.57423715805527448654e+08 2.59841920393360977173e+10 5.97181222098809811946e-34
1.15468424663283358855e-01 1.56475798985780388117e+08 2.58277162403503189087e+10 6.04462193503931443921e-34
1.15702569750481112920e-01 1.55533340429039895535e+08 2.56721828999212799072e+10 6.11831935796633939723e-34
1.15937189633468412664e-01 1.54597179890018969774e+08 2.55175857200312614441e+10 6.19291531282661163437e-34
1.16172285275028833174e-01 1.53666337861170262098e+08 2.53639193821700897217e+10 6.26842075463354580544e-34
1.16407857639898318358e-01 1.52740757817627608776e+08 2.52111786243524627686e+10 6.34484677196536587773e-34
1.16643907694768955707e-01 1.51821251999397009611e+08 2.50593573723530654907e+10 6.42220458859356037131e-34
1.16880436408293195139e-01 1.50906878277392774820e+08 2.49084504940756721497e+10 6.50050556513118191512e-34
1.17117444751087623755e-01 1.49998431124909967184e+08 2.47584520629507637024e+10 6.57976120070123658548e-34
1.17354933695737073673e-01 1.49094992615591496229e+08 2.46093570703351707458e+10 6.65998313462547178492e-34
1.17592904216798591066e-01 1.48197339802253246307e+08 2.44611597305329170227e+10 6.74118314813363878164e-34
1.17831357290805321947e-01 1.47304578303867280483e+08 2.43138551522290496826e+10 6.82337316609373538276e-34
1.18070293896270717138e-01 1.46418274663549602032e+08 2.41674368775654983521e+10 6.90656525876322703093e-34
1.18309715013692418051e-01 1.45535934551356017590e+08 2.40219009430141410828e+10 6.99077164356172100726e-34
1.18549621625556211857e-01 1.44659904854474157095e+08 2.38772410381596679688e+10 7.07600468686510400391e-34
1.18790014716340264211e-01 1.43789307934535712004e+08 2.37334517302251319885e+10 7.16227690582178110888e-34
1.19030895272519046668e-01 1.42923306031365513802e+08 2.35905284241937675476e+10 7.24960097019082889549e-34
1.19272264282567291849e-01 1.42062618378395736217e+08 2.34484658058153724670e+10 7.33798970420269296156e-34
1.19514122736964253924e-01 1.41207178591160476208e+08 2.33072586272242126465e+10 7.42745608844256847418e-34
1.19756471628197580515e-01 1.40356921884285718203e+08 2.31669017053399276733e+10 7.51801326175666727809e-34
1.19999311950767531543e-01 1.39511785033506870270e+08 2.30273899203064193726e+10 7.60967452318175473498e-34
1.20242644701191003787e-01 1.38671706338165313005e+08 2.28887182139682540894e+10 7.70245333389839248910e-34
1.20486470878005527685e-01 1.37836625584597259760e+08 2.27508815883836555481e+10 7.79636331920755359804e-34
1.20730791481773583329e-01 1.37006484010477006435e+08 2.26138751043731803894e+10 7.89141827053192289070e-34
1.20975607515086444610e-01 1.36181921676242142916e+08 2.24776931826969375610e+10 7.98763214744109569059e-34
1.21220919982568509088e-01 1.35361479403455853462e+08 2.23423317032934799194e+10 8.08501907970171236476e-34
1.21466729890881350307e-01 1.34546489191286176443e+08 2.22077852141021919250e+10 8.18359336935261166094e-34
1.21713038248727728474e-01 1.33736873139473691583e+08 2.20740483409627189636e+10 8.28336949280506612410e-34
1.21959846066855975844e-01 1.32931226409659743309e+08 2.19411171145530586243e+10 8.38436210296902329973e-34
1.22207154358063882493e-01 1.32130835635656252503e+08 2.18089862789174041748e+10 8.48658603140475231409e-34
1.22454964137203026198e-01 1.31334979339410975575e+08 2.16776512995779914856e+10 8.59005629050115481050e-34
1.22703276421182949640e-01 1.30544250417782917619e+08 2.15471070491602096558e+10 8.69478807568048707741e-34
1.22952092228975115584e-01 1.29758579081671044230e+08 2.14173484700785369873e+10 8.80079676762989535199e-34
1.23201412581617361641e-01 1.28977271878749653697e+08 2.12883711981997871399e+10 8.90809793456014575631e-34
1.23451238502217994220e-01 1.28200284940114766359e+08 2.11601709132596740723e+10 9.01670733449217664505e-34
1.23701571015959813082e-01 1.27428185825615063310e+08 2.10327427274340591431e+10 9.12664091757107309143e-34
1.23952411150104649384e-01 1.26660910700759351254e+08 2.09060818167332992554e+10 9.23791482840873446464e-34
1.24203759933997237574e-01 1.25898397267982840538e+08 2.07801834194653167725e+10 9.35054540845465863652e-34
1.24455618399069697921e-01 1.25140584730649963021e+08 2.06550428347346649170e+10 9.46454919839593587179e-34
1.24707987578845699850e-01 1.24386832268625006080e+08 2.05306560024660415649e+10 9.57994294058650200796e-34
1.24960868508944555888e-01 1.23637677478039681911e+08 2.04070183249880027771e+10 9.69674358150567658366e-34
1.25214262227085704193e-01 1.22893631165829479694e+08 2.02841246938221740723e+10 9.81496827424724147331e-34
1.25468169773092830255e-01 1.22153495975562766194e+08 2.01619711978466110229e+10 9.93463438103826290277e-34
1.25722592188898057985e-01 1.21417792334321543574e+08 2.00405534055122909546e+10 1.00557594757889756949e-33
1.25977530518546543270e-01 1.20687014788286626339e+08 1.99198663907240028381e+10 1.01783613466739367243e-33
1.26232985808200248723e-01 1.19960010658496648073e+08 1.97999063800655059814e+10 1.03024579987439309885e-33
1.26488959106142800914e-01 1.19237817869823142886e+08 1.96806685621956825256e+10 1.04280676565706556107e-33
1.26745451462783376151e-01 1.18519840322670847178e+08 1.95621487218730125427e+10 1.05552087669229125309e-33
1.27002463930661113611e-01 1.17806030395581930876e+08 1.94443426914774322510e+10 1.06839000014758066342e-33
1.27259997564449667262e-01 1.17096856738975301385e+08 1.93272458347384567261e+10 1.08141602595528261541e-33
1.27518053420961091637e-01 1.16391746466358020902e+08 1.92108540882720985413e+10 1.09460086709014177369e-33
1.27776632559150615798e-01 1.15690655541442722082e+08 1.90951634327306556702e+10 1.10794645985023845938e-33
1.28035736040120778911e-01 1.14994037722212031484e+08 1.89801693950084419250e+10 1.12145476414136722305e-33
1.28295364927125704613e-01 1.14301833120025500655e+08 1.88658675618884162903e+10 1.13512776376483741184e-33
1.28555520285575652917e-01 1.13613498450895175338e+08 1.87522540634375228882e+10 1.14896746670885874782e-33
1.28816203183041266822e-01 1.12929473194978758693e+08 1.86393245902425422668e+10 1.16297590544339559921e-33
1.29077414689258013203e-01 1.12249228250797092915e+08 1.85270753619917449951e+10 1.17715513721867246182e-33
1.29339155876130623701e-01 1.11573193719686314464e+08 1.84155021682720603943e+10 1.19150724436732637459e-33
1.29601427817737230308e-01 1.10901316182806760073e+08 1.83046008520892524719e+10 1.20603433461017257090e-33
1.29864231590334139321e-01 1.10233543507970213890e+08 1.81943673085812835693e+10 1.22073854136578247589e-33
1.30127568272360050194e-01 1.09569824818804398179e+08 1.80847974837624778748e+10 1.23562202406379177148e-33
1.30391438944440385406e-01 1.08910110464842647314e+08 1.79758873732976341248e+10 1.25068696846202405750e-33
1.30655844689391981150e-01 1.08254351992338567972e+08 1.78676330213052940369e+10 1.26593558696750674253e-33
1.30920786592227333944e-01 1.07602502115363523364e+08 1.77600305191899299622e+10 1.28137011896138292751e-33
1.31186265740159097026e-01 1.06954514687796205282e+08 1.76530760045021324158e+10 1.29699283112778787622e-33
1.31452283222604632273e-01 1.06310344675821423531e+08 1.75467656598263092041e+10 1.31280601778673488936e-33
1.31718840131190229048e-01 1.05670367349578142166e+08 1.74410952924767303467e+10 1.32881200123106121505e-33
1.31985937559755989179e-01 1.05034110501626402140e+08 1.73360611819751052856e+10 1.34501313206749420807e-33
1.32253576604359934787e-01 1.04401532457985371351e+08 1.72316596495171203613e+10 1.36141178956184748766e-33
1.32521758363282698978e-01 1.03772996801291257143e+08 1.71278866527158298492e+10 1.37801038198845434703e-33
1.32790483937031994488e-01 1.03148049852608665824e+08 1.70247386028632221222e+10 1.39481134698384730919e-33
1.33059754428347110089e-01 1.02527047626896232367e+08 1.69222115552363262177e+10 1.41181715190474369921e-33
1.33329570942203462502e-01 1.01909548420224741101e+08 1.68203020068161010742e+10 1.42903029419042447193e-33
1.33599934585817176069e-01 1.01295900807350337505e+08 1.67190061060087509155e+10 1.44645330172949534740e-33
1.33870846468649440375e-01 1.00685674719729334116e+08 1.66183204312890224457e+10 1.46408873323113819110e-33
1.34142307702411339720e-01 1.00079587319525152445e+08 1.65182408439694976807e+10 1.48193917860089129767e-33
1.34414319401068155235e-01 9.94768348870822638273e+07 1.64187640090824146271e+10 1.50000725932100527682e-33
1.34686882680844083326e-01 9.88777516580417901278e+07 1.63198862574243736267e+10 1.51829562883543714821e-33
1.34959998660226843104e-01 9.82826549782965034246e+07 1.62216036024460773468e+10 1.53680697293954354150e-33
1.35233668459972117271e-01 9.76907714726718068123e+07 1.61239128309734058380e+10 1.55554401017451302905e-33
1.35507893203108326086e-01 9.71024250543835610151e+07 1.60268104059190216064e+10 1.57450949222662944871e-33
1.35782674014941040497e-01 9.65175737721754163504e+07 1.59302928321468467712e+10 1.59370620433137083529e-33
1.36058012023057811613e-01 9.59365220145586580038e+07 1.58343563101322879791e+10 1.61313696568246318741e-33
1.36333908357332611594e-01 9.53588761792214661837e+07 1.57389974339530658722e+10 1.63280462984592139949e-33
1.36610364149930663125e-01 9.47845974247470200062e+07 1.56442128365283184052e+10 1.65271208517911516240e-33
1.36887380535312852547e-01 9.42136478461837917566e+07 1.55499991886821346283e+10 1.67286225525496520397e-33
1.37164958650240614846e-01 9.36463194410679191351e+07 1.54563528692410659790e+10 1.69325809929130784386e-33
1.37443099633780374536e-01 9.30825642210336476564e+07 1.53632703050200328827e+10 1.71390261258547849576e-33
1.37721804627308430646e-01 9.25220142425825595856e+07 1.52707482907774505615e+10 1.73479882695423077769e-33
1.38001074774515591903e-01 9.19649526483624875546e+07 1.51787833381290874481e+10 1.75594981117896112439e-33
1.38280911221411645373e-01 9.14110212746054083109e+07 1.50873723168544826508e+10 1.77735867145644280173e-33
1.38561315116330435737e-01 9.08604974297498166561e+07 1.49965118194247322083e+10 1.79902855185495608327e-33
1.38842287609934222914e-01 9.03136442825686782598e+07 1.49061981751421642303e+10 1.82096263477607630638e-33
1.39123829855218678064e-01 8.97698045965877622366e+07 1.48164283705455760956e+10 1.84316414142202333152e-33
1.39405943007517463261e-01 8.92289487131905704737e+07 1.47271994218323860168e+10 1.86563633226875509367e-33
1.39688628224506949937e-01 8.86916376789689660072e+07 1.46385077841534175873e+10 1.88838250754478027148e-33
1.39971886666211159378e-01 8.81578219288465380669e+07 1.45503499622245712280e+10 1.91140600771586660506e-33
1.40255719495006231368e-01 8.76268772291762977839e+07 1.44627230849953956604e+10 1.93471021397560551916e-33
1.40540127875625447951e-01 8.70990616458114832640e+07 1.43756240233495845795e+10 1.95829854874200274023e-33
1.40825112975163951878e-01 8.65746201759180426598e+07 1.42890494031736660004e+10 1.98217447616009661811e-33
1.41110675963083409545e-01 8.60532298419880717993e+07 1.42029961733316783905e+10 2.00634150261069789132e-33
1.41396818011216979238e-01 8.55351307491955906153e+07 1.41174610425824832916e+10 2.03080317722536584635e-33
1.41683540293773974073e-01 8.50200086054652780294e+07 1.40324410339770183563e+10 2.05556309240762737111e-33
1.41970843987344802484e-01 8.45080986954436600208e+07 1.39479329352815742493e+10 2.08062488436056719523e-33
1.42258730270905769943e-01 8.39990951596934646368e+07 1.38639338401218814850e+10 2.10599223362088066151e-33
1.42547200325823852918e-01 8.34934898608264476061e+07 1.37804403502610549927e+10 2.13166886559936679136e-33
1.42836255335861556093e-01 8.29907175041925609112e+07 1.36974496327568626404e+10 2.15765855112805562252e-33
1.43125896487181825112e-01 8.24907489917124360800e+07 1.36149588837651500702e+10 2.18396510701402934716e-33
1.43416124968352931557e-01 8.19940599215153753757e+07 1.35329648238436355591e+10 2.21059239659995743474e-33
1.43706941970353219151e-01 8.15003554078257083893e+07 1.34514644684358100891e+10 2.23754433033147403275e-33
1.43998348686576210786e-01 8.10095996289427280426e+07 1.33704548688068675995e+10 2.26482486633148043645e-33
1.44290346312835243703e-01 8.05217576264903247356e+07 1.32899331111803779602e+10 2.29243801098143694543e-33
1.44582936047368576515e-01 8.00367952847219854593e+07 1.32098963158956565857e+10 2.32038781950976897822e-33
1.44876119090844163173e-01 7.95549164914589077234e+07 1.31303413994041976929e+10 2.34867839658741036679e-33
1.45169896646364759984e-01 7.90758458601225912571e+07 1.30512655535440750122e+10 2.37731389693065899318e-33
1.45464269919472699577e-01 7.85995517853027433157e+07 1.29726660017587718964e+10 2.40629852591130268827e-33
1.45759240118154886900e-01 7.81262321369977891445e+07 1.28945397696217746735e+10 2.43563654017429079429e-33
1.46054808452847822986e-01 7.76558485502305775881e+07 1.28168839210715446472e+10 2.46533224826282104582e-33
