T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 4.69203014206702499390e+10 1.18749843850936513274e-31
1.00202778454699201194e-01 2.76355645861565768719e+08 4.66439457748086853027e+10 1.20181748922684065777e-31
1.00405968100415327049e-01 2.74729331598305225372e+08 4.63692164432103805542e+10 1.21630920065510767270e-31
1.00609569770955128987e-01 2.73112268846050798893e+08 4.60961041743643264771e+10 1.23097565474642681061e-31
1.00813584301816208666e-01 2.71501949077405869961e+08 4.58246022252869186401e+10 1.24581895855726704948e-31
1.01018012530190312570e-01 2.69903104078056693077e+08 4.55546991212088623047e+10 1.26084124455100501046e-31
1.01222855294966884721e-01 2.68315547561299920082e+08 4.52863835736475601196e+10 1.27604467090428076930e-31
1.01428113436736452857e-01 2.66734461415454685688e+08 4.50196491122321090698e+10 1.29143142181707083087e-31
1.01633787797794014618e-01 2.65164415042817622423e+08 4.47544846971892929077e+10 1.30700370782645221148e-31
1.01839879222142659643e-01 2.63602970118403017521e+08 4.44908817270708923340e+10 1.32276376612418111831e-31
1.02046388555496872486e-01 2.62050036693718731403e+08 4.42288316903771743774e+10 1.33871386087811381411e-31
1.02253316645286057573e-01 2.60507736667963296175e+08 4.39683239537092132568e+10 1.35485628355746988604e-31
1.02460664340658078042e-01 2.58973722158925354481e+08 4.37093502315502853394e+10 1.37119335326203622855e-31
1.02668432492482600282e-01 2.57447910617216259241e+08 4.34519023209330673218e+10 1.38772741705533407352e-31
1.02876621953354743799e-01 2.55932353121474236250e+08 4.31959699678115921021e+10 1.40446085030182044615e-31
1.03085233577598536781e-01 2.54424788741199940443e+08 4.29415451790703887939e+10 1.42139605700813039651e-31
1.03294268221270246766e-01 2.52925141773303925991e+08 4.26886200372970886230e+10 1.43853547016844342746e-31
1.03503726742162183161e-01 2.51437451001690268517e+08 4.24371825862953948975e+10 1.45588155211402623003e-31
1.03713609999806055662e-01 2.49955401973976790905e+08 4.21872271843214187622e+10 1.47343679486698785325e-31
1.03923918855476415946e-01 2.48483014020968019962e+08 4.19387441703004531860e+10 1.49120372049826526281e-31
1.04134654172194432431e-01 2.47020147716768115759e+08 4.16917240225836868286e+10 1.50918488148998423503e-31
1.04345816814731179312e-01 2.45564706962308138609e+08 4.14461593156213760376e+10 1.52738286110214741692e-31
1.04557407649611341927e-01 2.44118565760375469923e+08 4.12020407498610000610e+10 1.54580027374373888468e-31
1.04769427545116797229e-01 2.42681593746561616659e+08 4.09593591561144409180e+10 1.56443976534836255971e-31
1.04981877371289986089e-01 2.41251772895933598280e+08 4.07181073832185058594e+10 1.58330401375432843353e-31
1.05194757999937729687e-01 2.39832783263455808163e+08 4.04782745999550476074e+10 1.60239572908937555786e-31
1.05408070304634574055e-01 2.38418898064734220505e+08 4.02398557018903121948e+10 1.62171765416002632622e-31
1.05621815160726550964e-01 2.37015603232667714357e+08 4.00028400986576461792e+10 1.64127256484562328186e-31
1.05835993445334758389e-01 2.35619112111055284739e+08 3.97672209865465927124e+10 1.66106327049713012157e-31
1.06050606037358746692e-01 2.34231156718316316605e+08 3.95329898298282775879e+10 1.68109261434072119903e-31
1.06265653817480473786e-01 2.32853385423200905323e+08 3.93001364444050750732e+10 1.70136347388626966113e-31
1.06481137668167566424e-01 2.31480410836844146252e+08 3.90686560335682296753e+10 1.72187876134073487396e-31
1.06697058473677205970e-01 2.30117405900760084391e+08 3.88385386276674728394e+10 1.74264142402652511528e-31
1.06913417120059667242e-01 2.28762507673080056906e+08 3.86097761199943923950e+10 1.76365444480497040833e-31
1.07130214495161829591e-01 2.27415615342947840691e+08 3.83823605046514434814e+10 1.78492084250479689641e-31
1.07347451488631062677e-01 2.26076630555986464024e+08 3.81562838740954589844e+10 1.80644367235586659644e-31
1.07565128991918709800e-01 2.24745457355292916298e+08 3.79315384167401657104e+10 1.82822602642809297977e-31
1.07783247898283723876e-01 2.23422002124240189791e+08 3.77081164146159286499e+10 1.85027103407564908212e-31
1.08001809102796511586e-01 2.22106173530518174171e+08 3.74860102410854110718e+10 1.87258186238656951786e-31
1.08220813502342347312e-01 2.20797882470702081919e+08 3.72652123586147079468e+10 1.89516171663772143794e-31
1.08440261995625300551e-01 2.19497042016928374767e+08 3.70457153165977783203e+10 1.91801384075532178343e-31
1.08660155483171816382e-01 2.18205109623800754547e+08 3.68275102069739761353e+10 1.94114151778094237408e-31
1.08880494867334351450e-01 2.16918899661746621132e+08 3.66105913073122329712e+10 1.96454807034319397794e-31
1.09101281052295176477e-01 2.15641397999533742666e+08 3.63949499093126983643e+10 1.98823686113505038829e-31
1.09322514944070081633e-01 2.14372472071900904179e+08 3.61805774372407989502e+10 2.01221129339697562786e-31
1.09544197450511970882e-01 2.13109052394016802311e+08 3.59674683848467788696e+10 2.03647481140581070869e-31
1.09766329481314789396e-01 2.11854022922844260931e+08 3.57556143619239349365e+10 2.06103090096963561619e-31
1.09988911948017034637e-01 2.10607259239321917295e+08 3.55450071026846160889e+10 2.08588308992852550497e-31
1.10211945764005683768e-01 2.09365803653800457716e+08 3.53356412990308151245e+10 2.11103494866141436628e-31
1.10435431844519885147e-01 2.08133842811993539333e+08 3.51275074562188186646e+10 2.13649009059899435084e-31
1.10659371106654594308e-01 2.06907056181273221970e+08 3.49206004000375442505e+10 2.16225217274285918993e-31
1.10883764469364556882e-01 2.05689533523602038622e+08 3.47149108665139389038e+10 2.18832489619091054489e-31
1.11108612853467833559e-01 2.04477058878554582596e+08 3.45104338076353836060e+10 2.21471200666900407585e-31
1.11333917181649824646e-01 2.03273627313498079777e+08 3.43071601803218841553e+10 2.24141729506918686821e-31
1.11559678378466892168e-01 2.02076444594139188528e+08 3.41050837357277450562e+10 2.26844459799421880685e-31
1.11785897370350148505e-01 2.00886758041054457426e+08 3.39041969776866912842e+10 2.29579779830880485626e-31
1.12012575085609383807e-01 1.99703177280886083841e+08 3.37044938004058036804e+10 2.32348082569744278322e-31
1.12239712454436785238e-01 1.98526922066023856401e+08 3.35059668783397789001e+10 2.35149765722895551096e-31
1.12467310408910725616e-01 1.97357894840011566877e+08 3.33086089834997673035e+10 2.37985231792783991463e-31
1.12695369882999704703e-01 1.96194757449391573668e+08 3.31124142260503768921e+10 2.40854888135259671045e-31
1.12923891812565999060e-01 1.95039917762016475201e+08 3.29173743082883605957e+10 2.43759147018086540065e-31
1.13152877135369714368e-01 1.93890813687409281731e+08 3.27234834946009521484e+10 2.46698425680180699672e-31
1.13382326791072532424e-01 1.92749798325759738684e+08 3.25307336962751922607e+10 2.49673146391545907835e-31
1.13612241721241472026e-01 1.91614372489974796772e+08 3.23391193237852172852e+10 2.52683736513941438852e-31
1.13842622869352927406e-01 1.90485665043482393026e+08 3.21486336587417335510e+10 2.55730628562280895163e-31
1.14073471180796470748e-01 1.89363593386286020279e+08 3.19592700653554458618e+10 2.58814260266771079918e-31
