T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 4.12158514634344406128e+10 5.13174178662267496820e-34
1.00202778454699201194e-01 2.46042867784657210112e+08 4.09698085956497802734e+10 5.19403781409459275211e-34
1.00405968100415327049e-01 2.44575319495150625706e+08 4.07252332761546325684e+10 5.25709007359065982585e-34
1.00609569770955128987e-01 2.43116240397805094719e+08 4.04821170357568283081e+10 5.32090774522527004163e-34
1.00813584301816208666e-01 2.41663395649081766605e+08 4.02404536401077499390e+10 5.38550012055227417041e-34
1.01018012530190312570e-01 2.40220995194847822189e+08 4.00002326449129028320e+10 5.45087660391762549562e-34
1.01222855294966884721e-01 2.38788870764778345823e+08 3.97614437741481246948e+10 5.51704671382865556279e-34
1.01428113436736452857e-01 2.37362732355123966932e+08 3.95240810417929992676e+10 5.58402008433994672890e-34
1.01633787797794014618e-01 2.35946644466723829508e+08 3.92881343973262786865e+10 5.65180646645582118300e-34
1.01839879222142659643e-01 2.34538435231963872910e+08 3.90535959620943145752e+10 5.72041572955019994395e-34
1.02046388555496872486e-01 2.33138022759533703327e+08 3.88204579393347778320e+10 5.78985786280340504827e-34
1.02253316645286057573e-01 2.31747292840472787619e+08 3.85887106464943084717e+10 5.86014297665648652156e-34
1.02460664340658078042e-01 2.30364154668509006500e+08 3.83583464918257980347e+10 5.93128130428332900850e-34
1.02668432492482600282e-01 2.28988533021249681711e+08 3.81293579588045501709e+10 6.00328320308041404493e-34
1.02876621953354743799e-01 2.27622250315675109625e+08 3.79017357084888763428e+10 6.07615915617485292201e-34
1.03085233577598536781e-01 2.26263293657526582479e+08 3.76754724148313522339e+10 6.14991977395068158934e-34
1.03294268221270246766e-01 2.24911593993498027325e+08 3.74505608208378524780e+10 6.22457579559350055977e-34
1.03503726742162183161e-01 2.23570740772212296724e+08 3.72269900800656433105e+10 6.30013809065421075592e-34
1.03713609999806055662e-01 2.22235117237366735935e+08 3.70047549628282775879e+10 6.37661766063144074866e-34
1.03923918855476415946e-01 2.20908295454590022564e+08 3.67838466673736877441e+10 6.45402564057325553401e-34
1.04134654172194432431e-01 2.19590149389541417360e+08 3.65642565179841461182e+10 6.53237330069841198680e-34
1.04345816814731179312e-01 2.18278813790294706821e+08 3.63459777041938476562e+10 6.61167204803717467550e-34
1.04557407649611341927e-01 2.16975952684463560581e+08 3.61290017515093841553e+10 6.69193342809207520595e-34
1.04769427545116797229e-01 2.15681448199081629515e+08 3.59133203033103027344e+10 6.77316912651897260280e-34
1.04981877371289986089e-01 2.14393504989096611738e+08 3.56989267983212051392e+10 6.85539097082819663125e-34
1.05194757999937729687e-01 2.13115391598553121090e+08 3.54858114067226486206e+10 6.93861093210672855667e-34
1.05408070304634574055e-01 2.11842017276266545057e+08 3.52739693894463806152e+10 7.02284112676099512099e-34
1.05621815160726550964e-01 2.10578254925343304873e+08 3.50633911345210342407e+10 7.10809381828096851640e-34
1.05835993445334758389e-01 2.09320738245959490538e+08 3.48540703962750778198e+10 7.19438141902569124100e-34
1.06050606037358746692e-01 2.08071004338502258062e+08 3.46459993919365768433e+10 7.28171649203027971925e-34
1.06265653817480473786e-01 2.06830515508568793535e+08 3.44391688764280090332e+10 7.37011175283514650863e-34
1.06481137668167566424e-01 2.05594484627288997173e+08 3.42335743918007164001e+10 7.45958007133727944351e-34
1.06697058473677205970e-01 2.04367504741866648197e+08 3.40292068870588493347e+10 7.55013447366389246120e-34
1.06913417120059667242e-01 2.03147919351435691118e+08 3.38260589677074127197e+10 7.64178814406907588899e-34
1.07130214495161829591e-01 2.01935637185607254505e+08 3.36241233305218048096e+10 7.73455442685319815974e-34
1.07347451488631062677e-01 2.00730569184052735567e+08 3.34233927613377532959e+10 7.82844682830586805529e-34
1.07565128991918709800e-01 1.99532628443238526583e+08 3.32238601328945159912e+10 7.92347901867225391989e-34
1.07783247898283723876e-01 1.98341730164788275957e+08 3.30255184027297286987e+10 8.01966483414337051705e-34
1.08001809102796511586e-01 1.97157791604970723391e+08 3.28283606111247596741e+10 8.11701827887064656391e-34
1.08220813502342347312e-01 1.95980732024681329727e+08 3.26323798791000785828e+10 8.21555352700464465046e-34
1.08440261995625300551e-01 1.94810472641316562891e+08 3.24375694064587631226e+10 8.31528492475887179092e-34
1.08660155483171816382e-01 1.93648305274923026562e+08 3.22439211011838417053e+10 8.41622699249846849670e-34
1.08880494867334351450e-01 1.92491401109838694334e+08 3.20514297000740013123e+10 8.51839442685411164253e-34
1.09101281052295176477e-01 1.91342408316972583532e+08 3.18600872917570304871e+10 8.62180210286193338283e-34
1.09322514944070081633e-01 1.90201207397776603699e+08 3.16698860843592529297e+10 8.72646507612912084662e-34
1.09544197450511970882e-01 1.89065073329418390989e+08 3.14808210110298347473e+10 8.83239858502592360317e-34
1.09766329481314789396e-01 1.87936563285608649254e+08 3.12928844477442245483e+10 8.93961805290428442994e-34
1.09988911948017034637e-01 1.86815565090748637915e+08 3.11060688826534767151e+10 9.04813909034325246581e-34
1.10211945764005683768e-01 1.85699453602367907763e+08 3.09203694290511093140e+10 9.15797749742191087348e-34
