T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 2.19880986003947925568e+09 2.00671502913377876159e-29
1.00202778454699201194e-01 1.29975111038209069520e+07 2.18581234893565845490e+09 2.03095578082489601849e-29
1.00405968100415327049e-01 1.29207461149293165654e+07 2.17289160282072925568e+09 2.05548935611633960074e-29
1.00609569770955128987e-01 1.28444194955959450454e+07 2.16004718332513332367e+09 2.08031929225235702107e-29
1.00813584301816208666e-01 1.27684132448668796569e+07 2.14727877008026647568e+09 2.10544916920617571048e-29
1.01018012530190312570e-01 1.26929498678989335895e+07 2.13458582021236753464e+09 2.13088261019610937017e-29
1.01222855294966884721e-01 1.26180205696143992245e+07 2.12196779964275312424e+09 2.15662328220798838342e-29
1.01428113436736452857e-01 1.25433987404571380466e+07 2.10942440090229606628e+09 2.18267489652383805688e-29
1.01633787797794014618e-01 1.24692992360777985305e+07 2.09695510166621828079e+09 2.20904120925696051548e-29
1.01839879222142659643e-01 1.23956073639269266278e+07 2.08455949430229139328e+09 2.23572602189349480027e-29
1.02046388555496872486e-01 1.23223188684398084879e+07 2.07223717543385148048e+09 2.26273318184048880009e-29
1.02253316645286057573e-01 1.22495334993952196091e+07 2.05998764193445634842e+09 2.29006658298062258661e-29
1.02460664340658078042e-01 1.21771408255187142640e+07 2.04781050110893774033e+09 2.31773016623363387966e-29
1.02668432492482600282e-01 1.21051369403741694987e+07 2.03570536416856360435e+09 2.34572792012447114647e-29
1.02876621953354743799e-01 1.20336182583713531494e+07 2.02367174591019225121e+09 2.37406388135839293737e-29
1.03085233577598536781e-01 1.19624784447413068265e+07 2.01170926746545100212e+09 2.40274213540295656535e-29
1.03294268221270246766e-01 1.18917139160697683692e+07 1.99981755354938125610e+09 2.43176681707702392771e-29
1.03503726742162183161e-01 1.18215145348437502980e+07 1.98799603901453757286e+09 2.46114211114696159407e-29
1.03713609999806055662e-01 1.17515833927816655487e+07 1.97624445562175583839e+09 2.49087225292996425500e-29
1.03923918855476415946e-01 1.16821094365491326898e+07 1.96456234618520665169e+09 2.52096152890468173824e-29
1.04134654172194432431e-01 1.16130860822184514254e+07 1.95294926010298824310e+09 2.55141427732926057536e-29
1.04345816814731179312e-01 1.15444147598873488605e+07 1.94140484534310078621e+09 2.58223488886679731621e-29
1.04557407649611341927e-01 1.14761835453395042568e+07 1.92992866179776120186e+09 2.61342780721840509801e-29
1.04769427545116797229e-01 1.14083862821364980191e+07 1.91852027551562476158e+09 2.64499752976388029674e-29
1.04981877371289986089e-01 1.13409280779293980449e+07 1.90717934743769526482e+09 2.67694860821012256291e-29
1.05194757999937729687e-01 1.12739819019886832684e+07 1.89590536553570652008e+09 2.70928564924739203944e-29
1.05408070304634574055e-01 1.12072785245757773519e+07 1.88469808701113080978e+09 2.74201331521350969971e-29
1.05621815160726550964e-01 1.11410758002244178206e+07 1.87355701121090650558e+09 2.77513632476602434768e-29
1.05835993445334758389e-01 1.10751957065097782761e+07 1.86248181550439667702e+09 2.80865945356259178749e-29
1.06050606037358746692e-01 1.10097196341066434979e+07 1.85147209587029004097e+09 2.84258753494947031375e-29
1.06265653817480473786e-01 1.09447250349621009082e+07 1.84052737083532786369e+09 2.87692546065843071896e-29
1.06481137668167566424e-01 1.08799586622500009835e+07 1.82964741217307782173e+09 2.91167818151196871391e-29
1.06697058473677205970e-01 1.08156636330361757427e+07 1.81883174854004168510e+09 2.94685070813717905426e-29
