T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 4.31435320616056518555e+10 1.63476794168073786257e-32
1.00202778454699201194e-01 2.52612609782090604305e+08 4.28909194518235626221e+10 1.65442238072840530542e-32
1.00405968100415327049e-01 2.51134802515521049500e+08 4.26397846493080444336e+10 1.67431312055289589965e-32
1.00609569770955128987e-01 2.49665348685348838568e+08 4.23901193006226959229e+10 1.69444300214038519470e-32
1.00813584301816208666e-01 2.48201955927991658449e+08 4.21419173446947021484e+10 1.71481490063348231830e-32
1.01018012530190312570e-01 2.46748950748103260994e+08 4.18951683939466018677e+10 1.73543172574186927004e-32
1.01222855294966884721e-01 2.45306163932074666023e+08 4.16498622300145263672e+10 1.75629642215790524542e-32
1.01428113436736452857e-01 2.43869191471325546503e+08 4.14059930385431976318e+10 1.77741196997719982183e-32
1.01633787797794014618e-01 2.42442211829682439566e+08 4.11635508267135162354e+10 1.79878138512426475678e-32
1.01839879222142659643e-01 2.41022996603168278933e+08 4.09225278301103515625e+10 1.82040771978328818882e-32
1.02046388555496872486e-01 2.39611464367941856384e+08 4.06829163657424087524e+10 1.84229406283405204179e-32
1.02253316645286057573e-01 2.38209556213095188141e+08 4.04447068095293121338e+10 1.86444354029313139366e-32
1.02460664340658078042e-01 2.36815126166094869375e+08 4.02078916833632202148e+10 1.88685931576039086310e-32
1.02668432492482600282e-01 2.35428099530500262976e+08 3.99724635838327178955e+10 1.90954459087078978239e-32
1.02876621953354743799e-01 2.34050352803965926170e+08 3.97384132310287551880e+10 1.93250260575173563649e-32
1.03085233577598536781e-01 2.32679819272635549307e+08 3.95057334117561187744e+10 1.95573663948584235404e-32
1.03294268221270246766e-01 2.31316430465563029051e+08 3.92744169812905578613e+10 1.97925001057925301225e-32
1.03503726742162183161e-01 2.29963880998663336039e+08 3.90444531002918930054e+10 2.00304607743566352754e-32
1.03713609999806055662e-01 2.28616396636922746897e+08 3.88158367036549682617e+10 2.02712823883596878256e-32
1.03923918855476415946e-01 2.27277654243313789368e+08 3.85885590494116516113e+10 2.05149993442372058390e-32
1.04134654172194432431e-01 2.25947527210535168648e+08 3.83626115222011184692e+10 2.07616464519643385130e-32
