1.258925e-08   6.765253e+04
1.584893e-08   4.813706e+04
1.995262e-08   3.425115e+04
2.511886e-08   2.437086e+04
3.162278e-08   1.734069e+04
3.981072e-08   1.233849e+04
5.011872e-08   8.779252e+03
6.309573e-08   6.246735e+03
7.943282e-08   4.444764e+03
1.000000e-07   3.162600e+03
1.259000e-07   2.250100e+03
1.585000e-07   1.610000e+03
1.995000e-07   1.134800e+03
2.512000e-07   8.122100e+02
3.162000e-07   5.969200e+02
3.981000e-07   4.724700e+02
5.012000e-07   4.405700e+02
6.310000e-07   7.146900e+02
7.943000e-07   1.157900e+03
1.000000e-06   1.022800e+03
1.259000e-06   1.446800e+03
1.585000e-06   2.089400e+03
1.995000e-06   3.155600e+03
2.512000e-06   5.023800e+03
3.162000e-06   8.437500e+03
3.981000e-06   1.450800e+04
5.012000e-06   2.183100e+04
6.310000e-06   7.851400e+04
7.943000e-06   8.391300e+04
1.000000e-05   8.913900e+04
1.259000e-05   9.414600e+04
1.585000e-05   9.891800e+04
1.995000e-05   1.034000e+05
2.512000e-05   1.076000e+05
3.162000e-05   1.115300e+05
3.981000e-05   1.155100e+05
5.012000e-05   1.202800e+05
6.310000e-05   1.266400e+05
7.943000e-05   1.263900e+05
1.000000e-04   1.281400e+05
1.258925e-04   1.299140e+05
1.584893e-04   1.317125e+05
1.995262e-04   1.335359e+05
2.511886e-04   1.353845e+05
3.162278e-04   1.372588e+05
3.981072e-04   1.391590e+05
5.011872e-04   1.410855e+05
6.309573e-04   1.430386e+05
7.943282e-04   1.450189e+05
