1.258925e-08   1.363990e+04
1.584893e-08   9.656307e+03
1.995262e-08   6.836142e+03
2.511886e-08   4.839618e+03
3.162278e-08   3.426187e+03
3.981072e-08   2.425555e+03
5.011872e-08   1.717161e+03
6.309573e-08   1.215657e+03
7.943282e-08   8.606193e+02
1.000000e-07   5.156500e+04
1.259000e-07   5.891500e+04
1.585000e-07   6.798200e+04
1.995000e-07   7.911800e+04
2.512000e-07   9.313700e+04
3.162000e-07   1.403100e+05
3.981000e-07   1.653100e+05
5.012000e-07   2.615600e+05
6.310000e-07   2.474600e+05
7.943000e-07   2.151000e+05
1.000000e-06   2.172400e+05
1.259000e-06   2.624300e+05
1.585000e-06   2.677900e+05
1.995000e-06   2.817900e+05
2.512000e-06   3.084600e+05
3.162000e-06   3.875700e+05
3.981000e-06   4.314700e+05
5.012000e-06   5.382700e+05
6.310000e-06   6.669000e+05
7.943000e-06   8.120600e+05
1.000000e-05   1.030300e+06
1.259000e-05   1.684200e+06
1.585000e-05   1.930100e+06
1.995000e-05   1.947500e+06
2.512000e-05   1.924600e+06
3.162000e-05   1.897600e+06
3.981000e-05   1.824700e+06
5.012000e-05   1.968600e+06
6.310000e-05   2.076900e+06
7.943000e-05   2.114400e+06
1.000000e-04   2.126600e+06
1.258925e-04   2.138868e+06
1.584893e-04   2.151208e+06
1.995262e-04   2.163618e+06
2.511886e-04   2.176100e+06
3.162278e-04   2.188654e+06
3.981072e-04   2.201281e+06
5.011872e-04   2.213980e+06
6.309573e-04   2.226753e+06
7.943282e-04   2.239599e+06
