1.258925e-08   3.857945e+05
1.584893e-08   2.731216e+05
1.995262e-08   1.933553e+05
2.511886e-08   1.368851e+05
3.162278e-08   9.690721e+04
3.981072e-08   6.860505e+04
5.011872e-08   4.856865e+04
6.309573e-08   3.438397e+04
7.943282e-08   2.434199e+04
1.000000e-07   8.009600e+04
1.259000e-07   1.198500e+05
1.585000e-07   4.666100e+05
1.995000e-07   6.152200e+05
2.512000e-07   2.944800e+05
3.162000e-07   2.385000e+05
3.981000e-07   2.020200e+05
5.012000e-07   2.616500e+05
6.310000e-07   5.614300e+05
7.943000e-07   8.199200e+05
1.000000e-06   9.432200e+05
1.259000e-06   9.957900e+05
1.585000e-06   1.054600e+06
1.995000e-06   1.350500e+06
2.512000e-06   1.829300e+06
3.162000e-06   1.969600e+06
3.981000e-06   2.044000e+06
5.012000e-06   2.132300e+06
6.310000e-06   2.216900e+06
7.943000e-06   2.271500e+06
1.000000e-05   2.271000e+06
1.259000e-05   2.089300e+06
1.585000e-05   2.184600e+06
1.995000e-05   2.252900e+06
2.512000e-05   2.261300e+06
3.162000e-05   2.252400e+06
3.981000e-05   2.238200e+06
5.012000e-05   2.221700e+06
6.310000e-05   2.212600e+06
7.943000e-05   2.199000e+06
1.000000e-04   2.189400e+06
1.258925e-04   2.179843e+06
1.584893e-04   2.170328e+06
1.995262e-04   2.160855e+06
2.511886e-04   2.151423e+06
3.162278e-04   2.142032e+06
3.981072e-04   2.132682e+06
5.011872e-04   2.123373e+06
6.309573e-04   2.114105e+06
7.943282e-04   2.104877e+06
