1.258925e-08   3.192665e+05
1.584893e-08   2.260234e+05
1.995262e-08   1.600123e+05
2.511886e-08   1.132800e+05
3.162278e-08   8.019611e+04
3.981072e-08   5.677450e+04
5.011872e-08   4.019327e+04
6.309573e-08   2.845465e+04
7.943282e-08   2.014435e+04
1.000000e-07   5.434500e+04
1.259000e-07   5.835900e+04
1.585000e-07   6.037700e+04
1.995000e-07   5.961000e+04
2.512000e-07   1.034700e+05
3.162000e-07   1.323700e+05
3.981000e-07   5.909300e+05
5.012000e-07   1.810600e+06
6.310000e-07   1.484900e+06
7.943000e-07   1.406900e+06
1.000000e-06   1.479200e+06
1.259000e-06   1.590600e+06
1.585000e-06   1.769700e+06
1.995000e-06   1.961400e+06
2.512000e-06   1.986100e+06
3.162000e-06   2.029400e+06
3.981000e-06   2.075700e+06
5.012000e-06   2.129100e+06
6.310000e-06   2.179100e+06
7.943000e-06   2.222600e+06
1.000000e-05   2.254500e+06
1.259000e-05   2.271900e+06
1.585000e-05   2.274700e+06
1.995000e-05   2.258900e+06
2.512000e-05   2.221300e+06
3.162000e-05   2.151400e+06
3.981000e-05   1.943400e+06
5.012000e-05   2.097500e+06
6.310000e-05   2.202000e+06
7.943000e-05   2.238500e+06
1.000000e-04   2.253600e+06
1.258925e-04   2.268800e+06
1.584893e-04   2.284102e+06
1.995262e-04   2.299507e+06
2.511886e-04   2.315016e+06
3.162278e-04   2.330630e+06
3.981072e-04   2.346349e+06
5.011872e-04   2.362174e+06
6.309573e-04   2.378105e+06
7.943282e-04   2.394145e+06
