1.258925e-08   7.066375e+04
1.584893e-08   5.003643e+04
1.995262e-08   3.543039e+04
2.511886e-08   2.508797e+04
3.162278e-08   1.776459e+04
3.981072e-08   1.257896e+04
5.011872e-08   8.907058e+03
6.309573e-08   6.307015e+03
7.943282e-08   4.465946e+03
1.000000e-07   3.162300e+03
1.259000e-07   2.239000e+03
1.585000e-07   1.587900e+03
1.995000e-07   1.153100e+03
2.512000e-07   1.308200e+03
3.090000e-07   9.460600e+03
3.890000e-07   1.939500e+03
4.898000e-07   1.704200e+03
6.166000e-07   1.884600e+03
7.762000e-07   2.287400e+03
9.772000e-07   2.908000e+03
1.000000e-06   1.958200e+03
1.259000e-06   2.655600e+03
1.585000e-06   3.774700e+03
1.995000e-06   5.701500e+03
2.512000e-06   9.154800e+03
3.162000e-06   1.540700e+04
3.981000e-06   9.816000e+04
5.012000e-06   1.034600e+05
6.310000e-06   1.084700e+05
7.943000e-06   1.134900e+05
1.000000e-05   1.182700e+05
1.259000e-05   1.227700e+05
1.585000e-05   1.269600e+05
1.995000e-05   1.310600e+05
2.512000e-05   1.352100e+05
3.162000e-05   1.397800e+05
3.981000e-05   1.445800e+05
5.012000e-05   1.498600e+05
6.310000e-05   1.483300e+05
7.943000e-05   1.473500e+05
1.258925e-04   1.454084e+05
1.584893e-04   1.444472e+05
1.995262e-04   1.434925e+05
2.511886e-04   1.425440e+05
3.162278e-04   1.416018e+05
3.981072e-04   1.406658e+05
5.011872e-04   1.397361e+05
6.309573e-04   1.388124e+05
7.943282e-04   1.378949e+05
