  1.2589e-08  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  1.5849e-08  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  1.9953e-08  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  2.5119e-08  1.9843e+18  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  1.9843e+18
  3.1623e-08  1.5764e+18  0.0000e+00  4.5316e+13  0.0000e+00  8.6457e+21  0.0000e+00  7.9811e+20  0.0000e+00  0.0000e+00  9.4454e+21
  3.9811e-08  1.2521e+18  2.7232e+21  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  2.2262e+20  2.9471e+21
  5.0119e-08  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00
  6.3096e-08  5.0622e+18  0.0000e+00  0.0000e+00  5.8495e+21  1.4931e+22  0.0000e+00  1.0456e+21  0.0000e+00  0.0000e+00  2.1831e+22
  7.9433e-08  8.0426e+18  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.1532e+20  0.0000e+00  0.0000e+00  4.2336e+20
  1.0000e-07  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  1.2195e+21  0.0000e+00  0.0000e+00  6.4919e+18  7.6758e+19  1.3028e+21
  1.2589e-07  2.3672e+19  0.0000e+00  3.4943e+13  0.0000e+00  3.2138e+21  1.4483e+21  1.6975e+20  0.0000e+00  6.0971e+19  4.9165e+21
  1.5849e-07  9.3997e+18  4.9718e+20  0.0000e+00  1.5437e+21  2.4443e+20  0.0000e+00  3.1841e+20  0.0000e+00  4.8420e+19  2.6616e+21
  1.9953e-07  7.7659e+19  0.0000e+00  6.4203e+13  0.0000e+00  6.2232e+20  0.0000e+00  2.2212e+20  0.0000e+00  3.1423e+19  9.5352e+20
  2.5119e-07  5.3454e+19  0.0000e+00  0.0000e+00  6.9620e+20  3.1532e+19  5.7181e+20  8.5065e+19  7.2122e+18  4.9912e+19  1.4952e+21
  3.1623e-07  8.4931e+19  1.6385e+20  1.1689e+14  0.0000e+00  8.1323e+19  0.0000e+00  1.3516e+20  0.0000e+00  0.0000e+00  4.6526e+20
  3.9811e-07  1.9794e+20  0.0000e+00  2.6225e+14  3.7340e+20  7.3545e+18  3.1604e+20  1.4377e+20  1.0836e+19  0.0000e+00  1.0493e+21
  5.0119e-07  2.3285e+20  5.7041e+19  0.0000e+00  0.0000e+00  4.2590e+17  2.1286e+20  3.4786e+19  1.7385e+19  1.5314e+19  5.7065e+20
  6.3096e-07  7.0675e+19  1.9290e+19  4.5478e+14  0.0000e+00  2.2553e+17  1.2025e+20  8.5498e+19  0.0000e+00  0.0000e+00  2.9594e+20
  7.9433e-07  5.6143e+19  0.0000e+00  9.5554e+14  1.6501e+20  7.9229e+15  0.0000e+00  0.0000e+00  1.8608e+19  7.8925e+18  2.4766e+20
  1.0000e-06  4.4598e+19  3.6032e+18  0.0000e+00  0.0000e+00  4.1958e+15  0.0000e+00  3.4872e+19  2.0850e+19  2.0498e+19  1.2443e+20
  1.2589e-06  0.0000e+00  5.0427e+17  1.5290e+15  8.1339e+19  3.4365e+13  3.3873e+19  3.7393e+19  0.0000e+00  3.7673e+18  1.5688e+20
  1.5849e-06  7.8567e+19  3.2892e+16  0.0000e+00  0.0000e+00  1.0332e+09  1.1788e+19  2.8285e+19  1.5337e+19  9.1816e+18  1.4319e+20
  1.9953e-06  5.0158e+19  0.0000e+00  2.3245e+15  3.4190e+19  2.9998e-03  0.0000e+00  2.6975e+19  0.0000e+00  4.3056e+18  1.1563e+20
  2.5119e-06  2.8575e+19  1.8696e+15  4.1730e+15  1.6529e+19  1.5883e-03  2.5953e+18  2.1423e+19  9.3604e+18  3.2627e+18  8.1752e+19
  3.1623e-06  1.4263e+19  4.6744e+15  6.9326e+15  0.0000e+00  0.0000e+00  6.0481e+17  7.5047e+18  6.1143e+18  1.5333e+18  3.0032e+19
