T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 4.00907731564983444214e+10 2.55058234869899720317e-34
1.00202778454699201194e-01 2.39395443459743976593e+08 3.98513777130385971069e+10 2.58154921245068734200e-34
1.00405968100415327049e-01 2.37967134856790602207e+08 3.96134105781818084717e+10 2.61289204717903919914e-34
1.00609569770955128987e-01 2.36547071512727469206e+08 3.93768635066690826416e+10 2.64461541756097365275e-34
1.00813584301816208666e-01 2.35133078932098269463e+08 3.91417304277369842529e+10 2.67672394369306254551e-34
1.01018012530190312570e-01 2.33729253259576618671e+08 3.89080011744774093628e+10 2.70922230176435422240e-34
1.01222855294966884721e-01 2.32335430719870090485e+08 3.86756657437575378418e+10 2.74211522473744444057e-34
1.01428113436736452857e-01 2.30947437205094039440e+08 3.84447183065524444580e+10 2.77540750303772080759e-34
1.01633787797794014618e-01 2.29569227326246559620e+08 3.82151490792261962891e+10 2.80910398525101295781e-34
1.01839879222142659643e-01 2.28198687872303098440e+08 3.79869503913538894653e+10 2.84320957882974040986e-34
1.02046388555496872486e-01 2.26835739125991702080e+08 3.77601146522278976440e+10 2.87772925080758376400e-34
1.02253316645286057573e-01 2.25482215858441501856e+08 3.75346324363694534302e+10 2.91266802852287039525e-34
1.02460664340658078042e-01 2.24136083741188913584e+08 3.73104963526282653809e+10 2.94803100035074135468e-34
1.02668432492482600282e-01 2.22797269547436088324e+08 3.70876990830808258057e+10 2.98382331644414780234e-34
1.02876621953354743799e-01 2.21467546379777222872e+08 3.68662315367010498047e+10 3.02005018948396862396e-34
1.03085233577598536781e-01 2.20144955727206677198e+08 3.66460865809738464355e+10 3.05671689543809570784e-34
1.03294268221270246766e-01 2.18829430366910427809e+08 3.64272571506069335938e+10 3.09382877432980547537e-34
1.03503726742162183161e-01 2.17524462637437254190e+08 3.62097326879694976807e+10 3.13139123101549962795e-34
1.03713609999806055662e-01 2.16224587637670665979e+08 3.59935081003318252563e+10 3.16940973597177619472e-34
1.03923918855476415946e-01 2.14933280791501849890e+08 3.57785748195403213501e+10 3.20788982609216444228e-34
1.04134654172194432431e-01 2.13650419429435282946e+08 3.55649244001108856201e+10 3.24683710549349200069e-34
1.04345816814731179312e-01 2.12374188712535619736e+08 3.53525502113983535767e+10 3.28625724633198384657e-34
1.04557407649611341927e-01 2.11106207618020981550e+08 3.51414440037803344727e+10 3.32615598962940660506e-34
1.04769427545116797229e-01 2.09846361419263005257e+08 3.49315976423610687256e+10 3.36653914610910122594e-34
1.04981877371289986089e-01 2.08592903303795069456e+08 3.47230047390572738647e+10 3.40741259704224914126e-34
1.05194757999937729687e-01 2.07349013343901693821e+08 3.45156557257133712769e+10 3.44878229510439114842e-34
1.05408070304634574055e-01 2.06109738490707635880e+08 3.43095459872226600647e+10 3.49065426524234142352e-34
1.05621815160726550964e-01 2.04879819758387386799e+08 3.41046661674642715454e+10 3.53303460555162068143e-34
1.05835993445334758389e-01 2.03655981899507194757e+08 3.39010101855647659302e+10 3.57592948816458809213e-34
1.06050606037358746692e-01 2.02439720382598847151e+08 3.36985704651821670532e+10 3.61934516014925997960e-34
1.06265653817480473786e-01 2.01232457895495563745e+08 3.34973380072866706848e+10 3.66328794441915057463e-34
1.06481137668167566424e-01 2.00029536838914781809e+08 3.32973084704477577209e+10 3.70776424065408222171e-34
1.06697058473677205970e-01 1.98835425907229959965e+08 3.30984730445405273438e+10 3.75278052623220879601e-34
1.06913417120059667242e-01 1.97648513397129356861e+08 3.29008245311433982849e+10 3.79834335717338318915e-34
1.07130214495161829591e-01 1.96468710471995443106e+08 3.27043558206714019775e+10 3.84445936909386544249e-34
1.07347451488631062677e-01 1.95295930446049243212e+08 3.25090598902253532410e+10 3.89113527817278163701e-34
1.07565128991918709800e-01 1.94130088732510179281e+08 3.23149298014928436279e+10 3.93837788213017274630e-34
1.07783247898283723876e-01 1.92971102793335556984e+08 3.21219586986995086670e+10 3.98619406121702431772e-34
1.08001809102796511586e-01 1.91818892090062826872e+08 3.19301398066094474792e+10 4.03459077921724961256e-34
1.08220813502342347312e-01 1.90673378035124570131e+08 3.17394664285743217468e+10 4.08357508446185071762e-34
1.08440261995625300551e-01 1.89534483945011287928e+08 3.15499319446293106079e+10 4.13315411085543723776e-34
1.08660155483171816382e-01 1.88403466617511928082e+08 3.13615284780117988586e+10 4.18333507891515688023e-34
1.08880494867334351450e-01 1.87277573817697256804e+08 3.11742509041941032410e+10 4.23412529682222438266e-34
1.09101281052295176477e-01 1.86159381957191675901e+08 3.09880915222369117737e+10 4.28553216148628997513e-34
1.09322514944070081633e-01 1.85048774734857648611e+08 3.08030427475020523071e+10 4.33756315962266790303e-34
1.09544197450511970882e-01 1.83943100912478595972e+08 3.06190996465895729065e+10 4.39022586884270041254e-34
1.09766329481314789396e-01 1.82844848357521742582e+08 3.04362547982320518494e+10 4.44352795875726489612e-34
1.09988911948017034637e-01 1.81753907895439177752e+08 3.02545008903366127014e+10 4.49747719209376203564e-34
1.10211945764005683768e-01 1.80667725477128267288e+08 3.00738331648594856262e+10 4.55208142582667987959e-34
