T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 4.75257653206844100952e+10 2.96866025531178522954e-32
1.00202778454699201194e-01 2.77543302478583633900e+08 4.72482220182058258057e+10 3.00430566251309651396e-32
1.00405968100415327049e-01 2.75923883496053636074e+08 4.69722981347097702026e+10 3.04037907111620545720e-32
1.00609569770955128987e-01 2.74313592992336988449e+08 4.66979845417174301147e+10 3.07688562018845386302e-32
1.00813584301816208666e-01 2.72709912671110391617e+08 4.64252746290463180542e+10 3.11383051050223708869e-32
1.01018012530190312570e-01 2.71117596621560215950e+08 4.61541570324247589111e+10 3.15121900527580321503e-32
1.01222855294966884721e-01 2.69536459438669502735e+08 4.58846205729860916138e+10 3.18905643092311193948e-32
1.01428113436736452857e-01 2.67961662544667124748e+08 4.56166589104414215088e+10 3.22734817781259390399e-32
1.01633787797794014618e-01 2.66397797566588908434e+08 4.53502611128748321533e+10 3.26609970103501244165e-32
1.01839879222142659643e-01 2.64842416378356844187e+08 4.50854186964964752197e+10 3.30531652118068555920e-32
1.02046388555496872486e-01 2.63295429898088306189e+08 4.48221232665983886719e+10 3.34500422512584646561e-32
1.02253316645286057573e-01 2.61758971497147291899e+08 4.45603642951012420654e+10 3.38516846682857453119e-32
1.02460664340658078042e-01 2.60230683500107944012e+08 4.43001336116011352539e+10 3.42581496813424631821e-32
1.02668432492482600282e-01 2.58710484199241042137e+08 4.40414231274018936157e+10 3.46694951959064845488e-32
1.02876621953354743799e-01 2.57200436069860339165e+08 4.37842226913320312500e+10 3.50857798127291602018e-32
1.03085233577598536781e-01 2.55698268410116046667e+08 4.35285244229219131470e+10 3.55070628361831395545e-32
1.03294268221270246766e-01 2.54203906336628109217e+08 4.32743205165852813721e+10 3.59334042827108264552e-32
1.03503726742162183161e-01 2.52721410448325306177e+08 4.30215991061369552612e+10 3.63648648893743306071e-32
1.03713609999806055662e-01 2.51244435532836705446e+08 4.27703546706041183472e+10 3.68015061225081024181e-32
1.03923918855476415946e-01 2.49777022698156923056e+08 4.25205776479059600830e+10 3.72433901864746016042e-32
1.04134654172194432431e-01 2.48319033241231441498e+08 4.22722586146647262573e+10 3.76905800325268366966e-32
1.04345816814731179312e-01 2.46868361370157182217e+08 4.20253902532945709229e+10 3.81431393677753779168e-32
1.04557407649611341927e-01 2.45426892248181968927e+08 4.17799633610463867188e+10 3.86011326642646056478e-32
1.04769427545116797229e-01 2.43994496207091629505e+08 4.15359688648392944336e+10 3.90646251681568753065e-32
1.04981877371289986089e-01 2.42569145584177672863e+08 4.12933997192551193237e+10 3.95336829090273464798e-32
1.05194757999937729687e-01 2.41154541791407048702e+08 4.10522451774637145996e+10 4.00083727092708611984e-32
1.05408070304634574055e-01 2.39744927827658325434e+08 4.08125002496360549927e+10 4.04887621936209917743e-32
1.05621815160726550964e-01 2.38345821180002957582e+08 4.05741544284560546875e+10 4.09749197987835626799e-32
1.05835993445334758389e-01 2.36953415346510142088e+08 4.03372010131095428467e+10 4.14669147831866389414e-32
1.06050606037358746692e-01 2.35569453264859348536e+08 4.01016315598446807861e+10 4.19648172368463351331e-32
1.06265653817480473786e-01 2.34195594091585427523e+08 3.98674359657530975342e+10 4.24686980913520467506e-32
1.06481137668167566424e-01 2.32826420647965580225e+08 3.96346095451051330566e+10 4.29786291299711696460e-32
1.06697058473677205970e-01 2.31467136935692429543e+08 3.94031424081694412231e+10 4.34946829978751522053e-32
1.06913417120059667242e-01 2.30115870496043056250e+08 3.91730265376734008789e+10 4.40169332124885114649e-32
1.07130214495161829591e-01 2.28772521138237476349e+08 3.89442540165351638794e+10 4.45454541739617984575e-32
1.07347451488631062677e-01 2.27436991122448444366e+08 3.87168170254127120972e+10 4.50803211757709322151e-32
1.07565128991918709800e-01 2.26109185101057231426e+08 3.84907078403116531372e+10 4.56216104154431815942e-32
1.07783247898283723876e-01 2.24789010061710298061e+08 3.82659188302499465942e+10 4.61693990054117490786e-32
1.08001809102796511586e-01 2.23476375271606057882e+08 3.80424424549783401489e+10 4.67237649840015566246e-32
1.08220813502342347312e-01 2.22171192222292780876e+08 3.78202712627560501099e+10 4.72847873265461185980e-32
1.08440261995625300551e-01 2.20873374576574027538e+08 3.75993978881794738770e+10 4.78525459566387149380e-32
1.08660155483171816382e-01 2.19584390124292194843e+08 3.73798134980551834106e+10 4.84271217575180342341e-32
1.08880494867334351450e-01 2.18301034282242208719e+08 3.71615124637729415894e+10 4.90085965835903612973e-32
1.09101281052295176477e-01 2.17026312955639839172e+08 3.69444861508172988892e+10 4.95970532720904494874e-32
1.09322514944070081633e-01 2.15760094035132110119e+08 3.67287260567821655273e+10 5.01925756548825940478e-32
1.09544197450511970882e-01 2.14499289305782526731e+08 3.65142267674763793945e+10 5.07952485704032639528e-32
1.09766329481314789396e-01 2.13246802512077003717e+08 3.63009799649643020630e+10 5.14051578757471041055e-32
1.09988911948017034637e-01 2.12002509676671624184e+08 3.60889774552876281738e+10 5.20223904588976544439e-32
1.10211945764005683768e-01 2.10763434612912803888e+08 3.58782140206747131348e+10 5.26470342511053805488e-32
1.10435431844519885147e-01 2.09533792924557507038e+08 3.56686802277501525879e+10 5.32791782394148768518e-32
1.10659371106654594308e-01 2.08309236233489185572e+08 3.54603709915166625977e+10 5.39189124793404323188e-32
1.10883764469364556882e-01 2.07093883002239227295e+08 3.52532771085144271851e+10 5.45663281076971293146e-32
1.11108612853467833559e-01 2.05883489671532511711e+08 3.50473936188428955078e+10 5.52215173555821769903e-32
1.11333917181649824646e-01 2.04682079748571097851e+08 3.48427115390943222046e+10 5.58845735615152810985e-32
