T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 4.59972046776278076172e+10 4.58677566188538336775e-34
1.00202778454699201194e-01 2.75271702974664211273e+08 4.57219329746531448364e+10 4.64252571314752293615e-34
1.00405968100415327049e-01 2.73625716455463111401e+08 4.54483072581976852417e+10 4.69895337696629628548e-34
1.00609569770955128987e-01 2.71989254277236640453e+08 4.51763180039204483032e+10 4.75606688933443602236e-34
1.00813584301816208666e-01 2.70359815789979159832e+08 4.49059581881304702759e+10 4.81387458634834810076e-34
1.01018012530190312570e-01 2.68742110464130282402e+08 4.46372160776663436890e+10 4.87238490542469530343e-34
1.01222855294966884721e-01 2.67135949525385409594e+08 4.43700801281409606934e+10 4.93160638653198156169e-34
1.01428113436736452857e-01 2.65536533247647553682e+08 4.41045435948933105469e+10 4.99154767343699171546e-34
1.01633787797794014618e-01 2.63948408196051388979e+08 4.38405951866972579956e+10 5.05221751496636553606e-34
1.01839879222142659643e-01 2.62369144277293801308e+08 4.35782260424199676514e+10 5.11362476628364555998e-34
1.02046388555496872486e-01 2.60798649484944671392e+08 4.33174273929350204468e+10 5.17577839018161228150e-34
1.02253316645286057573e-01 2.59239032922852784395e+08 4.30581883600121688843e+10 5.23868745839057639212e-34
1.02460664340658078042e-01 2.57687955301659524441e+08 4.28005004047105102539e+10 5.30236115290236634961e-34
1.02668432492482600282e-01 2.56145332093390583992e+08 4.25443550726171188354e+10 5.36680876731059629149e-34
1.02876621953354743799e-01 2.54613201432470172644e+08 4.22897418711846466064e+10 5.43203970816705007821e-34
1.03085233577598536781e-01 2.53089311301374435425e+08 4.20366525598832702637e+10 5.49806349635467924186e-34
1.03294268221270246766e-01 2.51573584089768022299e+08 4.17850789757935028076e+10 5.56488976847716694424e-34
1.03503726742162183161e-01 2.50070034327200025320e+08 4.15350089414663009644e+10 5.63252827826555828610e-34
1.03713609999806055662e-01 2.48572379063039034605e+08 4.12864365624032592773e+10 5.70098889800184321450e-34
1.03923918855476415946e-01 2.47084613365747988224e+08 4.10393519490375137329e+10 5.77028161995982815522e-34
1.04134654172194432431e-01 2.45606595823589563370e+08 4.07937453532139205933e+10 5.84041655786364447122e-34
1.04345816814731179312e-01 2.44136239787070453167e+08 4.05496091134268493652e+10 5.91140394836389374691e-34
1.04557407649611341927e-01 2.42675406032499849796e+08 4.03069337073943481445e+10 5.98325415253176174894e-34
1.04769427545116797229e-01 2.41223962298934012651e+08 4.00657097450954132080e+10 6.05597765737129777885e-34
1.04981877371289986089e-01 2.39779900231334120035e+08 3.98259298448640823364e+10 6.12958507735002277697e-34
1.05194757999937729687e-01 2.38346875015798896551e+08 3.95875829698482818604e+10 6.20408715594827756960e-34
1.05408070304634574055e-01 2.36919192777783095837e+08 3.93506637770704956055e+10 6.27949476722718553252e-34
1.05621815160726550964e-01 2.35502302936564266682e+08 3.91151614741339340210e+10 6.35581891741590705632e-34
1.05835993445334758389e-01 2.34092440327749878168e+08 3.88810690338061828613e+10 6.43307074651805581041e-34
1.06050606037358746692e-01 2.32691323615056961775e+08 3.86483777101911239624e+10 6.51126152993757786571e-34
1.06265653817480473786e-01 2.31300587715503126383e+08 3.84170771224756240845e+10 6.59040268012463507149e-34
1.06481137668167566424e-01 2.29914878749180257320e+08 3.81871622437264404297e+10 6.67050574824119248114e-34
1.06697058473677205970e-01 2.28539332785329103470e+08 3.79586229109411087036e+10 6.75158242584704109558e-34
1.06913417120059667242e-01 2.27172096968819916248e+08 3.77314508139722900391e+10 6.83364454660633461033e-34
1.07130214495161829591e-01 2.25813068863217204809e+08 3.75056377451090698242e+10 6.91670408801470174674e-34
1.07347451488631062677e-01 2.24462148509581774473e+08 3.72811755965994873047e+10 7.00077317314749608955e-34
1.07565128991918709800e-01 2.23119238366720318794e+08 3.70580563582327651978e+10 7.08586407242927494609e-34
1.07783247898283723876e-01 2.21784243253264486790e+08 3.68362721149794998169e+10 7.17198920542473216717e-34
1.08001809102796511586e-01 2.20457070291015863419e+08 3.66158150446884841919e+10 7.25916114265142789860e-34
1.08220813502342347312e-01 2.19137628848842144012e+08 3.63966774158396453857e+10 7.34739260741448888642e-34
1.08440261995625300551e-01 2.17825830488694965839e+08 3.61788515853509521484e+10 7.43669647766389343001e-34
1.08660155483171816382e-01 2.16523119283691793680e+08 3.59623284660672607422e+10 7.52708578787385004976e-34
1.08880494867334351450e-01 2.15226331901353925467e+08 3.57471021341659088135e+10 7.61857373094539285821e-34
1.09101281052295176477e-01 2.13938428973949432373e+08 3.55331637051919631958e+10 7.71117366013200547177e-34
1.09322514944070081633e-01 2.12659276493483334780e+08 3.53205044286984786987e+10 7.80489909098863610408e-34
1.09544197450511970882e-01 2.11385827331218957901e+08 3.51091186013672561646e+10 7.89976370334433989925e-34
1.09766329481314789396e-01 2.10120940257681131363e+08 3.48989976611095733643e+10 7.99578134329902404357e-34
