T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 4.03707146951918945312e+10 1.15626954396835985800e-34
1.00202778454699201194e-01 2.45440367974913686514e+08 4.01252743272169799805e+10 1.17043547000192445724e-34
1.00405968100415327049e-01 2.43949406413536101580e+08 3.98813249208034439087e+10 1.18477494810023783590e-34
1.00609569770955128987e-01 2.42467218529446333647e+08 3.96388577022739944458e+10 1.19929010451133296756e-34
1.00813584301816208666e-01 2.40991572831318378448e+08 3.93978661294426727295e+10 1.21398309153264787097e-34
1.01018012530190312570e-01 2.39526664976784318686e+08 3.91583394644658889771e+10 1.22885608783016932535e-34
1.01222855294966884721e-01 2.38072323687053650618e+08 3.89202671407788391113e+10 1.24391129876148245721e-34
1.01428113436736452857e-01 2.36624268848204612732e+08 3.86836428719306335449e+10 1.25915095670277323916e-34
1.01633787797794014618e-01 2.35186549831530749798e+08 3.84484563220991058350e+10 1.27457732137985638628e-34
1.01839879222142659643e-01 2.33756998624851018190e+08 3.82146993234742584229e+10 1.29019268020323891336e-34
1.02046388555496872486e-01 2.32335530957541197538e+08 3.79823637925167160034e+10 1.30599934860729312127e-34
1.02253316645286057573e-01 2.30924023287991464138e+08 3.77514397692287216187e+10 1.32199967039359332322e-34
1.02460664340658078042e-01 2.29520389211140543222e+08 3.75219193800175781250e+10 1.33819601807844774244e-34
1.02668432492482600282e-01 2.28124551224052995443e+08 3.72937948287935256958e+10 1.35459079324470298458e-34
1.02876621953354743799e-01 2.26738322127817273140e+08 3.70670565066657104492e+10 1.37118642689783819068e-34
1.03085233577598536781e-01 2.25359693925686746836e+08 3.68416968127400207520e+10 1.38798537982645129079e-34
1.03294268221270246766e-01 2.23988595373102307320e+08 3.66177082173669204712e+10 1.40499014296710892028e-34
1.03503726742162183161e-01 2.22628598341279149055e+08 3.63950796190256423950e+10 1.42220323777373640112e-34
1.03713609999806055662e-01 2.21274106724802047014e+08 3.61738055123008422852e+10 1.43962721659149540207e-34
1.03923918855476415946e-01 2.19928674969295382500e+08 3.59538768373315505981e+10 1.45726466303520765089e-34
1.04134654172194432431e-01 2.18592174653023540974e+08 3.57352846626785278320e+10 1.47511819237251478559e-34
1.04345816814731179312e-01 2.17262746288796126842e+08 3.55180219163897323608e+10 1.49319045191160029438e-34
1.04557407649611341927e-01 2.15942043674357086420e+08 3.53020798727153778076e+10 1.51148412139376776210e-34
1.04769427545116797229e-01 2.14629946661334007978e+08 3.50874499260540466309e+10 1.53000191339081512572e-34
1.04981877371289986089e-01 2.13324666044740498066e+08 3.48741252600093078613e+10 1.54874657370720108999e-34
1.05194757999937729687e-01 2.12029451497007548809e+08 3.46620958085122985840e+10 1.56772088178723185056e-34
1.05408070304634574055e-01 2.10739235471803218126e+08 3.44513565730404968262e+10 1.58692765112717639519e-34
1.05621815160726550964e-01 2.09458863355397075415e+08 3.42418977096851005554e+10 1.60636972969245770590e-34
1.05835993445334758389e-01 2.08184983890490561724e+08 3.40337127257946090698e+10 1.62605000033996091565e-34
1.06050606037358746692e-01 2.06919123557949811220e+08 3.38267936022366600037e+10 1.64597138124547531155e-34
1.06265653817480473786e-01 2.05662733789808958769e+08 3.36211308684468498230e+10 1.66613682633642584626e-34
