T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 4.88576901610213546753e+10 7.19210469112716947965e-33
1.00202778454699201194e-01 2.87453417166696608067e+08 4.85702367438546600342e+10 7.27878135550499284764e-33
1.00405968100415327049e-01 2.85763635809212267399e+08 4.82844731080454483032e+10 7.36650261190327136716e-33
1.00609569770955128987e-01 2.84083455792478024960e+08 4.80003896522529678345e+10 7.45528104926272877296e-33
1.00813584301816208666e-01 2.82410267988679528236e+08 4.77179793842642898560e+10 7.54512940823950829457e-33
1.01018012530190312570e-01 2.80748994463343083858e+08 4.74372303898009490967e+10 7.63606058303367967387e-33
1.01222855294966884721e-01 2.79099441673799037933e+08 4.71581309481271514893e+10 7.72808762323951283630e-33
1.01428113436736452857e-01 2.77456598058261394501e+08 4.68806743500688934326e+10 7.82122373571833381527e-33
1.01633787797794014618e-01 2.75825216859992742538e+08 4.66048491332089004517e+10 7.91548228649375902985e-33
1.01839879222142659643e-01 2.74202761928369164467e+08 4.63306463712805328369e+10 8.01087680266989908861e-33
1.02046388555496872486e-01 2.72589139870656788349e+08 4.60580572314098739624e+10 8.10742097437255401478e-33
1.02253316645286057573e-01 2.70986558110100984573e+08 4.57870706732997741699e+10 8.20512865671389390531e-33
1.02460664340658078042e-01 2.69392574520262897015e+08 4.55176780987795104980e+10 8.30401387178081387057e-33
1.02668432492482600282e-01 2.67807103397060871124e+08 4.52498709953824462891e+10 8.40409081064719452374e-33
1.02876621953354743799e-01 2.66232278529483079910e+08 4.49836387168529663086e+10 8.50537383541044023986e-33
1.03085233577598536781e-01 2.64665748187872827053e+08 4.47189729686650924683e+10 8.60787748125267424652e-33
1.03294268221270246766e-01 2.63107433782516390085e+08 4.44558655348825759888e+10 8.71161645852645780622e-33
1.03503726742162183161e-01 2.61561536877770513296e+08 4.41943039980048065186e+10 8.81660565486608856953e-33
1.03713609999806055662e-01 2.60021488969311833382e+08 4.39342825090354919434e+10 8.92286013732401556101e-33
1.03923918855476415946e-01 2.58491471393236428499e+08 4.36757910376422576904e+10 9.03039515453303586743e-33
1.04134654172194432431e-01 2.56971339301452398300e+08 4.34188196983408050537e+10 9.13922613889466166949e-33
1.04345816814731179312e-01 2.55458912331375032663e+08 4.31633607860094299316e+10 9.24936870879385467477e-33
1.04557407649611341927e-01 2.53956140154602795839e+08 4.29094046458548278809e+10 9.36083867084037153698e-33
1.04769427545116797229e-01 2.52462887339668482542e+08 4.26569417585151596069e+10 9.47365202213717048326e-33
1.04981877371289986089e-01 2.50977054696176230907e+08 4.24059647038189849854e+10 9.58782495257605841735e-33
