T t_cool t_int_cool 4PI_epsilon
0.1 0.00000000000000000000e+00 5.20369812337479629517e+10 8.19062276119521652401e-34
1.00202778454699201194e-01 3.12997068036402344704e+08 5.17239841657115631104e+10 8.29042940097908027048e-34
1.00405968100415327049e-01 3.11115987059477090836e+08 5.14128681786520843506e+10 8.39145222820906184843e-34
1.00609569770955128987e-01 3.09245849807015419006e+08 5.11036223288450698853e+10 8.49370606258713029243e-34
1.00813584301816208666e-01 3.07383812183671772480e+08 5.07962385166613998413e+10 8.59720590439793122027e-34
1.01018012530190312570e-01 3.05535227690209865570e+08 5.04907032889711914062e+10 8.70196693670914529843e-34
1.01222855294966884721e-01 3.03699880485936522484e+08 5.01870034084852523804e+10 8.80800452759878475474e-34
1.01428113436736452857e-01 3.01872312846201419830e+08 4.98851310956390533447e+10 8.91533423240957675762e-34
1.01633787797794014618e-01 3.00057692618282318115e+08 4.95850734030207748413e+10 9.02397179603082880358e-34
1.01839879222142659643e-01 2.98253256164238214493e+08 4.92868201468565368652e+10 9.13393315520816099111e-34
1.02046388555496872486e-01 2.96458897968833982944e+08 4.89903612488877029419e+10 9.24523444088126426371e-34
1.02253316645286057573e-01 2.94677014531781673431e+08 4.86956842343559188843e+10 9.35789198055018752976e-34
1.02460664340658078042e-01 2.92904945725523352623e+08 4.84027792886303939819e+10 9.47192230067061893391e-34
1.02668432492482600282e-01 2.91142594578406393528e+08 4.81116366940519866943e+10 9.58734212907803127673e-34
1.02876621953354743799e-01 2.89392276739582300186e+08 4.78222444173124008179e+10 9.70416839744168542354e-34
1.03085233577598536781e-01 2.87651431555604577065e+08 4.75345929857567977905e+10 9.82241824374836854139e-34
1.03294268221270246766e-01 2.85919969956961095333e+08 4.72486730157998352051e+10 9.94210901481637520321e-34
1.03503726742162183161e-01 2.84202453566924571991e+08 4.69644705622329101562e+10 1.00632582688402667675e-33
1.03713609999806055662e-01 2.82491740810482680798e+08 4.66819788214224243164e+10 1.01858837779664996936e-33
1.03923918855476415946e-01 2.80792371152451992035e+08 4.64011864502699737549e+10 1.03100035309004530694e-33
1.04134654172194432431e-01 2.79104182859228968620e+08 4.61220822674107437134e+10 1.04356357355453907588e-33
1.04345816814731179312e-01 2.77424803741315960884e+08 4.58446574636694259644e+10 1.05627988216732863266e-33
1.04557407649611341927e-01 2.75756347428972721100e+08 4.55689011162404556274e+10 1.06915114436284669473e-33
1.04769427545116797229e-01 2.74098662639669477940e+08 4.52948024536007843018e+10 1.08217924830640728781e-33
1.04981877371289986089e-01 2.72449466400877237320e+08 4.50223529871999053955e+10 1.09536610517118507976e-33
1.05194757999937729687e-01 2.70812911010575830936e+08 4.47515400761893310547e+10 1.10871364941858044457e-33
1.05408070304634574055e-01 2.69182526055685520172e+08 4.44823575501336441040e+10 1.12222383908198034866e-33
1.05621815160726550964e-01 2.67564502299819082022e+08 4.42147930478338241577e+10 1.13589865605400571982e-33
1.05835993445334758389e-01 2.65954560976434737444e+08 4.39488384868573913574e+10 1.14974010637722357448e-33
1.06050606037358746692e-01 2.64354653879053771496e+08 4.36844838329783401489e+10 1.16375022053844638011e-33
1.06265653817480473786e-01 2.62766637422790050507e+08 4.34217171955555496216e+10 1.17793105376656887512e-33
1.06481137668167566424e-01 2.61184428488028168678e+08 4.31605327670675201416e+10 1.19228468633407132336e-33
1.06697058473677205970e-01 2.59613860968430489302e+08 4.29009189060990905762e+10 1.20681322386218270277e-33
1.06913417120059667242e-01 2.58052829077225148678e+08 4.26428660770218658447e+10 1.22151879762976147472e-33
1.07130214495161829591e-01 2.56501215586949080229e+08 4.23863648614349136353e+10 1.23640356488592352654e-33
1.07347451488631062677e-01 2.54958906098513424397e+08 4.21314059553364028931e+10 1.25146970916653890904e-33
1.07565128991918709800e-01 2.53425788972915470600e+08 4.18779801663634872437e+10 1.26671944061449883997e-33
1.07783247898283723876e-01 2.51901755265022903681e+08 4.16260784110984649658e+10 1.28215499630396508419e-33
1.08001809102796511586e-01 2.50386698658819019794e+08 4.13756917124396438599e+10 1.29777864056852559013e-33
1.08220813502342347312e-01 2.48880515403286010027e+08 4.11268111970363540649e+10 1.31359266533332873969e-33
1.08440261995625300551e-01 2.47383104250704348087e+08 4.08794280927856521606e+10 1.32959939045134913637e-33
1.08660155483171816382e-01 2.45896104373475402594e+08 4.06335319884121780396e+10 1.34580116404366331031e-33
1.08880494867334351450e-01 2.44415922468715727329e+08 4.03891160659434585571e+10 1.36220036284391067347e-33
1.09101281052295176477e-01 2.42945919974157869816e+08 4.01461701459692993164e+10 1.37879939254694588302e-33
1.09322514944070081633e-01 2.41485943787279784679e+08 3.99046842021820220947e+10 1.39560068816174898314e-33
1.09544197450511970882e-01 2.40032532921515643597e+08 3.96646516692605056763e+10 1.41260671436860547009e-33
1.09766329481314789396e-01 2.38588932866828769445e+08 3.94260627363936767578e+10 1.42981996588070099492e-33
1.09988911948017034637e-01 2.37154999887879133224e+08 3.91889077365057983398e+10 1.44724296781004021455e-33
1.10211945764005683768e-01 2.35727400308311611414e+08 3.89531803361974868774e+10 1.46487827603788496724e-33
1.10435431844519885147e-01 2.34310845006858378649e+08 3.87188694911906280518e+10 1.48272847758970424599e-33
1.10659371106654594308e-01 2.32900466569568306208e+08 3.84859690246210632324e+10 1.50079619101464093041e-33
1.10883764469364556882e-01 2.31500865706397384405e+08 3.82544681589146652222e+10 1.51908406676966000505e-33
1.11108612853467833559e-01 2.30107294006401956081e+08 3.80243608649082641602e+10 1.53759478760835944775e-33
1.11333917181649824646e-01 2.28724244525848090649e+08 3.77956366203824157715e+10 1.55633106897450057908e-33
1.11559678378466892168e-01 2.27348569673128932714e+08 3.75682880507092895508e+10 1.57529565940037538889e-33
1.11785897370350148505e-01 2.25981669867987513542e+08 3.73423063808413009644e+10 1.59449134090995353585e-33
1.12012575085609383807e-01 2.24621978001613795757e+08 3.71176844028396835327e+10 1.61392092942704405243e-33
1.12239712454436785238e-01 2.23270863198675900698e+08 3.68944135396410064697e+10 1.63358727518835389679e-33
1.12467310408910725616e-01 2.21928212585443079472e+08 3.66724853270555648804e+10 1.65349326316158053950e-33
1.12695369882999704703e-01 2.20592518472958534956e+08 3.64518928085826034546e+10 1.67364181346866704871e-33
1.12923891812565999060e-01 2.19266485257310271263e+08 3.62326263233252944946e+10 1.69403588181411977657e-33
1.13152877135369714368e-01 2.17947229382386058569e+08 3.60146790939429092407e+10 1.71467845991862983718e-33
1.13382326791072532424e-01 2.16637393075077950954e+08 3.57980417008678283691e+10 1.73557257595794466418e-33
1.13612241721241472026e-01 2.15334164284145176411e+08 3.55827075365836868286e+10 1.75672129500704404412e-33
1.13842622869352927406e-01 2.14038809023478180170e+08 3.53686687275602111816e+10 1.77812771948982657806e-33
1.14073471180796470748e-01 2.12751231582310348749e+08 3.51559174959778976440e+10 1.79979498963418135792e-33
1.14304787602878640818e-01 2.11471338556992918253e+08 3.49444461574209060669e+10 1.82172628393265252051e-33
1.14536573084826981406e-01 2.10200307271047115326e+08 3.47342458501498565674e+10 1.84392481960870933752e-33
1.14768828577793816081e-01 2.08935496548658400774e+08 3.45253103536011962891e+10 1.86639385308870908059e-33
1.15001555034860244997e-01 2.07679341627232730389e+08 3.43176310119739608765e+10 1.88913668047957079335e-33
1.15234753411040016791e-01 2.06430489858651787043e+08 3.41112005221153106689e+10 1.91215663805233855404e-33
1.15468424663283358855e-01 2.05188859102649450302e+08 3.39060116630126609802e+10 1.93545710273153706816e-33
1.15702569750481112920e-01 2.03954369202082276344e+08 3.37020572938105773926e+10 1.95904149259061825684e-33
1.15937189633468412664e-01 2.02728121497854620218e+08 3.34993291723127212524e+10 1.98291326735331786241e-33
1.16172285275028833174e-01 2.01508831688868224621e+08 3.32978203406238517761e+10 2.00707592890122210521e-33
1.16407857639898318358e-01 2.00296425791870385408e+08 3.30975239148319816589e+10 2.03153302178745578419e-33
1.16643907694768955707e-01 1.99091969083130121231e+08 3.28984319457488517761e+10 2.05628813375664919346e-33
1.16880436408293195139e-01 1.97894226246637672186e+08 3.27005377195022125244e+10 2.08134489627126219910e-33
1.17117444751087623755e-01 1.96704239270702838898e+08 3.25038334802315101624e+10 2.10670698504426855517e-33
1.17354933695737073673e-01 1.95520804557905405760e+08 3.23083126756736030579e+10 2.13237812057841359584e-33
1.17592904216798591066e-01 1.94344941262184977531e+08 3.21139677344114189148e+10 2.15836206871194916966e-33
1.17831357290805321947e-01 1.93175476643625915051e+08 3.19207922577677917480e+10 2.18466264117111266482e-33
1.18070293896270717138e-01 1.92014465212630420923e+08 3.17287777925551605225e+10 2.21128369612921909575e-33
1.18309715013692418051e-01 1.90858636027369320393e+08 3.15379191565277900696e+10 2.23822913877272204956e-33
1.18549621625556211857e-01 1.89711066966477096081e+08 3.13482080895613136292e+10 2.26550292187402009181e-33
1.18790014716340264211e-01 1.88570607229344815016e+08 3.11596374823319702148e+10 2.29310904637135827224e-33
1.19030895272519046668e-01 1.87436158282551229000e+08 3.09722013240494194031e+10 2.32105156195570943780e-33
1.19272264282567291849e-01 1.86308663489488422871e+08 3.07858926605599327087e+10 2.34933456766487722772e-33
1.19514122736964253924e-01 1.85188035929809033871e+08 3.06007046246301231384e+10 2.37796221248478517066e-33
1.19756471628197580515e-01 1.84074190777991712093e+08 3.04166304338521308899e+10 2.40693869595812191456e-33
1.19999311950767531543e-01 1.82967045253596037626e+08 3.02336633885985336304e+10 2.43626826880041306469e-33
1.20242644701191003787e-01 1.81866518572151750326e+08 3.00517968700263824463e+10 2.46595523352356205200e-33
1.20486470878005527685e-01 1.80772531897202461958e+08 2.98710243381291809082e+10 2.49600394506702287787e-33
1.20730791481773583329e-01 1.79685008293615609407e+08 2.96913393298355636597e+10 2.52641881143663176252e-33
1.20975607515086444610e-01 1.78604787341514408588e+08 2.95127345424940490723e+10 2.55720429435127320118e-33
1.21220919982568509088e-01 1.77529955439427077770e+08 2.93352045870546226501e+10 2.58836490989737700714e-33
1.21466729890881350307e-01 1.76462259658101499081e+08 2.91587423273965225220e+10 2.61990522919143074093e-33
1.21713038248727728474e-01 1.75401597972104489803e+08 2.89833407294244194031e+10 2.65182987905050820989e-33
1.21959846066855975844e-01 1.74346128005820840597e+08 2.88089946014185981750e+10 2.68414354267103299102e-33
1.22207154358063882493e-01 1.73297537361791044474e+08 2.86356970640568084717e+10 2.71685096031578039820e-33
1.22454964137203026198e-01 1.72254879910698741674e+08 2.84634421841461105347e+10 2.74995693000925337104e-33
1.22703276421182949640e-01 1.71218933402705222368e+08 2.82922232507434043884e+10 2.78346630824156434105e-33
1.22952092228975115584e-01 1.70189606438858479261e+08 2.81220336443045463562e+10 2.81738401068077449520e-33
1.23201412581617361641e-01 1.69165989623960405588e+08 2.79528676546805877686e+10 2.85171501289410952630e-33
1.23451238502217994220e-01 1.68148025534710139036e+08 2.77847196291458778381e+10 2.88646435107781786421e-33
1.23701571015959813082e-01 1.67136458704129636288e+08 2.76175831704417495728e+10 2.92163712279594268435e-33
1.23952411150104649384e-01 1.66131205534673482180e+08 2.74514519649070777893e+10 2.95723848772812264362e-33
1.24203759933997237574e-01 1.65132184442424505949e+08 2.72863197804646530151e+10 2.99327366842652534650e-33
1.24455618399069697921e-01 1.64139315809948742390e+08 2.71221804646547050476e+10 3.02974795108195493699e-33
