1.2589e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
1.5849e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
1.9953e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
2.5119e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
3.1623e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
3.9811e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
5.0119e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
6.3096e-08   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00
7.9433e-08   0.0000e+00   0.0000e+00   5.0596e+16   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   5.0596e+16
1.0000e-07   0.0000e+00   0.0000e+00   4.1670e+16   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   4.1670e+16
1.2589e-07   0.0000e+00   0.0000e+00   3.4319e+16   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   3.4319e+16
1.5849e-07   0.0000e+00   0.0000e+00   2.8265e+16   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   2.8265e+16
1.9953e-07   0.0000e+00   0.0000e+00   2.3279e+16   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   2.3279e+16
2.5119e-07   0.0000e+00   0.0000e+00   1.9172e+16   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   1.9172e+16
3.1623e-07   0.0000e+00   0.0000e+00   1.5790e+16   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   1.5790e+16
3.9811e-07   0.0000e+00   0.0000e+00   1.3004e+16   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   1.3004e+16
5.0119e-07   0.0000e+00   0.0000e+00   1.0710e+16   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   1.0710e+16
6.3096e-07   0.0000e+00   0.0000e+00   8.8207e+15   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   8.8207e+15
7.9433e-07   0.0000e+00   0.0000e+00   7.2646e+15   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   7.2646e+15
1.0000e-06   0.0000e+00   2.0679e+17   5.9831e+15   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   0.0000e+00   2.1277e+17
1.2589e-06   2.0235e+18   1.7172e+17   4.9276e+15   0.0000e+00   0.0000e+00   0.0000e+00   3.8182e+16   0.0000e+00   0.0000e+00   2.2383e+18
1.5849e-06   1.1088e+18   1.4259e+17   4.0583e+15   0.0000e+00   0.0000e+00   0.0000e+00   1.8246e+16   0.0000e+00   0.0000e+00   1.2737e+18
1.9953e-06   6.0763e+17   1.1841e+17   3.3424e+15   4.4361e+16   0.0000e+00   0.0000e+00   8.7196e+15   4.4498e+17   1.4392e+16   1.2418e+18
2.5119e-06   3.3297e+17   9.8328e+16   2.7527e+15   2.4118e+16   0.0000e+00   0.0000e+00   4.1669e+15   3.3363e+17   1.5706e+15   7.9754e+17
3.1623e-06   1.8245e+17   8.1652e+16   2.2671e+15   1.3112e+16   0.0000e+00   1.5205e+12   1.9913e+15   2.5014e+17   1.2675e+15   5.3288e+17
3.9811e-06   8.3831e+16   6.7804e+16   2.0629e+15   7.1286e+15   0.0000e+00   1.3400e+12   9.5151e+14   1.8755e+17   1.0228e+15   3.5035e+17
