1.000000e+00    8.076689e-03    1.156558e-03    3.016760e-04
1.250000e+00    1.254655e-02    1.605153e-03    4.675623e-04
1.500000e+00    1.674563e-02    1.974693e-03    6.230971e-04
1.750000e+00    2.133079e-02    2.456755e-03    7.854314e-04
1.900000e+00    2.397890e-02    2.772690e-03    8.798889e-04
2.000000e+00    2.585129e-02    3.013777e-03    9.444653e-04
2.250000e+00    3.136997e-02    4.491059e-03    1.101712e-03
2.500000e+00    4.099872e-02    9.794091e-03    1.271268e-03
3.000000e+00    6.156800e-02    2.129806e-02    1.610453e-03
3.500000e+00    7.568170e-02    2.737102e-02    1.930124e-03
4.000000e+00    7.375603e-02    1.926912e-02    2.226703e-03
4.500000e+00    8.289175e-02    1.941481e-02    2.537561e-03
5.000000e+00    9.235977e-02    1.716178e-02    2.867351e-03
5.500000e+00    1.101218e-01    8.208694e-03    3.212452e-03
6.000000e+00    1.151066e-01    6.235317e-03    3.539255e-03
