1.000000e+00    1.277883e-03    2.048036e-04    3.824245e-05
1.250000e+00    2.612450e-03    5.432230e-04    6.125561e-05
1.500000e+00    5.686819e-03    2.573994e-03    8.789787e-05
1.750000e+00    1.106765e-02    6.819449e-03    1.128862e-04
1.900000e+00    1.535004e-02    1.038959e-02    1.276768e-04
2.000000e+00    1.953021e-02    1.370346e-02    1.466327e-04
2.250000e+00    3.315778e-02    2.544516e-02    1.644715e-04
2.500000e+00    4.617727e-02    3.615123e-02    2.000708e-04
3.000000e+00    4.772450e-02    3.730137e-02    2.398401e-04
3.500000e+00    3.483845e-02    2.216068e-02    2.873400e-04
4.000000e+00    4.416610e-02    1.024617e-02    3.431879e-04
4.500000e+00    5.946028e-02    5.838928e-03    3.967810e-04
5.000000e+00    7.655705e-02    5.550425e-03    4.637200e-04
5.500000e+00    6.264107e-02    5.679441e-03    5.048675e-04
6.000000e+00    6.611930e-02    4.671622e-03    5.674269e-04
