1.000000e+00    7.382274e-03    1.054495e-03    2.758475e-04
1.250000e+00    1.145915e-02    1.460239e-03    4.270474e-04
1.500000e+00    1.535173e-02    1.843816e-03    5.692123e-04
1.750000e+00    2.010308e-02    2.567094e-03    7.187066e-04
1.900000e+00    2.290679e-02    2.995557e-03    8.060885e-04
2.000000e+00    2.543103e-02    3.427994e-03    8.714548e-04
2.250000e+00    3.101058e-02    5.080473e-03    1.010516e-03
2.500000e+00    4.056743e-02    1.062193e-02    1.165565e-03
3.000000e+00    6.138517e-02    2.263369e-02    1.475937e-03
3.500000e+00    7.255252e-02    2.746967e-02    1.767699e-03
4.000000e+00    7.026659e-02    1.952246e-02    2.040746e-03
4.500000e+00    8.132833e-02    1.763113e-02    2.331069e-03
5.000000e+00    9.149405e-02    1.514729e-02    2.636931e-03
5.500000e+00    1.066646e-01    8.029261e-03    2.952386e-03
6.000000e+00    1.109451e-01    6.126399e-03    3.251618e-03
