1.000000e+00    5.656054e-01
1.250000e+00    5.771805e-01
1.500000e+00    6.040203e-01
1.750000e+00    6.175810e-01
1.900000e+00    6.312387e-01
2.000000e+00    6.404976e-01
2.250000e+00    6.589968e-01
2.500000e+00    6.630000e-01
3.000000e+00    6.834854e-01
3.500000e+00    7.238189e-01
4.000000e+00    7.973592e-01
4.500000e+00    8.531174e-01
5.000000e+00    8.798701e-01
5.500000e+00    9.008702e-01
6.000000e+00    9.313489e-01
