1	n	0.004	0.61	g	1	1.6800E-09	6.1100E-09	4.4200E-09	1.5700E-08	1.1300E-08	1.4000E-01
1	n	0.004	0.61	n	1	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.004	0.61	p	1	-8.1300E-03	2.8400E-01	2.9200E-01	7.2800E-01	7.4900E-01	-1.2300E-02
1	n	0.004	0.61	D	2	1.3300E-18	1.3300E-18	0.0000E+00	3.4100E-18	0.0000E+00	0.0000E+00
1	n	0.004	0.61	He	3	1.2200E-04	1.2200E-04	0.0000E+00	3.1400E-04	0.0000E+00	0.0000E+00
1	n	0.004	0.61	He	4	8.0000E-03	1.0500E-01	9.6600E-02	2.6800E-01	2.4800E-01	3.4500E-02
1	n	0.004	0.61	Li	7	-2.3400E-10	4.9300E-10	7.2700E-10	1.2700E-09	1.8700E-09	-1.6900E-01
1	n	0.004	0.61	Be	7	2.0500E-11	2.0500E-11	0.0000E+00	5.2600E-11	0.0000E+00	0.0000E+00
1	n	0.004	0.61	B	8	7.1700E-27	7.1700E-27	0.0000E+00	1.8400E-26	0.0000E+00	0.0000E+00
1	n	0.004	0.61	C	12	-4.3000E-05	1.9300E-04	2.3700E-04	4.9600E-04	6.0700E-04	-8.7200E-02
1	n	0.004	0.61	C	13	4.3900E-06	7.2400E-06	2.8500E-06	1.8600E-05	7.3000E-06	4.0500E-01
1	n	0.004	0.61	C	14	7.4000E-26	7.4000E-26	0.0000E+00	1.9000E-25	0.0000E+00	0.0000E+00
1	n	0.004	0.61	N	13	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00	0.0000E+00
1	n	0.004	0.61	N	14	4.9700E-05	1.3600E-04	8.6200E-05	3.4800E-04	2.2100E-04	1.9800E-01
1	n	0.004	0.61	N	15	-1.0900E-07	2.3100E-07	3.4000E-07	5.9200E-07	8.7300E-07	-1.6800E-01
