1.000000e+00    2.171065e-03    2.977667e-04    8.128294e-05
1.010000e+00    2.217872e-03    3.052625e-04    8.287659e-05
1.020000e+00    2.265213e-03    3.128704e-04    8.448531e-05
1.030000e+00    2.313087e-03    3.205909e-04    8.610912e-05
1.040000e+00    2.361496e-03    3.284245e-04    8.774799e-05
1.050000e+00    2.410440e-03    3.363718e-04    8.940192e-05
1.060000e+00    2.459920e-03    3.444334e-04    9.107090e-05
1.070000e+00    2.509937e-03    3.526097e-04    9.275493e-05
1.080000e+00    2.560491e-03    3.609014e-04    9.445400e-05
1.090000e+00    2.611584e-03    3.693089e-04    9.616811e-05
1.100000e+00    2.663215e-03    3.778328e-04    9.789724e-05
1.110000e+00    2.715386e-03    3.864737e-04    9.964139e-05
1.120000e+00    2.768098e-03    3.952320e-04    1.014005e-04
1.130000e+00    2.821350e-03    4.041082e-04    1.031747e-04
1.140000e+00    2.875145e-03    4.131030e-04    1.049639e-04
1.150000e+00    2.929481e-03    4.222168e-04    1.067680e-04
1.160000e+00    2.984361e-03    4.314501e-04    1.085872e-04
1.170000e+00    3.039784e-03    4.408035e-04    1.104213e-04
1.180000e+00    3.095752e-03    4.502774e-04    1.122704e-04
1.190000e+00    3.152265e-03    4.598725e-04    1.141345e-04
1.200000e+00    3.209324e-03    4.695891e-04    1.160135e-04
1.210000e+00    3.266929e-03    4.794279e-04    1.179075e-04
1.220000e+00    3.325081e-03    4.893892e-04    1.198164e-04
1.230000e+00    3.383781e-03    4.994737e-04    1.217403e-04
1.240000e+00    3.443030e-03    5.096818e-04    1.236791e-04
1.250000e+00    3.502827e-03    5.200140e-04    1.256329e-04
1.260000e+00    3.586030e-03    5.443564e-04    1.274328e-04
1.270000e+00    3.670527e-03    5.696323e-04    1.292439e-04
1.280000e+00    3.756330e-03    5.958696e-04    1.310663e-04
1.290000e+00    3.843446e-03    6.230971e-04    1.328998e-04
1.300000e+00    3.931888e-03    6.513439e-04    1.347446e-04
1.310000e+00    4.021663e-03    6.806399e-04    1.366005e-04
1.320000e+00    4.112781e-03    7.110157e-04    1.384677e-04
1.330000e+00    4.205254e-03    7.425023e-04    1.403459e-04
1.340000e+00    4.299089e-03    7.751317e-04    1.422353e-04
1.350000e+00    4.394297e-03    8.089363e-04    1.441357e-04
1.360000e+00    4.490887e-03    8.439493e-04    1.460473e-04
1.370000e+00    4.588869e-03    8.802044e-04    1.479699e-04
1.380000e+00    4.688254e-03    9.177362e-04    1.499036e-04
1.390000e+00    4.789049e-03    9.565799e-04    1.518483e-04
1.400000e+00    4.891266e-03    9.967715e-04    1.538040e-04
1.410000e+00    4.994914e-03    1.038348e-03    1.557707e-04
1.420000e+00    5.100002e-03    1.081345e-03    1.577484e-04
1.430000e+00    5.206541e-03    1.125803e-03    1.597371e-04
1.440000e+00    5.314539e-03    1.171760e-03    1.617367e-04
1.450000e+00    5.424007e-03    1.219255e-03    1.637473e-04
1.460000e+00    5.534953e-03    1.268328e-03    1.657688e-04
1.470000e+00    5.647389e-03    1.319022e-03    1.678011e-04
1.480000e+00    5.761323e-03    1.371377e-03    1.698444e-04
1.490000e+00    5.876765e-03    1.425437e-03    1.718985e-04
1.500000e+00    5.993725e-03    1.481244e-03    1.739635e-04
1.510000e+00    6.149056e-03    1.558725e-03    1.758347e-04
1.520000e+00    6.307347e-03    1.639708e-03    1.777135e-04
1.530000e+00    6.468634e-03    1.724325e-03    1.795998e-04
1.540000e+00    6.632955e-03    1.812714e-03    1.814937e-04
1.550000e+00    6.800345e-03    1.905018e-03    1.833951e-04
1.560000e+00    6.970843e-03    2.001382e-03    1.853040e-04
1.570000e+00    7.144485e-03    2.101959e-03    1.872204e-04
1.580000e+00    7.321308e-03    2.206902e-03    1.891442e-04
1.590000e+00    7.501350e-03    2.316372e-03    1.910755e-04
1.600000e+00    7.684650e-03    2.430535e-03    1.930142e-04
1.610000e+00    7.871244e-03    2.549561e-03    1.949603e-04
1.620000e+00    8.061171e-03    2.673623e-03    1.969138e-04
1.630000e+00    8.254470e-03    2.802902e-03    1.988747e-04
1.640000e+00    8.451180e-03    2.937584e-03    2.008429e-04
1.650000e+00    8.651338e-03    3.077860e-03    2.028185e-04
1.660000e+00    8.854984e-03    3.223925e-03    2.048014e-04
1.670000e+00    9.062158e-03    3.375982e-03    2.067915e-04
1.680000e+00    9.272898e-03    3.534237e-03    2.087890e-04
1.690000e+00    9.487244e-03    3.698906e-03    2.107938e-04
1.700000e+00    9.705237e-03    3.870207e-03    2.128058e-04
1.710000e+00    9.926916e-03    4.048366e-03    2.148250e-04
1.720000e+00    1.015232e-02    4.233615e-03    2.168514e-04
1.730000e+00    1.038149e-02    4.426193e-03    2.188851e-04
1.740000e+00    1.061447e-02    4.626344e-03    2.209259e-04
1.750000e+00    1.085130e-02    4.834321e-03    2.229739e-04
1.760000e+00    1.107534e-02    4.987476e-03    2.248956e-04
1.770000e+00    1.130269e-02    5.144573e-03    2.268229e-04
1.780000e+00    1.153339e-02    5.305692e-03    2.287556e-04
1.790000e+00    1.176746e-02    5.470911e-03    2.306939e-04
1.800000e+00    1.200495e-02    5.640312e-03    2.326377e-04
1.810000e+00    1.224587e-02    5.813975e-03    2.345869e-04
1.820000e+00    1.249025e-02    5.991985e-03    2.365416e-04
1.830000e+00    1.273814e-02    6.174424e-03    2.385017e-04
1.840000e+00    1.298955e-02    6.361378e-03    2.404673e-04
1.850000e+00    1.324452e-02    6.552933e-03    2.424382e-04
1.860000e+00    1.350309e-02    6.749177e-03    2.444146e-04
1.870000e+00    1.376527e-02    6.950199e-03    2.463964e-04
1.880000e+00    1.403110e-02    7.156087e-03    2.483835e-04
1.890000e+00    1.430062e-02    7.366933e-03    2.503760e-04
1.900000e+00    1.457385e-02    7.582830e-03    2.523738e-04
1.910000e+00    1.504213e-02    7.936147e-03    2.560831e-04
1.920000e+00    1.552289e-02    8.303952e-03    2.598271e-04
1.930000e+00    1.601641e-02    8.686759e-03    2.636060e-04
1.940000e+00    1.652293e-02    9.085096e-03    2.674199e-04
1.950000e+00    1.704275e-02    9.499509e-03    2.712689e-04
1.960000e+00    1.757614e-02    9.930560e-03    2.751532e-04
1.970000e+00    1.812338e-02    1.037883e-02    2.790729e-04
1.980000e+00    1.868476e-02    1.084490e-02    2.830282e-04
1.990000e+00    1.926056e-02    1.132940e-02    2.870192e-04
2.000000e+00    1.985109e-02    1.183295e-02    2.910461e-04
2.010000e+00    2.018982e-02    1.208612e-02    2.921619e-04
2.020000e+00    2.053260e-02    1.234342e-02    2.932765e-04
