1.300000e+01    1.600195e+00
1.500000e+01    1.500000e+00
1.800000e+01    1.580582e+00
2.000000e+01    1.553858e+00
2.500000e+01    1.689804e+00
3.000000e+01    2.108154e+00
4.000000e+01    2.220411e+00
