1.258925e-08     0.000000e+00
1.584893e-08     0.000000e+00
1.995262e-08     0.000000e+00
2.511886e-08     0.000000e+00
3.162278e-08     0.000000e+00
3.981072e-08     0.000000e+00
5.011872e-08     0.000000e+00
6.309573e-08     0.000000e+00
7.943282e-08     0.000000e+00
1.000000e-07     0.000000e+00
1.258925e-07     0.000000e+00
1.584893e-07     0.000000e+00
1.995262e-07     0.000000e+00
2.511886e-07     0.000000e+00
3.162278e-07     0.000000e+00
3.981072e-07     0.000000e+00
5.011872e-07     0.000000e+00
6.309573e-07     0.000000e+00
7.943282e-07     0.000000e+00
1.000000e-06     5.803559e-13
1.258925e-06     1.509549e-12
1.584893e-06     3.392160e-12
1.995262e-06     6.585391e-12
2.511886e-06     1.104493e-11
3.162278e-06     1.600372e-11
3.981072e-06     2.003341e-11
5.011872e-06     2.166533e-11
6.309573e-06     2.024192e-11
7.943282e-06     1.633859e-11
1.000000e-05     1.139341e-11
1.258925e-05     6.863867e-12
1.584893e-05     3.572403e-12
1.995262e-05     1.606306e-12
2.511886e-05     6.239822e-13
3.162278e-05     2.094076e-13
3.981072e-05     6.071401e-14
5.011872e-05     1.520764e-14
6.309573e-05     3.290870e-15
7.943282e-05     6.152278e-16
1.000000e-04     9.936591e-17
1.258925e-04     1.386485e-17
1.584893e-04     1.671357e-18
1.995262e-04     1.740602e-19
2.511886e-04     1.566051e-20
3.162278e-04     1.217275e-21
3.981072e-04     8.174243e-23
3.162278e-05     0.000000e+00
3.981072e-05     0.000000e+00
5.011872e-05     0.000000e+00
