1.258925e-08     4.151035e-27
1.584893e-08     5.201578e-24
1.995262e-08     5.163755e-21
2.511886e-08     4.061140e-18
3.162278e-08     2.530358e-15
3.981072e-08     1.249016e-12
5.011872e-08     4.884337e-10
6.309573e-08     1.513196e-07
7.943282e-08     3.713954e-05
1.000000e-07     7.221536e-03
1.258925e-07     1.112435e+00
1.584893e-07     1.357598e+02
1.995262e-07     1.312562e+04
2.511886e-07     1.005356e+06
3.162278e-07     6.100594e+07
3.981072e-07     2.932757e+09
5.011872e-07     1.116945e+11
6.309573e-07     3.370073e+12
7.943282e-07     8.055613e+13
1.000000e-06     1.525491e+15
1.258925e-06     2.288614e+16
1.584893e-06     2.720115e+17
1.995262e-06     2.561261e+18
2.511886e-06     1.910610e+19
3.162278e-06     1.129125e+20
3.981072e-06     5.286450e+20
5.011872e-06     1.960820e+21
6.309573e-06     5.761868e+21
7.943282e-06     1.341345e+22
1.000000e-05     2.473829e+22
1.258925e-05     3.614520e+22
1.584893e-05     4.183919e+22
1.995262e-05     3.836788e+22
2.511886e-05     2.787431e+22
3.162278e-05     1.604324e+22
3.981072e-05     7.315299e+21
5.011872e-05     2.642554e+21
6.309573e-05     7.562533e+20
7.943282e-05     1.714599e+20
1.000000e-04     3.079709e+19
1.258925e-04     4.382365e+18
1.584893e-04     4.940368e+17
1.995262e-04     4.412267e+16
2.511886e-04     3.121879e+15
3.162278e-04     1.749936e+14
3.981072e-04     7.771056e+12
5.011872e-04     2.733945e+11
6.309573e-04     7.619934e+09
7.943282e-04     1.682537e+08
