1.258925e-08     1.481170e+15
1.584893e-08     6.838898e+16
1.995262e-08     2.501607e+18
2.511886e-08     7.249430e+19
3.162278e-08     1.664334e+21
3.981072e-08     3.027114e+22
5.011872e-08     4.361832e+23
6.309573e-08     4.979215e+24
7.943282e-08     4.503028e+25
1.000000e-07     3.226267e+26
1.258925e-07     1.831250e+27
1.584893e-07     8.234681e+27
1.995262e-07     2.933579e+28
2.511886e-07     8.279431e+28
3.162278e-07     1.851207e+29
3.981072e-07     3.279151e+29
5.011872e-07     4.601714e+29
6.309573e-07     5.115988e+29
7.943282e-07     4.506001e+29
1.000000e-06     3.144162e+29
1.258925e-06     1.738082e+29
1.584893e-06     7.611800e+28
1.995262e-06     2.640927e+28
2.511886e-06     7.259005e+27
3.162278e-06     1.580701e+27
3.981072e-06     2.726930e+26
5.011872e-06     3.726921e+25
6.309573e-06     4.035321e+24
7.943282e-06     3.461449e+23
1.000000e-05     2.352282e+22
1.258925e-05     1.266406e+21
1.584893e-05     5.401420e+19
1.995262e-05     1.825135e+18
2.511886e-05     4.885777e+16
3.162278e-05     1.036154e+15
3.981072e-05     1.740871e+13
5.011872e-05     2.317185e+11
6.309573e-05     2.443468e+09
7.943282e-05     2.041289e+07
1.000000e-04     1.350996e+05
1.258925e-04     7.083621e+02
1.584893e-04     2.942446e+00
1.995262e-04     9.683078e-03
2.511886e-04     2.524470e-05
3.162278e-04     5.214092e-08
3.981072e-04     8.531768e-11
5.011872e-04     1.105990e-13
6.309573e-04     1.135835e-16
7.943282e-04     9.241254e-20
