1.000000e-06     2.496707e-15
1.258925e-06     6.476176e-13
1.584893e-06     9.357823e-11
1.995262e-06     7.532445e-09
2.511886e-06     3.377552e-07
3.162278e-06     8.436711e-06
3.981072e-06     1.173949e-04
5.011872e-06     9.099769e-04
6.309573e-06     3.929311e-03
7.943282e-06     9.451647e-03
1.000000e-05     1.266495e-02
1.258925e-05     9.453759e-03
1.584893e-05     3.931068e-03
1.995262e-05     9.105872e-04
2.511886e-05     1.174999e-04
3.162278e-05     8.446144e-06
3.981072e-05     3.382084e-07
5.011872e-05     7.544238e-09
6.309573e-05     9.374568e-11
7.943282e-05     6.489215e-13
1.000000e-04     2.502293e-15

